step,phase,cuda_sec,sync_start_sec,sync_stop_sec,sync_total_sec,nvml_mem_sec,nvml_util_sec,psutil_sec
15,backward,0.013026760891079903,2.533942461013794e-05,0.16766473837196827,0.1676900777965784,9.356997907161713e-05,0.0,0.0
15,optimizer,0.0013069920241832733,4.423223435878754e-05,0.0012540798634290695,0.001298312097787857,2.5741755962371826e-05,0.0005013681948184967,0.0004713069647550583
16,forward,0.011868029832839966,4.3179839849472046e-05,0.0722112376242876,0.07225441746413708,9.353272616863251e-05,0.0,0.0
16,backward,0.01301128976047039,2.5819987058639526e-05,0.1676364690065384,0.16766228899359703,9.980052709579468e-05,0.0,0.0
16,optimizer,0.0013116616755723953,3.6967918276786804e-05,0.0012515634298324585,0.0012885313481092453,2.576783299446106e-05,0.0005251690745353699,0.0004821978509426117
17,forward,0.013747874647378922,5.570240318775177e-05,0.0709702130407095,0.07102591544389725,0.00011711195111274719,0.0,0.0
17,backward,0.023407556116580963,2.7000904083251953e-05,0.1574365831911564,0.15746358409523964,8.454360067844391e-05,0.0,0.0
17,optimizer,0.0013920329511165619,2.894178032875061e-05,0.0011988300830125809,0.0012277718633413315,2.3368746042251587e-05,0.0008068941533565521,0.00047114863991737366
18,forward,0.011955281719565392,3.6969780921936035e-05,0.07219082675874233,0.07222779653966427,9.654462337493896e-05,0.0,0.0
18,backward,0.024661678820848465,2.90796160697937e-05,0.15601314790546894,0.15604222752153873,9.655952453613281e-05,0.0,0.0
18,optimizer,0.0013164840638637543,2.923049032688141e-05,0.0012448709458112717,0.001274101436138153,2.4480745196342468e-05,0.0005100499838590622,0.0004899371415376663
19,forward,0.011820290237665176,3.7342309951782227e-05,0.07219337671995163,0.07223071902990341,9.743869304656982e-05,0.0,0.0
19,backward,0.02647377923130989,2.997182309627533e-05,0.1542033888399601,0.15423336066305637,9.527057409286499e-05,0.0,0.0
19,optimizer,0.001150812953710556,5.4098665714263916e-05,0.0012125391513109207,0.0012666378170251846,2.3618340492248535e-05,0.0005187392234802246,0.0004809293895959854
20,forward,0.012184392660856247,3.756023943424225e-05,0.07198314368724823,0.07202070392668247,9.74312424659729e-05,0.0,0.0
20,backward,0.02773418091237545,2.6810914278030396e-05,0.15339449420571327,0.1534213051199913,9.654276072978973e-05,0.0,0.0
20,optimizer,0.0013334136456251144,4.4090673327445984e-05,0.0012291297316551208,0.0012732204049825668,2.573244273662567e-05,0.0006868038326501846,0.0004779398441314697
21,forward,0.011815330013632774,3.668107092380524e-05,0.07227762788534164,0.07231430895626545,9.453296661376953e-05,0.0,0.0
21,backward,0.027512747794389725,2.6462599635124207e-05,0.15331776440143585,0.15334422700107098,0.0001005716621875763,0.0,0.0
21,optimizer,0.0012456197291612625,2.8818845748901367e-05,0.0012410730123519897,0.0012698918581008911,2.5520101189613342e-05,0.0005259588360786438,0.0004969481378793716
22,forward,0.012131905183196068,3.711134195327759e-05,0.07220175676047802,0.0722388681024313,9.405985474586487e-05,0.0,0.0
22,backward,0.029317937791347504,4.6269968152046204e-05,0.15233495645225048,0.15238122642040253,9.856186807155609e-05,0.0,0.0
22,optimizer,0.0012794733047485352,3.097951412200928e-05,0.001247059553861618,0.0012780390679836273,2.5559216737747192e-05,0.0008966363966464996,0.0004748087376356125
23,forward,0.011812061071395874,3.688037395477295e-05,0.0723479874432087,0.07238486781716347,9.742006659507751e-05,0.0,0.0
23,backward,0.02696223556995392,2.9413029551506042e-05,0.15369229950010777,0.15372171252965927,9.696371853351593e-05,0.0,0.0
23,optimizer,0.0012485925108194351,3.607012331485748e-05,0.0012458395212888718,0.0012819096446037292,2.5371089577674866e-05,0.0005183201283216476,0.00048715807497501373
24,forward,0.011866813525557518,3.659166395664215e-05,0.07224755547940731,0.07228414714336395,0.00011019967496395111,0.0,0.0
24,backward,0.013231184333562851,2.5918707251548767e-05,0.167483514174819,0.16750943288207054,0.00011475197970867157,0.0,0.0
24,optimizer,0.0014623869210481644,4.163011908531189e-05,0.0012113098055124283,0.0012529399245977402,2.4650245904922485e-05,0.000514838844537735,0.0005575176328420639
25,forward,0.01284370943903923,3.686733543872833e-05,0.07133223116397858,0.0713690984994173,9.712204337120056e-05,0.0,0.0
25,backward,0.013242045417428017,2.63117253780365e-05,0.16745812259614468,0.1674844343215227,9.705126285552979e-05,0.0,0.0
25,optimizer,0.0012545101344585419,3.1949952244758606e-05,0.0012457408010959625,0.0012776907533407211,2.7047470211982727e-05,0.0005186684429645538,0.00048347748816013336
26,forward,0.012067573145031929,3.7239864468574524e-05,0.07199605368077755,0.07203329354524612,9.760260581970215e-05,0.0,0.0
26,backward,0.023811252787709236,2.4547800421714783e-05,0.15686780400574207,0.1568923518061638,9.973347187042236e-05,0.0,0.0
26,optimizer,0.001248825341463089,2.744048833847046e-05,0.0012441091239452362,0.0012715496122837067,2.701207995414734e-05,0.0005172267556190491,0.0004800371825695038
27,forward,0.012040885165333748,6.77797943353653e-05,0.07208782248198986,0.07215560227632523,0.00013380125164985657,0.0,0.0
27,backward,0.027468036860227585,2.8479844331741333e-05,0.15330763347446918,0.15333611331880093,9.713135659694672e-05,0.0,0.0
27,optimizer,0.0012643244117498398,2.9711052775382996e-05,0.0012468397617340088,0.0012765508145093918,2.3331493139266968e-05,0.0004834979772567749,0.0005008485168218613
28,forward,0.011825548484921455,3.676116466522217e-05,0.07234546914696693,0.07238223031163216,9.732507169246674e-05,0.0,0.0
28,backward,0.027611808851361275,2.7731060981750488e-05,0.15342686511576176,0.1534545961767435,9.805150330066681e-05,0.0,0.0
28,optimizer,0.0012470297515392303,2.7980655431747437e-05,0.0012458618730306625,0.00127384252846241,2.39592045545578e-05,0.0009144339710474014,0.0004845280200242996
29,forward,0.011866139248013496,3.6248937249183655e-05,0.07239434123039246,0.07243059016764164,9.665079414844513e-05,0.0,0.0
29,backward,0.027290385216474533,2.966262400150299e-05,0.15343482606112957,0.15346448868513107,0.00010018236935138702,0.0,0.0
29,optimizer,0.0013287235051393509,2.8759241104125977e-05,0.0012348704040050507,0.0012636296451091766,2.4789944291114807e-05,0.0005170498043298721,0.0005021989345550537
30,forward,0.011842429637908936,3.608874976634979e-05,0.07242949865758419,0.07246558740735054,0.00011295266449451447,0.0,0.0
30,backward,0.020823804661631584,6.244145333766937e-05,0.16030115075409412,0.1603635922074318,9.659118950366974e-05,0.0,0.0
30,optimizer,0.0014272239059209824,2.853013575077057e-05,0.0011707600206136703,0.001199290156364441,2.5352463126182556e-05,0.0008855126798152924,0.0004998389631509781
31,forward,0.01237795315682888,3.635883331298828e-05,0.07182039879262447,0.07185675762593746,9.920075535774231e-05,0.0,0.0
31,backward,0.017714740708470345,2.6609748601913452e-05,0.163022568449378,0.16304917819797993,9.641982614994049e-05,0.0,0.0
31,optimizer,0.0013199727982282639,2.9049813747406006e-05,0.0012517794966697693,0.0012808293104171753,2.4382025003433228e-05,0.0005150474607944489,0.0004914775490760803
32,forward,0.012098925188183784,3.675930202007294e-05,0.07197986356914043,0.07201662287116051,9.482353925704956e-05,0.0,0.0
32,backward,0.017820274457335472,2.795085310935974e-05,0.1628524735569954,0.16288042441010475,9.64626669883728e-05,0.0,0.0
32,optimizer,0.0012348294258117676,3.040023148059845e-05,0.0012493226677179337,0.001279722899198532,2.6518478989601135e-05,0.0006352420896291733,0.00048365816473960876
33,forward,0.01183951273560524,3.6582350730895996e-05,0.0723205003887415,0.07235708273947239,9.709037840366364e-05,0.0,0.0
33,backward,0.017694346606731415,2.7319416403770447e-05,0.1631528828293085,0.16318020224571228,9.878166019916534e-05,0.0,0.0
33,optimizer,0.0017775986343622208,5.413219332695007e-05,0.0012134313583374023,0.0012675635516643524,2.608075737953186e-05,0.000516209751367569,0.000492757186293602
34,forward,0.012239381670951843,3.618001937866211e-05,0.07202562130987644,0.0720618013292551,9.650364518165588e-05,0.0,0.0
34,backward,0.01780981384217739,2.6030465960502625e-05,0.1630734782665968,0.1630995087325573,9.881146252155304e-05,0.0,0.0
34,optimizer,0.001310070976614952,3.02288681268692e-05,0.0012454614043235779,0.001275690272450447,2.498738467693329e-05,0.0008091442286968231,0.00047934800386428833
35,forward,0.011829251423478127,3.626011312007904e-05,0.07243543118238449,0.07247169129550457,9.728223085403442e-05,0.0,0.0
35,backward,0.022889908403158188,4.109181463718414e-05,0.157848060131073,0.15788915194571018,9.726174175739288e-05,0.0,0.0
35,optimizer,0.0013351235538721085,2.9899179935455322e-05,0.001242712140083313,0.0012726113200187683,2.5119632482528687e-05,0.0008107107132673264,0.0004795864224433899
36,forward,0.011867446824908257,3.642775118350983e-05,0.07227814011275768,0.07231456786394119,9.519048035144806e-05,0.0,0.0
36,backward,0.027646569535136223,2.7783215045928955e-05,0.15333441272377968,0.1533621959388256,9.418092668056488e-05,0.0,0.0
36,optimizer,0.001483626663684845,5.0358474254608154e-05,0.0012061595916748047,0.0012565180659294128,2.601929008960724e-05,0.0005164369940757751,0.000479256734251976
37,forward,0.012101223692297935,3.663264214992523e-05,0.07219913601875305,0.07223576866090298,9.65222716331482e-05,0.0,0.0
37,backward,0.02813715860247612,2.5833025574684143e-05,0.15278900414705276,0.15281483717262745,9.630061686038971e-05,0.0,0.0
37,optimizer,0.0013217926025390625,3.038346767425537e-05,0.0012451708316802979,0.0012755542993545532,2.6322901248931885e-05,0.0005158279091119766,0.00047926977276802063
38,forward,0.011949531733989716,3.6889687180519104e-05,0.07216626591980457,0.07220315560698509,9.435229003429413e-05,0.0,0.0
38,backward,0.027490077540278435,2.8369948267936707e-05,0.15353944525122643,0.15356781519949436,9.80030745267868e-05,0.0,0.0
38,optimizer,0.0013160929083824158,3.0409544706344604e-05,0.001251010224223137,0.0012814197689294815,2.390146255493164e-05,0.0005158092826604843,0.0004780478775501251
39,forward,0.011901579797267914,3.7049874663352966e-05,0.07233799993991852,0.07237504981458187,9.766407310962677e-05,0.0,0.0
39,backward,0.02777283266186714,2.8910115361213684e-05,0.15325512178242207,0.15328403189778328,9.840168058872223e-05,0.0,0.0
39,optimizer,0.0012298263609409332,2.7298927307128906e-05,0.0012438390403985977,0.0012711379677057266,2.32011079788208e-05,0.0008839238435029984,0.0004774276167154312
40,forward,0.012858789414167404,4.766322672367096e-05,0.07145976088941097,0.07150742411613464,0.00013099052011966705,0.0,0.0
40,backward,0.02782626263797283,2.85319983959198e-05,0.15332777425646782,0.15335630625486374,9.569339454174042e-05,0.0,0.0
40,optimizer,0.0013391543179750443,2.760067582130432e-05,0.0012514013797044754,0.0012790020555257797,2.465955913066864e-05,0.0005187895148992538,0.0005197916179895401
41,forward,0.011990305036306381,3.666989505290985e-05,0.07219396531581879,0.0722306352108717,9.60230827331543e-05,0.0,0.0
41,backward,0.017966242507100105,2.5723129510879517e-05,0.16278407722711563,0.1628098003566265,9.634904563426971e-05,0.0,0.0
41,optimizer,0.0012533627450466156,3.058090806007385e-05,0.0012526586651802063,0.0012832395732402802,2.4139881134033203e-05,0.0008972026407718658,0.00047641806304454803
42,forward,0.011963972821831703,3.69735062122345e-05,0.07223758660256863,0.07227456010878086,9.591132402420044e-05,0.0,0.0
42,backward,0.013182025402784348,2.7310103178024292e-05,0.16750159300863743,0.16752890311181545,9.594112634658813e-05,0.0,0.0
42,optimizer,0.00123676098883152,2.8360635042190552e-05,0.0012527499347925186,0.0012811105698347092,2.3072585463523865e-05,0.0005240868777036667,0.00047762878239154816
43,forward,0.011978564783930779,3.385916352272034e-05,0.07220888882875443,0.07224274799227715,0.00010744109749794006,0.0,0.0
43,backward,0.013250505551695824,6.219930946826935e-05,0.16777537018060684,0.1678375694900751,9.576231241226196e-05,0.0,0.0
43,optimizer,0.0013680141419172287,3.088079392910004e-05,0.0012419205158948898,0.0012728013098239899,2.5093555450439453e-05,0.0006338711827993393,0.0005047190934419632
44,forward,0.011909592896699905,3.805197775363922e-05,0.07233998738229275,0.07237803936004639,9.421072900295258e-05,0.0,0.0
44,backward,0.016956249251961708,2.8679147362709045e-05,0.16370036825537682,0.16372904740273952,9.799189865589142e-05,0.0,0.0
44,optimizer,0.0012747179716825485,2.6831403374671936e-05,0.0012469124048948288,0.0012737438082695007,2.6227906346321106e-05,0.0024957116693258286,0.00047581642866134644
45,forward,0.012041892856359482,3.590993583202362e-05,0.07210798561573029,0.07214389555156231,9.704194962978363e-05,0.0,0.0
45,backward,0.02704375796020031,2.8099864721298218e-05,0.15362860821187496,0.15365670807659626,9.878352284431458e-05,0.0,0.0
45,optimizer,0.0012342315167188644,3.0020251870155334e-05,0.0012513920664787292,0.0012814123183488846,2.3806467652320862e-05,0.0004572570323944092,0.0004790890961885452
46,forward,0.012075625360012054,3.680959343910217e-05,0.07210075482726097,0.07213756442070007,9.561330080032349e-05,0.0,0.0
46,backward,0.027330415323376656,2.7008354663848877e-05,0.15343853645026684,0.1534655448049307,9.851157665252686e-05,0.0,0.0
46,optimizer,0.0012478679418563843,2.972036600112915e-05,0.001246962696313858,0.0012766830623149872,2.5879591703414917e-05,0.0005229506641626358,0.0004950705915689468
47,forward,0.012043105438351631,3.703124821186066e-05,0.07207182422280312,0.07210885547101498,9.518302977085114e-05,0.0,0.0
47,backward,0.027794934809207916,2.9210001230239868e-05,0.15325814113020897,0.1532873511314392,0.00010283291339874268,0.0,0.0
47,optimizer,0.002161923795938492,6.712973117828369e-05,0.0009602885693311691,0.0010274183005094528,2.8410926461219788e-05,0.0005212593823671341,0.0004889965057373047
48,forward,0.012712404131889343,3.6930665373802185e-05,0.07158135622739792,0.07161828689277172,9.81409102678299e-05,0.0,0.0
48,backward,0.02813754789531231,2.6481226086616516e-05,0.15305158868432045,0.15307806991040707,9.859167039394379e-05,0.0,0.0
48,optimizer,0.0012534316629171371,3.192014992237091e-05,0.001252591609954834,0.001284511759877205,2.470053732395172e-05,0.0008849427103996277,0.000491088256239891
49,forward,0.011806417256593704,3.666989505290985e-05,0.07233533076941967,0.07237200066447258,0.00011007115244865417,0.0,0.0
49,backward,0.027586916461586952,2.7043744921684265e-05,0.15329096466302872,0.1533180084079504,9.569153189659119e-05,0.0,0.0
49,optimizer,0.0012626498937606812,2.787075936794281e-05,0.001251213252544403,0.0012790840119123459,2.343021333217621e-05,0.0005088895559310913,0.0004753880202770233
50,forward,0.01182364858686924,3.688223659992218e-05,0.07232923991978168,0.07236612215638161,9.816326200962067e-05,0.0,0.0
50,backward,0.017904693260788918,2.565048635005951e-05,0.16282153502106667,0.16284718550741673,9.59206372499466e-05,0.0,0.0
50,optimizer,0.0012444723397493362,2.8600916266441345e-05,0.0012572500854730606,0.001285851001739502,2.413056790828705e-05,0.0005174186080694199,0.0004776977002620697
51,forward,0.011866511777043343,3.6481767892837524e-05,0.07225154526531696,0.0722880270332098,9.682402014732361e-05,0.0,0.0
51,backward,0.02772090956568718,2.6769936084747314e-05,0.15334710478782654,0.15337387472391129,9.614415466785431e-05,0.0,0.0
51,optimizer,0.0016863476485013962,5.394965410232544e-05,0.0012121722102165222,0.0012661218643188477,2.4881213903427124e-05,0.0005118194967508316,0.0004772208631038666
52,forward,0.012363508343696594,3.511086106300354e-05,0.07183130085468292,0.07186641171574593,9.598210453987122e-05,0.0,0.0
52,backward,0.01785319857299328,2.8092414140701294e-05,0.16307658702135086,0.16310467943549156,0.00010009296238422394,0.0,0.0
52,optimizer,0.0013259928673505783,2.9759481549263e-05,0.0012530498206615448,0.0012828093022108078,2.594105899333954e-05,0.0005175098776817322,0.0004898793995380402
53,forward,0.011830711737275124,3.52226197719574e-05,0.0722877960652113,0.07232301868498325,9.64626669883728e-05,0.0,0.0
53,backward,0.012985002249479294,3.075040876865387e-05,0.16765649616718292,0.16768724657595158,9.769201278686523e-05,0.0,0.0
53,optimizer,0.0013075433671474457,3.117881715297699e-05,0.00124317966401577,0.001274358481168747,2.4029985070228577e-05,0.0005101189017295837,0.0004772394895553589
54,forward,0.011860469356179237,3.5390257835388184e-05,0.07232085056602955,0.07235624082386494,8.780136704444885e-05,0.0,0.0
54,backward,0.012999111786484718,2.8500333428382874e-05,0.16782456822693348,0.16785306856036186,9.663216769695282e-05,0.0,0.0
54,optimizer,0.0013038218021392822,4.244968295097351e-05,0.0012520812451839447,0.0012945309281349182,2.4689361453056335e-05,0.0006942711770534515,0.0004755184054374695
55,forward,0.011929605156183243,3.671087324619293e-05,0.07217876613140106,0.07221547700464725,9.36705619096756e-05,0.0,0.0
55,backward,0.013017678633332253,2.6911497116088867e-05,0.1676591206341982,0.16768603213131428,9.997934103012085e-05,0.0,0.0
55,optimizer,0.00289972685277462,2.651102840900421e-05,0.0011890605092048645,0.0012155715376138687,2.9418617486953735e-05,0.0005101896822452545,0.0004970710724592209
56,forward,0.01211598515510559,3.6539509892463684e-05,0.07219908572733402,0.07223562523722649,9.47415828704834e-05,0.0,0.0
56,backward,0.028362957760691643,2.3981556296348572e-05,0.15286297723650932,0.15288695879280567,9.692087769508362e-05,0.0,0.0
56,optimizer,0.0012969579547643661,2.7820467948913574e-05,0.001252083107829094,0.0012799035757780075,2.4421140551567078e-05,0.0008530840277671814,0.0004787072539329529
57,forward,0.011985993012785912,3.5531818866729736e-05,0.07209840416908264,0.07213393598794937,9.616091847419739e-05,0.0,0.0
57,backward,0.027417026460170746,3.392249345779419e-05,0.1535561867058277,0.1535901091992855,9.687244892120361e-05,0.0,0.0
57,optimizer,0.0013114120811223984,2.9399991035461426e-05,0.0012504197657108307,0.0012798197567462921,2.470053732395172e-05,0.0005774274468421936,0.00047590769827365875
58,forward,0.011948315426707268,3.517046570777893e-05,0.07214058376848698,0.07217575423419476,9.58610326051712e-05,0.0,0.0
58,backward,0.023791614919900894,2.586841583251953e-05,0.15699437633156776,0.15702024474740028,9.789317846298218e-05,0.0,0.0
58,optimizer,0.0013067685067653656,2.7880072593688965e-05,0.0012558121234178543,0.0012836921960115433,2.392195165157318e-05,0.000509290024638176,0.0004811286926269531
59,forward,0.011966435238718987,3.548339009284973e-05,0.07223095558583736,0.07226643897593021,9.444169700145721e-05,0.0,0.0
59,backward,0.0177498497068882,2.8867274522781372e-05,0.16309495083987713,0.1631238181143999,9.705126285552979e-05,0.0,0.0
59,optimizer,0.0013277996331453323,3.0038878321647644e-05,0.0012484434992074966,0.0012784823775291443,2.8658658266067505e-05,0.0005098376423120499,0.0004778169095516205
60,forward,0.012924809008836746,3.5861507058143616e-05,0.07129448093473911,0.07133034244179726,0.00011843442916870117,0.0,0.0
60,backward,0.017781691625714302,2.6348978281021118e-05,0.16309719905257225,0.16312354803085327,9.87909734249115e-05,0.0,0.0
60,optimizer,0.0013888664543628693,2.831965684890747e-05,0.0012451596558094025,0.00127347931265831,2.3830682039260864e-05,0.0007815137505531311,0.0005269981920719147
61,forward,0.011891882866621017,3.607012331485748e-05,0.07230089791119099,0.07233696803450584,9.624287486076355e-05,0.0,0.0
61,backward,0.02672378346323967,2.7582049369812012e-05,0.15400582551956177,0.15403340756893158,9.904243052005768e-05,0.0,0.0
61,optimizer,0.001316554844379425,2.687983214855194e-05,0.001254308968782425,0.0012811888009309769,2.288818359375e-05,0.000834023579955101,0.00047905556857585907
62,forward,0.01197364367544651,3.693997859954834e-05,0.07215452566742897,0.07219146564602852,0.00016992166638374329,0.0,0.0
62,backward,0.017619099467992783,2.834014594554901e-05,0.16301308758556843,0.16304142773151398,9.595975279808044e-05,0.0,0.0
62,optimizer,0.0013145916163921356,2.7162954211235046e-05,0.0012449417263269424,0.0012721046805381775,2.343207597732544e-05,0.0004650987684726715,0.0004791487008333206
63,forward,0.012086955830454826,3.7439167499542236e-05,0.07211912423372269,0.07215656340122223,9.671226143836975e-05,0.0,0.0
63,backward,0.027732359245419502,2.903863787651062e-05,0.15324816294014454,0.15327720157802105,9.891204535961151e-05,0.0,0.0
63,optimizer,0.0013287309557199478,2.9169023036956787e-05,0.0012551527470350266,0.0012843217700719833,2.3990869522094727e-05,0.0008770562708377838,0.00047801993787288666
64,forward,0.012155124917626381,5.999021232128143e-05,0.07200882397592068,0.07206881418824196,0.00012309104204177856,0.0,0.0
64,backward,0.02527441829442978,3.170035779476166e-05,0.15541043691337109,0.15544213727116585,9.575113654136658e-05,0.0,0.0
64,optimizer,0.001337248831987381,3.091245889663696e-05,0.0012448318302631378,0.0012757442891597748,2.5739893317222595e-05,0.0005335398018360138,0.0005025602877140045
65,forward,0.011956460773944855,4.287250339984894e-05,0.07226832769811153,0.07231120020151138,0.00011016987264156342,0.0,0.0
65,backward,0.027414698153734207,2.7161091566085815e-05,0.15340661443769932,0.1534337755292654,9.659118950366974e-05,0.0,0.0
65,optimizer,0.0013175811618566513,2.9243528842926025e-05,0.0012500826269388199,0.001279326155781746,2.5391578674316406e-05,0.0008856039494276047,0.0004770886152982712
66,forward,0.011975882574915886,3.6733224987983704e-05,0.0721939280629158,0.07223066128790379,9.644404053688049e-05,0.0,0.0
66,backward,0.026963548734784126,2.5900080800056458e-05,0.15372782945632935,0.1537537295371294,9.593181312084198e-05,0.0,0.0
66,optimizer,0.0013066325336694717,2.9940158128738403e-05,0.0012519992887973785,0.001281939446926117,2.6380643248558044e-05,0.0005042385309934616,0.00047887861728668213
67,forward,0.011896833777427673,3.528967499732971e-05,0.07233110815286636,0.0723663978278637,9.586475789546967e-05,0.0,0.0
67,backward,0.02736167423427105,2.5900080800056458e-05,0.1536541599780321,0.15368006005883217,9.607337415218353e-05,0.0,0.0
