timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-04-07T22:59:38,resnet152_energy_bs128,7f73729b-89df-4b17-b330-89c150136532,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,329.42963905259967,0.000212565306658,6.452525257573176e-07,360.0,170.22171368865125,10.0,0.032828019638732,0.0202470239753793,0.000911783893722,0.0539868275078333,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N,1.0,0.0
2026-04-07T23:16:36,resnet152_energy_bs128,e2ed2465-a3fc-49fd-b764-069f06e73043,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,329.4246426727623,0.00021258699631737624,6.453281533299012e-07,360.0,221.3476177517487,10.0,0.03282430696208032,0.02025634509395502,0.0009116841395385567,0.05399233619557385,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N,1.0,0.0
