step,wall_timestamp,phase,duration_sec,gpu_mem_mb
0,1775622396.622991,forward,0.4414125867187977,23065.25
0,1775622397.134322,backward,0.5110328961163759,24989.25
0,1775622397.146171,optimizer,0.011685315519571304,24989.25
1,1775622397.3430326,forward,0.19224462658166885,24989.25
1,1775622397.7421477,backward,0.39892672561109066,24989.25
1,1775622397.7447932,optimizer,0.0024655312299728394,24989.25
2,1775622397.9415603,forward,0.1922022271901369,24989.25
2,1775622398.3404636,backward,0.3987116105854511,24989.25
2,1775622398.343154,optimizer,0.002515384927392006,24989.25
3,1775622398.5398042,forward,0.19213657453656197,24989.25
3,1775622398.938822,backward,0.39885365404188633,24989.25
3,1775622398.9416997,optimizer,0.0026526767760515213,24989.25
4,1775622399.1385121,forward,0.19215495698153973,24989.25
4,1775622399.537236,backward,0.3985643796622753,24989.25
4,1775622399.540082,optimizer,0.002604786306619644,24989.25
5,1775622399.736902,forward,0.19224195741117,24989.25
5,1775622400.1358185,backward,0.39875445142388344,24989.25
5,1775622400.1392515,optimizer,0.0031732339411973953,24989.25
6,1775622400.3361726,forward,0.19226927682757378,24989.25
6,1775622400.735047,backward,0.3987075611948967,24989.25
6,1775622400.737744,optimizer,0.0025157425552606583,24989.25
7,1775622400.9343796,forward,0.19213194400072098,24989.25
7,1775622401.3337624,backward,0.39920058846473694,24989.25
7,1775622401.336453,optimizer,0.0025221724063158035,24989.25
8,1775622401.5335066,forward,0.19216939434409142,24989.25
8,1775622401.932599,backward,0.39892295747995377,24989.25
8,1775622401.9355164,optimizer,0.0027306992560625076,24989.25
9,1775622402.132729,forward,0.19235499761998653,24989.25
9,1775622402.5316582,backward,0.3987707048654556,24989.25
9,1775622402.534342,optimizer,0.0025156550109386444,24989.25
10,1775622402.7322235,forward,0.19207016378641129,24989.25
10,1775622403.1314847,backward,0.39900339767336845,24989.25
10,1775622403.1343045,optimizer,0.0026403963565826416,24989.25
11,1775622403.3314843,forward,0.19221778586506844,24989.25
11,1775622403.730458,backward,0.3988117631524801,24989.25
11,1775622403.7332501,optimizer,0.002569817006587982,24989.25
12,1775622403.9304016,forward,0.1922503262758255,24989.25
12,1775622404.3292792,backward,0.3987203314900398,24989.25
12,1775622404.3319535,optimizer,0.002508271485567093,24989.25
13,1775622404.5289016,forward,0.19224496744573116,24989.25
13,1775622404.9277272,backward,0.3986672926694155,24989.25
13,1775622404.9311047,optimizer,0.003156553953886032,24989.25
14,1775622405.1282885,forward,0.19227034784853458,24989.25
14,1775622405.5274894,backward,0.3990378174930811,24989.25
14,1775622405.5300817,optimizer,0.002425622195005417,24989.25
15,1775622405.72734,forward,0.19229376688599586,24989.25
15,1775622406.1268203,backward,0.3992998022586107,24989.25
15,1775622406.1294832,optimizer,0.0025007911026477814,24989.25
16,1775622406.3265145,forward,0.1922091469168663,24989.25
16,1775622406.7255561,backward,0.3988792132586241,24989.25
16,1775622406.728205,optimizer,0.0024894531816244125,24989.25
17,1775622406.9249945,forward,0.19232131727039814,24989.25
17,1775622407.324761,backward,0.39958223700523376,24989.25
17,1775622407.3274448,optimizer,0.0025214850902557373,24989.25
18,1775622407.5242057,forward,0.19230045564472675,24989.25
18,1775622407.9231153,backward,0.398745184764266,24989.25
18,1775622407.9260066,optimizer,0.002647336572408676,24989.25
19,1775622408.1232398,forward,0.1923721693456173,24989.25
19,1775622408.5225806,backward,0.3991832509636879,24989.25
19,1775622408.5252736,optimizer,0.0025232117623090744,24989.25
20,1775622408.7224889,forward,0.1922076679766178,24989.25
20,1775622409.1218016,backward,0.39915519766509533,24989.25
20,1775622409.1246333,optimizer,0.0025956667959690094,24989.25
21,1775622409.3214903,forward,0.1922480184584856,24989.25
21,1775622409.7206388,backward,0.3989829570055008,24989.25
21,1775622409.7233238,optimizer,0.0025208238512277603,24989.25
22,1775622409.9201214,forward,0.1922824177891016,24989.25
22,1775622410.3193622,backward,0.39907749556005,24989.25
22,1775622410.3220327,optimizer,0.002506876364350319,24989.25
23,1775622410.5189264,forward,0.19239613972604275,24989.25
23,1775622410.9185388,backward,0.39935976453125477,24989.25
23,1775622410.9213026,optimizer,0.0025999080389738083,24989.25
24,1775622411.1184564,forward,0.1924592014402151,24989.25
24,1775622411.5173922,backward,0.39877770096063614,24989.25
24,1775622411.5200129,optimizer,0.002448583021759987,24989.25
25,1775622411.7166839,forward,0.1921431552618742,24989.25
25,1775622412.115781,backward,0.3989428039640188,24989.25
25,1775622412.1188116,optimizer,0.0028532277792692184,24989.25
26,1775622412.3158202,forward,0.19238171726465225,24989.25
26,1775622412.715011,backward,0.39903610572218895,24989.25
26,1775622412.7176902,optimizer,0.002517424523830414,24989.25
27,1775622412.914502,forward,0.19229627773165703,24989.25
27,1775622413.3137994,backward,0.3991389200091362,24989.25
27,1775622413.3166866,optimizer,0.0027068275958299637,24989.25
28,1775622413.513641,forward,0.19241503067314625,24989.25
28,1775622413.9128842,backward,0.3990883771330118,24989.25
28,1775622413.915568,optimizer,0.0025182440876960754,24989.25
29,1775622414.1124191,forward,0.19233185797929764,24989.25
29,1775622414.5116856,backward,0.3991069793701172,24989.25
29,1775622414.5142748,optimizer,0.0024244002997875214,24989.25
30,1775622414.7111251,forward,0.19235334917902946,24989.25
30,1775622415.1105232,backward,0.3991406913846731,24989.25
30,1775622415.1133196,optimizer,0.0025330837815999985,24989.25
31,1775622415.310521,forward,0.19253725185990334,24989.25
31,1775622415.7098718,backward,0.39917835034430027,24989.25
31,1775622415.712512,optimizer,0.0024799834936857224,24989.25
32,1775622415.9093897,forward,0.19239425845444202,24989.25
32,1775622416.3088727,backward,0.3993161041289568,24989.25
32,1775622416.3116326,optimizer,0.0025248508900403976,24989.25
33,1775622416.508699,forward,0.1923043578863144,24989.25
33,1775622416.9078777,backward,0.3990134075284004,24989.25
33,1775622416.9104972,optimizer,0.002451084554195404,24989.25
34,1775622417.1076417,forward,0.1923303883522749,24989.25
34,1775622417.5069602,backward,0.3991562109440565,24989.25
34,1775622417.5095575,optimizer,0.0024289805442094803,24989.25
35,1775622417.7068288,forward,0.19234796054661274,24989.25
35,1775622418.106205,backward,0.3992167804390192,24989.25
35,1775622418.1095765,optimizer,0.0031145643442869186,24989.25
36,1775622418.307085,forward,0.1923457272350788,24989.25
36,1775622418.7065923,backward,0.3993474952876568,24989.25
36,1775622418.7092187,optimizer,0.002458551898598671,24989.25
37,1775622418.9065027,forward,0.19236064702272415,24989.25
