step,wall_timestamp,duration_sec,throughput_samples_sec
0,1775661707.1796374,0.44439827650785446,144.0149599654643
1,1775661707.650777,0.27098715864121914,236.17355272813703
2,1775661708.0587943,0.2710723243653774,236.09935152854123
3,1775661708.4782302,0.27100074104964733,236.16171583927587
4,1775661708.884217,0.27087341994047165,236.27272108893123
5,1775661709.2980921,0.27131553553044796,235.88770865949067
6,1775661709.7111409,0.2710822243243456,236.09072914875088
7,1775661710.1306257,0.2708631120622158,236.28171260654918
8,1775661710.5456023,0.27108705416321754,236.08652282401704
9,1775661710.964843,0.27138904854655266,235.82381213522615
10,1775661711.3704555,0.2708451170474291,236.2974112204232
11,1775661711.7857652,0.27071346901357174,236.41232271598378
12,1775661712.1902933,0.27108304388821125,236.09001537695661
13,1775661712.6175137,0.2712220847606659,235.96898481359077
14,1775661713.0241766,0.27120748721063137,235.98168567630603
15,1775661713.4416513,0.2711843140423298,236.0018507191758
16,1775661713.8521626,0.27164217457175255,235.60406295854773
17,1775661714.267422,0.27073104679584503,236.39697314900724
18,1775661714.669322,0.2709579486399889,236.19901287721316
19,1775661715.085591,0.2714728098362684,235.75105012763484
20,1775661715.4915552,0.271380178630352,235.83151991057773
21,1775661715.9106252,0.27133892849087715,235.8673720573485
22,1775661716.3154087,0.27132496796548367,235.87950817759497
23,1775661716.72065,0.270739808678627,236.389322694577
24,1775661717.1514707,0.27177967317402363,235.4848662983713
25,1775661717.5591702,0.27075662836432457,236.37463794194878
26,1775661717.9648716,0.2709829527884722,236.17721831364813
27,1775661718.3838406,0.27085147984325886,236.29186016276026
28,1775661718.7995687,0.2704741731286049,236.62148315199514
29,1775661719.213635,0.2713940963149071,235.8194259529463
30,1775661719.6253715,0.271026773378253,236.13903232607836
31,1775661720.0315988,0.2714450601488352,235.77515083497323
32,1775661720.4366896,0.2718683276325464,235.40807624528276
33,1775661720.8533807,0.2715190686285496,235.71088514433183
34,1775661721.2615676,0.2708184886723757,236.3206452917784
35,1775661721.6678083,0.27099667116999626,236.16526256092934
36,1775661722.0852742,0.27097601257264614,236.1832672655562
37,1775661722.4974687,0.27062693797051907,236.48791387859507
38,1775661722.913703,0.27111098542809486,236.065683206977
39,1775661723.3450954,0.27066984586417675,236.45042467019198
40,1775661723.752074,0.27124202623963356,235.95163657809454
41,1775661724.1665719,0.2707661483436823,236.36632714797523
42,1775661724.573989,0.2712821550667286,235.91673394166898
43,1775661724.981464,0.2707545682787895,236.37643644151083
44,1775661725.394102,0.2707930002361536,236.34288901185323
45,1775661725.8122563,0.2712378576397896,235.95526287113483
46,1775661726.218098,0.270843293517828,236.29900216003415
47,1775661726.6255538,0.2707379274070263,236.39096528866702
48,1775661727.0386178,0.270546056330204,236.5586135984455
49,1775661727.4531596,0.271066153421998,236.1047264368867
50,1775661727.8677433,0.2714413572102785,235.77836722360948
51,1775661728.2840328,0.27076295763254166,236.3691125240839
52,1775661728.696155,0.2707672696560621,236.3653482981713
53,1775661729.09923,0.27105976082384586,236.1102946652115
54,1775661729.5029666,0.2715042997151613,235.72370701732248
55,1775661729.9155307,0.27058094553649426,236.5281112944004
56,1775661730.3329177,0.27072957903146744,236.39825477865924
57,1775661730.746081,0.2717055641114712,235.54909598297024
58,1775661731.1634715,0.2711121030151844,236.064710089374
59,1775661731.5807555,0.2709949016571045,236.16680464705027
60,1775661731.9886515,0.27127967588603497,235.91888994620632
61,1775661732.4044337,0.27118139527738094,236.00439084155047
62,1775661732.8200955,0.2707951199263334,236.34103900177536
63,1775661733.2338574,0.2706353645771742,236.48055050008
64,1775661733.6397774,0.27072160691022873,236.40521615706277
65,1775661734.0465093,0.27110703475773335,236.0691232420128
66,1775661734.4631436,0.2711288742721081,236.0501078013877
67,1775661734.8745377,0.2708632405847311,236.28160049270178
68,1775661735.280487,0.2709284611046314,236.22472050023373
69,1775661735.6940749,0.27088285982608795,236.26448731783634
70,1775661736.098011,0.27083331160247326,236.30771126831928
71,1775661736.5093875,0.2746254112571478,233.0447124577014
72,1775661736.913459,0.2707642000168562,236.36802795944124
73,1775661737.325395,0.2712322846055031,235.96011106526473
74,1775661737.7295744,0.27099283039569855,236.16860972501902
75,1775661738.1439626,0.27100425958633423,236.15864967469793
76,1775661738.5613742,0.27118944376707077,235.99738659064727
77,1775661738.976002,0.27070120722055435,236.42303134561152
78,1775661739.3947983,0.270652836188674,236.46528483220902
79,1775661739.7968283,0.27104007452726364,236.12744392734552
80,1775661740.2103767,0.27079611644148827,236.34016927945373
81,1775661740.6275036,0.2711464259773493,236.03482793221977
82,1775661741.0392058,0.2711356170475483,236.04423755502583
83,1775661741.456004,0.27080436795949936,236.33296789943816
84,1775661741.8679843,0.27132244780659676,235.88169912730658
85,1775661742.2864015,0.2710954826325178,236.0791827975787
86,1775661742.6879647,0.2707427591085434,236.3867466325915
87,1775661743.107157,0.2757260873913765,232.11441690374357
88,1775661743.5233428,0.2711643371731043,236.01923714306156
89,1775661743.939149,0.2706384267657995,236.47787479707466
90,1775661744.343623,0.27108263224363327,236.0903738845229
91,1775661744.7539651,0.27100689336657524,236.1563545670808
92,1775661745.1602504,0.27130630798637867,235.89573156261892
