step,wall_timestamp,duration_sec,throughput_samples_sec,gpu_util_pct,gpu_mem_mb,cpu_util_pct,ram_mb
0,1775624376.7939348,0.3979955520480871,80.40290861374666,21.0,7523.25,0.5,21059.8046875
1,1775624376.9169748,0.12144310772418976,263.4978682584063,67.0,7523.25,1.1,21077.5234375
2,1775624377.039008,0.12079055793583393,264.9213692431073,67.0,7523.25,1.0,21076.5390625
3,1775624377.1613908,0.12115733325481415,264.1193821318157,96.0,7523.25,1.0,21077.76953125
4,1775624377.2834702,0.12083129771053791,264.8320477088547,97.0,7523.25,0.9,21078.75390625
5,1775624377.4054873,0.12071712501347065,265.0825224377168,97.0,7523.25,1.0,21079.53515625
6,1775624377.5275295,0.12078511714935303,264.9333026719791,95.0,7523.25,1.0,21081.7265625
7,1775624377.650056,0.12097426131367683,264.5190774674498,97.0,7523.25,1.0,21082.93359375
8,1775624377.7773001,0.12105994112789631,264.3318648750451,97.0,7523.25,1.0,21083.89453125
9,1775624377.900007,0.12145861051976681,263.46423578419046,93.0,7523.25,0.9,21085.1015625
10,1775624378.0219116,0.12063736282289028,265.25778789594176,93.0,7523.25,1.0,21083.87109375
11,1775624378.143733,0.12056896463036537,265.40826736054413,96.0,7523.25,1.0,21085.81640625
12,1775624378.2658613,0.12063965573906898,265.2527463209334,97.0,7523.25,1.0,21084.5859375
13,1775624378.3880026,0.12082810699939728,264.83904113601335,97.0,7523.25,1.0,21083.49609375
14,1775624378.5107708,0.1210858915001154,264.27521492022464,95.0,7523.25,1.0,21084.45703125
15,1775624378.6337569,0.12127905711531639,263.85429406474753,95.0,7523.25,0.9,21083.2265625
16,1775624378.7563486,0.12102803215384483,264.4015558257048,95.0,7523.25,1.0,21084.6796875
17,1775624378.8783796,0.12075384706258774,265.00190907718354,97.0,7523.25,1.1,21097.9453125
18,1775624379.0003972,0.12077985517680645,264.94484492596916,97.0,7523.25,0.9,21099.15234375
19,1775624379.122417,0.1207607090473175,264.98685087598716,95.0,7523.25,1.0,21097.67578125
20,1775624379.244451,0.12077797576785088,264.948967695134,95.0,7523.25,1.1,21116.703125
21,1775624379.365588,0.11983039975166321,267.0440895325132,96.0,7523.25,0.9,21114.55078125
22,1775624379.4878707,0.12096722982823849,264.53445321875057,97.0,7523.25,0.9,21115.53515625
23,1775624379.6104352,0.12100321240723133,264.4557889281924,97.0,7523.25,1.0,21135.22265625
24,1775624379.7331123,0.12110518477857113,264.23311321070884,96.0,7523.25,1.1,21136.20703125
25,1775624379.8558908,0.1210937425494194,264.25808077523516,97.0,7523.25,1.0,21155.40234375
26,1775624379.9779708,0.12081566825509071,264.86630800597044,97.0,7523.25,1.0,21156.83203125
27,1775624380.1006055,0.12138933688402176,263.6145877505992,95.0,7523.25,1.1,21176.2734375
28,1775624380.222836,0.12089253589510918,264.69789688061786,95.0,7523.25,1.1,21174.7734375
29,1775624380.344783,0.1206930261105299,265.13545174262686,95.0,7523.25,1.0,21193.68359375
30,1775624380.4669423,0.12090297788381577,264.67503580227003,97.0,7523.25,1.0,21191.76953125
31,1775624380.5895536,0.12093268893659115,264.6100097615345,97.0,7523.25,1.0,21211.2109375
32,1775624380.7123811,0.12117506377398968,264.0807357831061,95.0,7523.25,0.9,21212.39453125
33,1775624380.835096,0.12106188200414181,264.32762708005157,95.0,7523.25,1.0,21232.08203125
34,1775624380.9577355,0.12138454616069794,263.62499191318807,96.0,7523.25,1.0,21233.2890625
35,1775624381.0799057,0.12091241963207722,264.6543679910829,97.0,7523.25,1.0,21250.515625
36,1775624381.2019145,0.12076193653047085,264.98415742054374,97.0,7523.25,1.0,21251.4765625
37,1775624381.323876,0.12070784345269203,265.1029053678809,95.0,7523.25,1.0,21268.45703125
38,1775624381.44595,0.12081596814095974,264.8656505625532,95.0,7523.25,1.0,21265.64453125
39,1775624381.5684512,0.12087729014456272,264.7312821269382,96.0,7523.25,1.0,21282.625
40,1775624381.691363,0.1211333442479372,264.1716878096093,96.0,7523.25,1.1,21281.2265625
41,1775624381.8142438,0.12113897316157818,264.1594126550636,96.0,7523.25,1.0,21300.64453125
42,1775624381.936835,0.1212494969367981,263.9186207649188,96.0,7523.25,0.9,21302.09765625
