step,wall_timestamp,duration_sec,throughput_samples_sec
0,1775660220.9830012,0.7863644734025002,162.77439321000872
1,1775660221.9540143,0.6037811152637005,211.99735593601034
2,1775660222.8688912,0.602755768224597,212.35798435744715
3,1775660223.7534988,0.6027715690433979,212.35241768807504
4,1775660224.6331995,0.6018627639859915,212.673067116309
5,1775660225.5463722,0.6011655312031507,212.9197256932304
6,1775660226.4505858,0.6042102724313736,211.84677891178734
7,1775660227.3451612,0.6074761543422937,210.7078592057393
8,1775660228.2343938,0.6015441901981831,212.78569735305643
9,1775660229.1269538,0.6040820963680744,211.8917292361005
10,1775660230.0129836,0.6019771359860897,212.63266052509638
11,1775660230.8978086,0.6015636790543795,212.77880373563778
12,1775660231.8144486,0.6021695360541344,212.56472195314268
13,1775660232.6979122,0.6013650447130203,212.84908580125963
14,1775660233.5768402,0.6009813211858273,212.98498886360827
15,1775660234.476701,0.6010844316333532,212.94845326833695
16,1775660235.375542,0.6015472188591957,212.7846260227844
17,1775660236.2580721,0.6014384087175131,212.82312227604962
18,1775660237.1645133,0.6017530784010887,212.7118324680737
19,1775660238.0649927,0.6015215199440718,212.79371685970798
20,1775660238.9903793,0.6018702238798141,212.67043113526742
21,1775660239.8866084,0.601830743253231,212.68438250277572
22,1775660240.7890441,0.6022209692746401,212.54656767294696
23,1775660241.6789877,0.6013422347605228,212.85715953574163
24,1775660242.5722327,0.6015211679041386,212.79384139711394
25,1775660243.438292,0.6015052068978548,212.79948790490926
26,1775660244.3278108,0.602018965408206,212.61788640364196
27,1775660245.1952379,0.601904833689332,212.65820248598652
28,1775660246.0595272,0.6016348302364349,212.75363986107254
29,1775660246.9252272,0.6018474120646715,212.67849198003324
30,1775660247.807638,0.6016849894076586,212.73590375922836
31,1775660248.6991196,0.6013313755393028,212.86100344457074
32,1775660249.5830717,0.6022622883319855,212.53198561461724
33,1775660250.4854784,0.601792499423027,212.6978985659026
34,1775660251.3839874,0.6021539475768805,212.57022479896224
35,1775660252.2638657,0.604961821809411,211.58359979999778
36,1775660253.1470814,0.6024994719773531,212.44831896684434
37,1775660254.0230963,0.6072720885276794,210.7786648161844
38,1775660254.9072433,0.6031206734478474,212.2295017152456
39,1775660255.8103561,0.6024883314967155,212.45224730248205
40,1775660256.7183483,0.6016955114901066,212.73218356408606
41,1775660257.6235404,0.6027776468545198,212.35027653720005
42,1775660258.5268073,0.6018715314567089,212.66996910487154
43,1775660259.429004,0.6017418019473553,212.71581862148636
44,1775660260.3266613,0.6021369677037001,212.57621914186527
45,1775660261.213315,0.6018963623791933,212.66119551551682
46,1775660262.1141133,0.6021415684372187,212.5745949282452
47,1775660262.9917579,0.6020496357232332,212.60705497518575
48,1775660263.8914206,0.6017350312322378,212.71821209724249
49,1775660264.7658188,0.6020768154412508,212.59745719687146
50,1775660265.6628697,0.601926052942872,212.6507058038046
51,1775660266.5626445,0.605015654116869,211.56477378562943
52,1775660267.4376507,0.6024411637336016,212.46888112147892
53,1775660268.3147776,0.6017864514142275,212.70003619920948
54,1775660269.1876445,0.6018058229237795,212.6931896041351
55,1775660270.088392,0.6024957112967968,212.44964503481026
56,1775660270.966755,0.6018208917230368,212.68786404794122
57,1775660271.841121,0.6021818183362484,212.5603864189186
58,1775660272.7335198,0.6022602319717407,212.5327112848554
59,1775660273.6324754,0.601728230714798,212.72061616246214
60,1775660274.5079799,0.6018181182444096,212.68884421990236
61,1775660275.3835628,0.6018730085343122,212.6694471840613
62,1775660276.2948382,0.6024594772607088,212.46242250515576
63,1775660277.1959567,0.6025287453085184,212.43799735141096
64,1775660278.0721457,0.6019001677632332,212.65985101095833
65,1775660278.9706914,0.6022009924054146,212.55361849989723
66,1775660279.869783,0.6019997298717499,212.62468012613417
67,1775660280.7447464,0.6019551567733288,212.6404243899508
68,1775660281.622349,0.6015460304915905,212.78504638356085
69,1775660282.519376,0.6021686792373657,212.56502440829266
70,1775660283.414102,0.6023039035499096,212.5173010594532
71,1775660284.3049328,0.6021888200193644,212.55791496740832
72,1775660285.1988003,0.6020538415759802,212.60556973598545
73,1775660286.0743933,0.6024935860186815,212.45039444458268
74,1775660286.9659994,0.6019830293953419,212.63057885297664
75,1775660287.8405175,0.6020647399127483,212.60172123441384
76,1775660288.718204,0.6029080934822559,212.3043319267817
77,1775660289.6064374,0.6022138316184282,212.54908685176585
78,1775660290.4815176,0.6020944602787495,212.59122686619688
79,1775660291.374389,0.6026547197252512,212.3935909078334
80,1775660292.2482953,0.6019959580153227,212.62601234399318
81,1775660293.1229446,0.6022307332605124,212.5431216487417
82,1775660294.0203638,0.6020269207656384,212.6150768095449
83,1775660294.8956869,0.6019522398710251,212.64145478954512
84,1775660295.795071,0.6022399421781301,212.53987162834218
85,1775660296.6886258,0.6025815475732088,212.41938209939798
86,1775660297.6030915,0.6018073856830597,212.69263728745742
87,1775660298.4759493,0.6021590922027826,212.56840867711222
88,1775660299.3677824,0.6026918478310108,212.38050665634688
89,1775660300.259185,0.6023625042289495,212.49662636927513
90,1775660301.154908,0.6024370957165956,212.47031583894199
91,1775660302.0484052,0.6024140361696482,212.47844889848054
92,1775660302.9264135,0.6026094686239958,212.40953995010472
93,1775660303.8268483,0.6027170699089766,212.3716191070062
94,1775660304.7029426,0.602348143234849,212.50169264669617
95,1775660305.6092005,0.6021449826657772,212.57338960681312
96,1775660306.5034513,0.6019611787050962,212.63829716618292
97,1775660307.3827655,0.6020196005702019,212.61766208071134
98,1775660308.2814934,0.6021613329648972,212.56761766777498
99,1775660309.1514704,0.6021056100726128,212.58729010108948
