step,wall_timestamp,phase,duration_sec,gpu_mem_mb,nvml_mem_query_sec,nvml_util_query_sec,psutil_query_sec,gpu_util_pct,cpu_util_pct,ram_mb
0,1775660220.5081694,forward,0.3081588540226221,23065.25,0.00011145882308483124,0.0,0.0,,,
0,1775660220.9693983,backward,0.46100672148168087,24989.25,0.00011576339602470398,0.0,0.0,,,
0,1775660220.9829657,optimizer,0.012137362733483315,24989.25,4.6819448471069336e-05,0.0007385406643152237,0.000571737065911293,88.0,0.6,20514.22265625
1,1775660221.5471847,forward,0.19382688030600548,24989.25,0.00011617131531238556,0.0,0.0,,,
1,1775660221.949276,backward,0.40186737664043903,24989.25,0.00011991895735263824,0.0,0.0,,,
1,1775660221.95368,optimizer,0.0027142222970724106,24989.25,2.8232112526893616e-05,0.000916970893740654,0.0005832388997077942,100.0,0.8,20751.80078125
2,1775660222.4630973,forward,0.1938540879637003,24989.25,0.00010639987885951996,0.0,0.0,,,
2,1775660222.86496,backward,0.40168699249625206,24989.25,9.952113032341003e-05,0.0,0.0,,,
2,1775660222.868622,optimizer,0.002555331215262413,24989.25,2.658367156982422e-05,0.0004941672086715698,0.00048702768981456757,100.0,0.8,20737.4609375
3,1775660223.3476536,forward,0.19381720945239067,24989.25,0.00011610053479671478,0.0,0.0,,,
3,1775660223.7491167,backward,0.40121636539697647,24989.25,9.889155626296997e-05,0.0,0.0,,,
3,1775660223.753195,optimizer,0.0026431307196617126,24989.25,2.6930123567581177e-05,0.0008132420480251312,0.0005073193460702896,100.0,0.8,20776.0234375
4,1775660224.227821,forward,0.19338767044246197,24989.25,9.630993008613586e-05,0.0,0.0,,,
4,1775660224.6288831,backward,0.4008566290140152,24989.25,9.809248149394989e-05,0.0,0.0,,,
4,1775660224.6329176,optimizer,0.0025642123073339462,24989.25,2.462230622768402e-05,0.0008908342570066452,0.00047761760652065277,100.0,0.8,20774.96484375
5,1775660225.1416566,forward,0.19335866160690784,24989.25,9.554065763950348e-05,0.0,0.0,,,
5,1775660225.5423465,backward,0.40051900409162045,24989.25,9.48198139667511e-05,0.0,0.0,,,
5,1775660225.546081,optimizer,0.0025598611682653427,24989.25,2.349168062210083e-05,0.0005926173180341721,0.00048356689512729645,100.0,0.8,20739.98828125
6,1775660226.042818,forward,0.19332568161189556,24989.25,0.0001143626868724823,0.0,0.0,,,
6,1775660226.443842,backward,0.4007966686040163,24989.25,9.848363697528839e-05,0.0,0.0,,,
6,1775660226.4502995,optimizer,0.004962170496582985,24989.25,2.7062371373176575e-05,0.0008951164782047272,0.000496620312333107,100.0,0.8,20723.30078125
7,1775660226.9341192,forward,0.19329463131725788,24989.25,0.0001181531697511673,0.0,0.0,,,
7,1775660227.3350275,backward,0.4007246159017086,24989.25,9.637884795665741e-05,0.0,0.0,,,
7,1775660227.3448699,optimizer,0.008699709549546242,24989.25,3.163143992424011e-05,0.0005167778581380844,0.0005180276930332184,100.0,0.8,20720.44140625
8,1775660227.8293262,forward,0.19332711026072502,24989.25,0.00011624209582805634,0.0,0.0,,,
8,1775660228.230051,backward,0.4005406331270933,24989.25,9.636208415031433e-05,0.0,0.0,,,
8,1775660228.2341187,optimizer,0.002575799822807312,24989.25,2.5480985641479492e-05,0.000887356698513031,0.0005021877586841583,100.0,0.8,20755.91015625
9,1775660228.7192388,forward,0.1932562906295061,24989.25,0.00011679157614707947,0.0,0.0,,,
9,1775660229.1202548,backward,0.40076605789363384,24989.25,9.640306234359741e-05,0.0,0.0,,,
9,1775660229.1266487,optimizer,0.005262244492769241,24989.25,3.0100345611572266e-05,0.0005144476890563965,0.0004996471107006073,100.0,0.8,20720.7890625
10,1775660229.6074014,forward,0.1933010220527649,24989.25,9.647198021411896e-05,0.0,0.0,,,
10,1775660230.0086436,backward,0.40104163996875286,24989.25,9.63117927312851e-05,0.0,0.0,,,
10,1775660230.0126956,optimizer,0.0025717634707689285,24989.25,2.3592263460159302e-05,0.0008988454937934875,0.000483514741063118,100.0,0.8,20755.01953125
11,1775660230.492675,forward,0.19333068281412125,24989.25,9.640306234359741e-05,0.0,0.0,,,
11,1775660230.8936613,backward,0.40081132017076015,24989.25,9.931065142154694e-05,0.0,0.0,,,
11,1775660230.897467,optimizer,0.0026917941868305206,24989.25,2.465955913066864e-05,0.0005139485001564026,0.0004798155277967453,100.0,0.8,20756.07421875
12,1775660231.4087687,forward,0.19340121373534203,24989.25,9.729154407978058e-05,0.0,0.0,,,
12,1775660231.809861,backward,0.4008889403194189,24989.25,0.00011854246258735657,0.0,0.0,,,
12,1775660231.814137,optimizer,0.0025826692581176758,24989.25,2.544000744819641e-05,0.0009838361293077469,0.0005497969686985016,100.0,0.8,20774.2109375
