step,wall_timestamp,duration_sec,throughput_samples_sec
0,1775662168.2726386,0.44723798148334026,143.10054747079664
1,1775662168.7384074,0.27122513577342033,235.96633039743475
2,1775662169.1526117,0.27126461640000343,235.93198718415377
3,1775662169.5803769,0.2707523498684168,236.3783731927107
4,1775662169.990709,0.27134537510573864,235.8617683277642
5,1775662170.408377,0.2710828557610512,236.09017921964593
6,1775662170.8128757,0.27117588743567467,236.00918431651255
7,1775662171.2206612,0.27132360450923443,235.88069352005743
8,1775662171.6356354,0.27130765840411186,235.8945574056454
9,1775662172.0546284,0.27160097286105156,235.63980395880904
10,1775662172.4587672,0.27071142569184303,236.4141071491111
11,1775662172.87199,0.27169198356568813,235.5608699235929
12,1775662173.2906182,0.27114381454885006,236.03710122057598
13,1775662173.710248,0.2718700561672449,235.40657953382495
14,1775662174.1165957,0.27090680971741676,236.243600028949
15,1775662174.523926,0.27079080045223236,236.34480895627632
16,1775662174.9273336,0.270619897171855,236.49406665525896
17,1775662175.3369157,0.27150189131498337,235.72579804149612
18,1775662175.7387838,0.271011620759964,236.1522351718085
19,1775662176.1543934,0.27080465108156204,236.3327208169856
20,1775662176.5606496,0.27150123938918114,235.72636406370046
21,1775662176.9681802,0.27119205519557,235.9951140672113
22,1775662177.3819668,0.27089388109743595,236.25487493746778
23,1775662177.811019,0.2714511789381504,235.76983622009712
24,1775662178.2286005,0.27136251516640186,235.8468705994807
25,1775662178.6344907,0.2712389249354601,235.9543344128372
26,1775662179.0489113,0.27137717604637146,235.83412920865544
27,1775662179.4547026,0.27082377299666405,236.3160341938975
28,1775662179.8712163,0.27122748643159866,235.9642853385373
29,1775662180.275839,0.27099645137786865,236.1654541031627
30,1775662180.6781228,0.27141305804252625,235.8029509028714
31,1775662181.0953581,0.27082393877208233,236.3158895412882
32,1775662181.4970133,0.27053901366889477,236.56477168327314
33,1775662181.9116154,0.2711757030338049,236.00934480483943
34,1775662182.3158643,0.2710302919149399,236.1359667504832
35,1775662182.7316337,0.2711056936532259,236.0702910277608
36,1775662183.1464822,0.2709925640374422,236.1688418548537
37,1775662183.5713768,0.2748978938907385,232.81371528236437
38,1775662183.9964535,0.27055355347692966,236.55205846504373
39,1775662184.4118357,0.2712169550359249,235.9734478676773
40,1775662184.829008,0.271715534850955,235.54045238932005
41,1775662185.2463744,0.2715239729732275,235.70662766602365
42,1775662185.651019,0.270999139174819,236.16311179023415
43,1775662186.0558722,0.2713150065392256,235.88816857701954
44,1775662186.4737482,0.2710218224674463,236.14334601298512
45,1775662186.8805313,0.2708171382546425,236.32182369426866
46,1775662187.2964847,0.2705757264047861,236.53267368209836
47,1775662187.6994247,0.2713115066289902,235.8912115272647
48,1775662188.1036868,0.27092891186475754,236.22432747948125
49,1775662188.5175834,0.27062760666012764,236.48732954423053
50,1775662188.9352376,0.27053341642022133,236.56966613170027
51,1775662189.338665,0.2706872280687094,236.43524098504818
52,1775662189.7518268,0.2713976390659809,235.81634763020404
53,1775662190.1693225,0.2754310630261898,232.36304321242974
54,1775662190.5744336,0.27100986428558826,236.15376572624402
55,1775662190.9897718,0.2711195647716522,236.05821311310885
56,1775662191.3974106,0.2712142039090395,235.97584152142886
57,1775662191.8246832,0.27093417197465897,236.21974125134003
58,1775662192.2414372,0.2706604078412056,236.4586697790994
59,1775662192.6447334,0.27134874649345875,235.85883784999467
60,1775662193.0633976,0.27141958847641945,235.79727741559165
61,1775662193.4779863,0.27082336880266666,236.31638688695693
62,1775662193.8944218,0.2706387769430876,236.477568820297
63,1775662194.2986276,0.27068536542356014,236.43686794760686
64,1775662194.715846,0.27061533741652966,236.49805148143378
65,1775662195.1291275,0.2709974627941847,236.1645726868162
66,1775662195.535178,0.2709959205240011,236.16591672763485
67,1775662195.9394326,0.2706145066767931,236.49877748955282
68,1775662196.343263,0.2712260652333498,235.96552176848303
69,1775662196.7607145,0.27073721028864384,236.39159143202747
70,1775662197.1674814,0.2754522543400526,232.3451668723336
71,1775662197.5836189,0.271654499694705,235.59337346491768
72,1775662197.9883432,0.2708785589784384,236.26823858397123
73,1775662198.4075377,0.2711661849170923,236.01762889265737
74,1775662198.8207583,0.27067047730088234,236.4498730641259
75,1775662199.2271688,0.2716457638889551,235.60094986852909
76,1775662199.6319714,0.27079888992011547,236.33774872149488
77,1775662200.0353436,0.2707682065665722,236.36453042822328
78,1775662200.4393353,0.2708630673587322,236.28175160269495
79,1775662200.8548205,0.2707866672426462,236.3484164552716
80,1775662201.2585607,0.27096941880881786,236.18901454394424
81,1775662201.6731927,0.2712411656975746,235.9523851602894
82,1775662202.0900903,0.2708656080067158,236.2795353421657
83,1775662202.5041006,0.27113677747547626,236.04322731831783
84,1775662202.9168546,0.2707059048116207,236.41892866923766
85,1775662203.33013,0.27066029608249664,236.4587674155686
86,1775662203.7451353,0.271346976980567,235.86037593698154
87,1775662204.1498725,0.2709127403795719,236.23842832319562
88,1775662204.5535238,0.2709958739578724,236.16595730881536
89,1775662204.9697773,0.27086042053997517,236.28406052243616
90,1775662205.3840172,0.27115596644580364,236.0265231810482
91,1775662205.7873535,0.27079050801694393,236.34506419255797
92,1775662206.1952517,0.27110228314995766,236.0732608238456
93,1775662206.6079273,0.27073158882558346,236.39649986035232
94,1775662207.0217843,0.27115391567349434,236.02830828032216
95,1775662207.4359422,0.27072263695299625,236.4043166848729
96,1775662207.8489928,0.2707285173237324,236.39918185445507
97,1775662208.2524223,0.2707542683929205,236.3766982506911
98,1775662208.6666903,0.27080283872783184,236.33430247872207
99,1775662209.0800972,0.2721950728446245,235.1254904475539
100,1775662209.4867377,0.2708262503147125,236.31387254975863
101,1775662209.8919125,0.27061075530946255,236.5020559763468
102,1775662210.2958777,0.27072559483349323,236.4017337901224
103,1775662210.700788,0.2711865659803152,235.99989095568108
104,1775662211.1152914,0.27064497768878937,236.4721508839253
105,1775662211.522197,0.27109201438724995,236.082203102365
106,1775662211.927511,0.2712413873523474,235.95219234320928
107,1775662212.3306031,0.2708217613399029,236.31778954304525
108,1775662212.7341847,0.27079170756042004,236.34401723959766
109,1775662213.1374285,0.27107304334640503,236.09872531004203
110,1775662213.549811,0.2710601817816496,236.10992798475542
111,1775662213.9543424,0.2707096580415964,236.41565086002936
112,1775662214.3686042,0.2705968152731657,236.51423959070775
113,1775662214.7825427,0.2709883116185665,236.17254787757827
114,1775662215.2015154,0.27138807624578476,235.82465702007443
115,1775662215.6040008,0.2705986425280571,236.51264249547793
116,1775662216.0100489,0.27083574049174786,236.30559203079045
