step,wall_timestamp,duration_sec,throughput_samples_sec,gpu_util_pct,gpu_mem_mb,cpu_util_pct,ram_mb
0,1775624064.3219733,0.5127531625330448,124.81639251883789,34.0,13317.25,0.6,21175.89453125
1,1775624064.5931194,0.26948725432157516,237.48804061668068,99.0,13317.25,1.1,21181.625
2,1775624064.864236,0.2698086407035589,237.20515337504463,97.0,13317.25,1.0,21184.05859375
3,1775624065.1353395,0.2693883441388607,237.57523809942623,98.0,13317.25,1.1,21185.265625
4,1775624065.4065022,0.2698684222996235,237.15260738784588,99.0,13317.25,1.1,21219.62890625
5,1775624065.6798792,0.26986865140497684,237.15240605682195,96.0,13317.25,1.0,21218.15234375
6,1775624065.9507172,0.2695074174553156,237.47027300505084,99.0,13317.25,1.1,21218.65625
7,1775624066.221968,0.2699601426720619,237.07203354735572,97.0,13317.25,1.1,21220.21484375
8,1775624066.4929993,0.2695559971034527,237.42747587781358,97.0,13317.25,1.1,21221.703125
9,1775624066.7641017,0.2697611413896084,237.24692025812053,99.0,13317.25,1.1,21224.0390625
10,1775624067.03561,0.26965287514030933,237.3421754420333,97.0,13317.25,1.0,21226.375
11,1775624067.3064854,0.26952771469950676,237.45238990117525,98.0,13317.25,1.0,21225.33984375
12,1775624067.580289,0.27209246903657913,235.21415431529664,98.0,13317.25,1.0,21224.4453125
13,1775624067.8513827,0.26961155608296394,237.37854908676888,97.0,13317.25,1.1,21225.796875
14,1775624068.1222978,0.269583186134696,237.40352993685107,97.0,13317.25,1.0,21228.34375
15,1775624068.3939266,0.269958533346653,237.07344682384158,99.0,13317.25,1.0,21226.578125
16,1775624068.6646414,0.2694530040025711,237.51822785167136,98.0,13317.25,0.9,21225.95703125
17,1775624068.9354858,0.2692004684358835,237.7410424723801,98.0,13317.25,0.9,21227.09375
18,1775624069.206401,0.26938445307314396,237.57866970378782,99.0,13317.25,0.9,21226.96875
19,1775624069.4774306,0.2693666834384203,237.59434234052551,97.0,13317.25,1.0,21225.3984375
20,1775624069.7480035,0.2692956104874611,237.65704863941687,99.0,13317.25,0.9,21225.765625
21,1775624070.019149,0.26959729567170143,237.39110527998457,97.0,13317.25,1.0,21225.51953125
22,1775624070.2897966,0.269254669547081,237.69318507142611,98.0,13317.25,1.0,21224.93359375
23,1775624070.5605264,0.26946876384317875,237.50433663341303,99.0,13317.25,1.0,21222.58984375
24,1775624070.8315086,0.2697561290115118,237.2513285778534,98.0,13317.25,0.9,21224.92578125
25,1775624071.102089,0.26928970217704773,237.66226291832888,98.0,13317.25,0.9,21224.30859375
26,1775624071.3728237,0.2692204602062702,237.72338830029761,99.0,13317.25,1.0,21223.4609375
27,1775624071.6440403,0.2699512131512165,237.07987548161012,98.0,13317.25,0.9,21227.71875
28,1775624071.9151533,0.2694899830967188,237.48563588365613,97.0,13317.25,0.9,21226.88671875
29,1775624072.185771,0.26937468349933624,237.5872861124223,99.0,13317.25,0.9,21226.76171875
30,1775624072.4567795,0.2693328931927681,237.62415069812377,97.0,13317.25,0.9,21225.71484375
31,1775624072.7279212,0.2697788495570421,237.23134747250757,98.0,13317.25,1.0,21225.34375
32,1775624072.9985628,0.26937548257410526,237.58658133408107,99.0,13317.25,1.0,21224.63671875
33,1775624073.2691808,0.2693647239357233,237.59607072851858,98.0,13317.25,0.9,21224.01953125
34,1775624073.5398617,0.26941777393221855,237.54928661871222,98.0,13317.25,0.9,21223.33984375
35,1775624073.8106577,0.26951086707413197,237.4672334915389,99.0,13317.25,0.9,21222.75390625
36,1775624074.0816033,0.26964190788567066,237.35182895655922,97.0,13317.25,0.9,21222.3828125
37,1775624074.3525136,0.2693087011575699,237.64549650608663,99.0,13317.25,0.9,21222.01171875
38,1775624074.6231906,0.26938958279788494,237.57414572343473,98.0,13317.25,0.9,21220.75
39,1775624074.8942292,0.26948976516723633,237.48582793221755,98.0,13317.25,1.0,21222.83984375
40,1775624075.165076,0.2694587055593729,237.51320213292627,99.0,13317.25,1.0,21222.625
41,1775624075.4359264,0.2693312093615532,237.62563630004607,98.0,13317.25,0.9,21221.62109375
42,1775624075.7068527,0.2693629711866379,237.59761676988364,98.0,13317.25,0.9,21223.91015625
43,1775624075.9779394,0.26982822082936764,237.18794054707843,99.0,13317.25,0.9,21227.23046875
44,1775624076.2485967,0.26934810541570187,237.61073017842386,98.0,13317.25,0.9,21227.10546875
45,1775624076.519308,0.2694536726921797,237.51763841464782,98.0,13317.25,0.9,21225.13671875
46,1775624076.7903473,0.2693486325442791,237.6102651624891,99.0,13317.25,0.9,21224.765625
47,1775624077.06104,0.26945173367857933,237.51934762588547,98.0,13317.25,0.9,21224.55078125
48,1775624077.3324656,0.26980084739625454,237.21200514245854,98.0,13317.25,0.9,21224.42578125
49,1775624077.6028008,0.2689104247838259,237.99746719171966,99.0,13317.25,0.9,21223.0078125
50,1775624077.8736248,0.2693069241940975,237.6470645584786,98.0,13317.25,0.9,21222.8828125
51,1775624078.1442459,0.26935903169214725,237.6010917396902,99.0,13317.25,0.9,21225.21875
52,1775624078.4150672,0.2693826723843813,237.58024015991126,98.0,13317.25,0.9,21223.6640625
53,1775624078.686292,0.26989150047302246,237.13232868701343,97.0,13317.25,1.0,21225.953125
54,1775624078.9570363,0.2694749254733324,237.4989060209742,99.0,13317.25,1.0,21224.875
55,1775624079.2277162,0.26941402442753315,237.55259265359695,98.0,13317.25,0.9,21224.04296875
56,1775624079.4984446,0.269473684951663,237.4999993468009,98.0,13317.25,1.0,21223.703125
57,1775624079.7692902,0.269304770976305,237.6489646580791,99.0,13317.25,0.9,21222.87109375
58,1775624080.0407102,0.27015388384461403,236.90201706228754,97.0,13317.25,0.9,21222.87109375
59,1775624080.3117208,0.26942942291498184,237.53901599750347,97.0,13317.25,0.9,21225.453125
60,1775624080.582513,0.26953781582415104,237.44349120107952,99.0,13317.25,0.9,21223.98828125
61,1775624080.8534527,0.2692844718694687,237.6668790282975,97.0,13317.25,0.9,21226.078125
62,1775624081.1240613,0.26934721879661083,237.61151232947242,98.0,13317.25,0.9,21225.4921875
63,1775624081.3951297,0.26970692723989487,237.29460957847124,99.0,13317.25,0.9,21225.10546875
64,1775624081.666023,0.2695193365216255,237.45977125787712,98.0,13317.25,0.9,21227.1484375
