step,wall_timestamp,phase,duration_sec,gpu_mem_mb
0,1775610235.703641,forward,0.1741860769689083,6743.25
0,1775610235.8285944,backward,0.12474038265645504,7523.25
0,1775610235.8405511,optimizer,0.011839613318443298,7523.25
1,1775610235.976839,forward,0.03646818920969963,7523.25
1,1775610236.0577767,backward,0.08081886544823647,7523.25
1,1775610236.0603995,optimizer,0.0024707727134227753,7523.25
2,1775610236.1705363,forward,0.03586176037788391,7523.25
2,1775610236.2516966,backward,0.08103145845234394,7523.25
2,1775610236.2542844,optimizer,0.0024362802505493164,7523.25
3,1775610236.3646085,forward,0.035840628668665886,7523.25
3,1775610236.4455163,backward,0.08077787421643734,7523.25
3,1775610236.4481666,optimizer,0.0024935342371463776,7523.25
4,1775610236.5495012,forward,0.03582865931093693,7523.25
4,1775610236.6307383,backward,0.08110556751489639,7523.25
4,1775610236.633368,optimizer,0.0024824514985084534,7523.25
5,1775610236.7436538,forward,0.03610637225210667,7523.25
5,1775610236.8245254,backward,0.08074772544205189,7523.25
5,1775610236.8271532,optimizer,0.00248018279671669,7523.25
6,1775610236.928486,forward,0.03587626852095127,7523.25
6,1775610237.0095816,backward,0.08096876367926598,7523.25
6,1775610237.0153725,optimizer,0.00563739612698555,7523.25
7,1775610237.1257896,forward,0.03586751036345959,7523.25
7,1775610237.2068348,backward,0.0809191856533289,7523.25
7,1775610237.209469,optimizer,0.0024864505976438522,7523.25
8,1775610237.3242679,forward,0.036045461893081665,7523.25
8,1775610237.4052677,backward,0.08084487542510033,7523.25
8,1775610237.4080179,optimizer,0.002595914527773857,7523.25
9,1775610237.51482,forward,0.035867007449269295,7523.25
9,1775610237.5958555,backward,0.0809102077037096,7523.25
9,1775610237.5985065,optimizer,0.0025055836886167526,7523.25
10,1775610237.6982713,forward,0.03589559718966484,7523.25
10,1775610237.7791226,backward,0.08072127215564251,7523.25
10,1775610237.7817512,optimizer,0.002474980428814888,7523.25
11,1775610237.8837857,forward,0.03583042696118355,7523.25
11,1775610237.9648561,backward,0.08094317466020584,7523.25
11,1775610237.9676921,optimizer,0.0025792643427848816,7523.25
12,1775610238.0690436,forward,0.03590033017098904,7523.25
12,1775610238.1503348,backward,0.081162940710783,7523.25
12,1775610238.152976,optimizer,0.0024929121136665344,7523.25
13,1775610238.2593603,forward,0.03587646782398224,7523.25
13,1775610238.340125,backward,0.08063970133662224,7523.25
13,1775610238.342767,optimizer,0.0024948827922344208,7523.25
14,1775610238.445022,forward,0.03585206717252731,7523.25
14,1775610238.5260444,backward,0.08089706487953663,7523.25
14,1775610238.5286748,optimizer,0.0024843942373991013,7523.25
15,1775610238.6302366,forward,0.03585113771259785,7523.25
15,1775610238.7114463,backward,0.08108366839587688,7523.25
15,1775610238.7146711,optimizer,0.002997511997818947,7523.25
16,1775610238.8185127,forward,0.035954611375927925,7523.25
16,1775610238.899377,backward,0.08074130304157734,7523.25
16,1775610238.9020064,optimizer,0.002481551840901375,7523.25
17,1775610239.0113702,forward,0.035879477858543396,7523.25
17,1775610239.0925171,backward,0.08101709745824337,7523.25
17,1775610239.0952456,optimizer,0.0025767236948013306,7523.25
18,1775610239.1957436,forward,0.03585185669362545,7523.25
18,1775610239.2767828,backward,0.08079093135893345,7523.25
18,1775610239.2794268,optimizer,0.002493740990757942,7523.25
19,1775610239.3822827,forward,0.035831576213240623,7523.25
19,1775610239.4631257,backward,0.08071467094123363,7523.25
19,1775610239.4657648,optimizer,0.0024872925132513046,7523.25
20,1775610239.5682907,forward,0.036206042394042015,7523.25
20,1775610239.6495554,backward,0.08114119991660118,7523.25
20,1775610239.6521916,optimizer,0.002483053132891655,7523.25
21,1775610239.759028,forward,0.03584354743361473,7523.25
21,1775610239.839788,backward,0.08063307218253613,7523.25
21,1775610239.8424277,optimizer,0.0024894531816244125,7523.25
22,1775610239.9508839,forward,0.03585218824446201,7523.25
22,1775610240.0320122,backward,0.08100109547376633,7523.25
22,1775610240.0346463,optimizer,0.002488473430275917,7523.25
23,1775610240.1359806,forward,0.03590644896030426,7523.25
23,1775610240.2168806,backward,0.08077150397002697,7523.25
23,1775610240.2195117,optimizer,0.002486051991581917,7523.25
24,1775610240.3290744,forward,0.03618368320167065,7523.25
24,1775610240.4104545,backward,0.08125777170062065,7523.25
24,1775610240.4131129,optimizer,0.002498852089047432,7523.25
25,1775610240.5319731,forward,0.035917749628424644,7523.25
25,1775610240.6131158,backward,0.08101434074342251,7523.25
25,1775610240.615762,optimizer,0.0024941731244325638,7523.25
26,1775610240.7272043,forward,0.03585725091397762,7523.25
26,1775610240.8083029,backward,0.08097277767956257,7523.25
26,1775610240.8109543,optimizer,0.0025056637823581696,7523.25
27,1775610240.9186587,forward,0.03588121943175793,7523.25
27,1775610240.9994593,backward,0.0806731004267931,7523.25
27,1775610241.0020955,optimizer,0.002488512545824051,7523.25
28,1775610241.1048748,forward,0.03598948195576668,7523.25
28,1775610241.1860425,backward,0.08100130781531334,7523.25
28,1775610241.1887674,optimizer,0.0025739558041095734,7523.25
29,1775610241.2973776,forward,0.03595624305307865,7523.25
29,1775610241.3781998,backward,0.08069922029972076,7523.25
29,1775610241.3808322,optimizer,0.0024820752441883087,7523.25
30,1775610241.4834332,forward,0.03584199957549572,7523.25
30,1775610241.56441,backward,0.08085073530673981,7523.25
30,1775610241.5670686,optimizer,0.0025133341550827026,7523.25
31,1775610241.6740952,forward,0.03583197854459286,7523.25
31,1775610241.755066,backward,0.08084320649504662,7523.25
31,1775610241.7577002,optimizer,0.0024948734790086746,7523.25
32,1775610241.8596091,forward,0.03587065823376179,7523.25
32,1775610241.9405599,backward,0.08076093159615993,7523.25
32,1775610241.9432404,optimizer,0.002520943060517311,7523.25
33,1775610242.0481672,forward,0.03591175004839897,7523.25
33,1775610242.1294417,backward,0.08115054666996002,7523.25
33,1775610242.132072,optimizer,0.0024804621934890747,7523.25
34,1775610242.2377658,forward,0.035878898575901985,7523.25
34,1775610242.3185353,backward,0.0806456096470356,7523.25
34,1775610242.3211648,optimizer,0.0024838540703058243,7523.25
35,1775610242.4230652,forward,0.03584596887230873,7523.25
35,1775610242.5040548,backward,0.08086551539599895,7523.25
35,1775610242.506685,optimizer,0.0024835746735334396,7523.25
36,1775610242.6079905,forward,0.03584044799208641,7523.25
36,1775610242.6892133,backward,0.08109466917812824,7523.25
36,1775610242.6918836,optimizer,0.0025212541222572327,7523.25
37,1775610242.800124,forward,0.035865798592567444,7523.25
37,1775610242.8809342,backward,0.08067985251545906,7523.25
37,1775610242.8841393,optimizer,0.002982642501592636,7523.25
