step,wall_timestamp,duration_sec,throughput_samples_sec,gpu_util_pct,gpu_mem_mb,cpu_util_pct,ram_mb
0,1775447305.511736,0.4393184371292591,145.68020504263404,65.0,13317.25,0.9,21290.3515625
1,1775447305.975797,0.26816288009285927,238.66092122011116,57.0,13317.25,0.9,21409.890625
2,1775447306.3978882,0.26806131564080715,238.7513462992839,46.0,13317.25,0.8,21409.14453125
3,1775447306.827156,0.2680261954665184,238.78263051342242,100.0,13317.25,0.8,21410.86328125
4,1775447307.2406912,0.2677360810339451,239.04137146119547,99.0,13317.25,0.9,21429.41796875
5,1775447307.6599994,0.2678873408585787,238.90639921573023,99.0,13317.25,0.9,21435.09765625
6,1775447308.0649612,0.2677596528083086,239.02032785282307,100.0,13317.25,0.8,21434.1328125
7,1775447308.4810705,0.26843080297112465,238.42271189303315,99.0,13317.25,0.8,21429.30859375
8,1775447308.8867664,0.26767490059137344,239.096007352968,100.0,13317.25,0.8,21428.66796875
9,1775447309.305548,0.2682379521429539,238.59412692612582,91.0,13317.25,0.8,21453.15234375
10,1775447309.7176785,0.26791735365986824,238.8796362972835,85.0,13317.25,0.8,21452.04296875
11,1775447310.1348264,0.26771693117916584,239.05847014647307,76.0,13317.25,0.8,21451.91796875
12,1775447310.5439312,0.2682285811752081,238.6024625697696,72.0,13317.25,0.8,21451.92578125
13,1775447310.9468815,0.2678061816841364,238.97880025594296,70.0,13317.25,0.9,21451.80078125
14,1775447311.3478482,0.2678086031228304,238.97663948699366,70.0,13317.25,0.8,21451.921875
15,1775447311.760066,0.2677916716784239,238.9917490669913,64.0,13317.25,0.8,21451.546875
16,1775447312.1719613,0.2677280306816101,239.0485592302834,58.0,13317.25,0.8,21451.66796875
17,1775447312.57621,0.2684389427304268,238.41548230306668,56.0,13317.25,0.9,21448.34375
18,1775447312.9869645,0.2676891013979912,239.0833233992853,50.0,13317.25,0.8,21448.46484375
19,1775447313.4008994,0.2684467248618603,238.40857076179154,43.0,13317.25,0.8,21448.83203125
20,1775447313.8047628,0.26784287206828594,238.94606380894595,42.0,13317.25,0.9,21448.953125
21,1775447314.2171175,0.26777208037674427,239.00923468180343,35.0,13317.25,0.8,21448.58203125
22,1775447314.6331897,0.26799529418349266,238.81016342092965,99.0,13317.25,0.9,21448.703125
23,1775447315.0355406,0.2677969001233578,238.98708301148775,100.0,13317.25,0.8,21448.578125
24,1775447315.437757,0.26816962100565434,238.6549220601336,99.0,13317.25,0.8,21448.6953125
25,1775447315.850409,0.26766620948910713,239.10377078285828,100.0,13317.25,0.8,21448.32421875
26,1775447316.2587097,0.2680226545780897,238.7857851074051,100.0,13317.25,0.8,21448.69140625
27,1775447316.669889,0.2677098326385021,239.06480897330889,99.0,13317.25,0.8,21448.8125
28,1775447317.081118,0.2677424717694521,239.0356657912278,100.0,13317.25,0.8,21448.1953125
29,1775447317.4904718,0.2676357887685299,239.1309484224162,98.0,13317.25,0.8,21448.5625
30,1775447317.9046552,0.2683911919593811,238.45789995107552,90.0,13317.25,0.8,21448.68359375
31,1775447318.3185508,0.26771883852779865,239.05676698711116,83.0,13317.25,0.8,21448.3125
32,1775447318.7324986,0.2676851488649845,239.08685360905258,76.0,13317.25,0.8,21448.91796875
33,1775447319.1339948,0.26811628602445126,238.70239644511346,76.0,13317.25,0.8,21448.546875
34,1775447319.545912,0.2680227756500244,238.78567724247867,70.0,13317.25,0.8,21448.66796875
35,1775447319.94533,0.26777100190520287,239.0101973127676,70.0,13317.25,0.8,21448.54296875
36,1775447320.3453374,0.26811525970697403,238.70331017319293,70.0,13317.25,0.8,21448.6640625
37,1775447320.768394,0.26764694787561893,239.12097824385475,58.0,13317.25,0.8,21448.5390625
38,1775447321.170676,0.26766543090343475,239.1044662883239,57.0,13317.25,0.8,21448.4140625
39,1775447321.5843086,0.26848527044057846,238.3743431994515,50.0,13317.25,0.8,21448.78125
40,1775447321.988029,0.26787325367331505,238.91896306322255,48.0,13317.25,0.8,21448.65625
41,1775447322.4003935,0.2677824702113867,238.99996123524662,42.0,13317.25,0.8,21448.77734375
42,1775447322.8149252,0.267943674698472,238.85617032020562,35.0,13317.25,0.9,21448.16015625
43,1775447323.2262511,0.2677664887160063,239.01422581628032,99.0,13317.25,0.8,21447.7890625
44,1775447323.6382077,0.26772945933043957,239.04728362749697,100.0,13317.25,0.9,21448.6484375
