step,wall_timestamp,phase,duration_sec,gpu_mem_mb
0,1775526740.867665,forward,0.3014543913304806,23065.25
0,1775526741.3249092,backward,0.45704162307083607,24989.25
0,1775526741.3368776,optimizer,0.011784283444285393,24989.25
1,1775526741.9122922,forward,0.19239870086312294,24989.25
1,1775526742.3108938,backward,0.39840241335332394,24989.25
1,1775526742.3137503,optimizer,0.00264783576130867,24989.25
2,1775526742.7881374,forward,0.19229580834507942,24989.25
2,1775526743.1865284,backward,0.398226723074913,24989.25
2,1775526743.1893554,optimizer,0.0025868453085422516,24989.25
3,1775526743.678044,forward,0.19234567135572433,24989.25
3,1775526744.076678,backward,0.3983928747475147,24989.25
3,1775526744.0794888,optimizer,0.002647198736667633,24989.25
4,1775526744.550274,forward,0.1923623774200678,24989.25
4,1775526744.94905,backward,0.39858175814151764,24989.25
4,1775526744.9517627,optimizer,0.002579275518655777,24989.25
5,1775526745.4434388,forward,0.19229540787637234,24989.25
5,1775526745.8417926,backward,0.39817944914102554,24989.25
5,1775526745.8445303,optimizer,0.0025746282190084457,24989.25
6,1775526746.3381274,forward,0.19253902323544025,24989.25
6,1775526746.7364798,backward,0.3981614299118519,24989.25
6,1775526746.7392442,optimizer,0.0025946777313947678,24989.25
7,1775526747.216233,forward,0.19234883785247803,24989.25
7,1775526747.6151166,backward,0.3986770696938038,24989.25
7,1775526747.617906,optimizer,0.0026264283806085587,24989.25
8,1775526748.1117468,forward,0.19245080091059208,24989.25
8,1775526748.5103655,backward,0.39844048395752907,24989.25
8,1775526748.5131168,optimizer,0.0025789644569158554,24989.25
9,1775526748.9856994,forward,0.1923388708382845,24989.25
9,1775526749.3842661,backward,0.39838399551808834,24989.25
9,1775526749.3870878,optimizer,0.002662127837538719,24989.25
10,1775526749.8756046,forward,0.19235464744269848,24989.25
10,1775526750.274559,backward,0.39877213910222054,24989.25
10,1775526750.2772653,optimizer,0.0025467649102211,24989.25
11,1775526750.7743282,forward,0.19236165843904018,24989.25
11,1775526751.1727066,backward,0.39821672067046165,24989.25
11,1775526751.1756265,optimizer,0.0027443189173936844,24989.25
12,1775526751.681608,forward,0.1923834104090929,24989.25
12,1775526752.0804129,backward,0.3986408393830061,24989.25
12,1775526752.083305,optimizer,0.0026558879762887955,24989.25
13,1775526752.5565662,forward,0.1925066001713276,24989.25
13,1775526752.955213,backward,0.39848230592906475,24989.25
13,1775526752.9579039,optimizer,0.0025547854602336884,24989.25
14,1775526753.4540405,forward,0.1923678070306778,24989.25
14,1775526753.852743,backward,0.39850589632987976,24989.25
14,1775526753.8555622,optimizer,0.002635277807712555,24989.25
15,1775526754.3463798,forward,0.19244693219661713,24989.25
15,1775526754.7448664,backward,0.3983052019029856,24989.25
15,1775526754.747616,optimizer,0.002584107220172882,24989.25
16,1775526755.2180445,forward,0.19243456050753593,24989.25
16,1775526755.6167178,backward,0.39850486628711224,24989.25
16,1775526755.6201456,optimizer,0.0031723473221063614,24989.25
17,1775526756.093591,forward,0.1924945004284382,24989.25
17,1775526756.491996,backward,0.3982412815093994,24989.25
17,1775526756.4946885,optimizer,0.00254259817302227,24989.25
18,1775526756.9692323,forward,0.19271822459995747,24989.25
18,1775526757.3677187,backward,0.39831826090812683,24989.25
18,1775526757.370386,optimizer,0.0024997834116220474,24989.25
19,1775526757.8584,forward,0.19236051850020885,24989.25
19,1775526758.2571065,backward,0.3985415864735842,24989.25
19,1775526758.2597654,optimizer,0.002495463937520981,24989.25
20,1775526758.7530348,forward,0.19249322824180126,24989.25
20,1775526759.1517584,backward,0.3985532261431217,24989.25
20,1775526759.1544185,optimizer,0.0024922043085098267,24989.25
21,1775526759.654992,forward,0.19244762882590294,24989.25
21,1775526760.0538244,backward,0.39866464026272297,24989.25
