step,wall_timestamp,phase,duration_sec,gpu_mem_mb
0,1775750083.0148592,forward,0.32989157550036907,12333.25
0,1775750083.2450938,backward,0.2299825269728899,13317.25
0,1775750083.2566926,optimizer,0.011479107663035393,13317.25
1,1775750083.34666,forward,0.08315175771713257,13317.25
1,1775750083.5260322,backward,0.17915454506874084,13317.25
1,1775750083.5287516,optimizer,0.002524346113204956,13317.25
2,1775750083.61522,forward,0.08319941721856594,13317.25
2,1775750083.7945468,backward,0.1791157517582178,13317.25
2,1775750083.7973876,optimizer,0.0026215799152851105,13317.25
3,1775750083.8839247,forward,0.08322269655764103,13317.25
3,1775750084.063327,backward,0.17918282561004162,13317.25
3,1775750084.0660784,optimizer,0.0025554168969392776,13317.25
4,1775750084.1525273,forward,0.08322100713849068,13317.25
4,1775750084.3316996,backward,0.1789643093943596,13317.25
4,1775750084.3344579,optimizer,0.0025704950094223022,13317.25
5,1775750084.4209337,forward,0.0832336787134409,13317.25
5,1775750084.6006439,backward,0.17943139001727104,13317.25
5,1775750084.6034975,optimizer,0.002650238573551178,13317.25
6,1775750084.690267,forward,0.08319494687020779,13317.25
6,1775750084.8693933,backward,0.17891567945480347,13317.25
6,1775750084.8721466,optimizer,0.002561258152127266,13317.25
7,1775750084.9587862,forward,0.08324737846851349,13317.25
7,1775750085.1380398,backward,0.1790364421904087,13317.25
7,1775750085.1408548,optimizer,0.0025808867067098618,13317.25
8,1775750085.2307165,forward,0.08321482688188553,13317.25
8,1775750085.4101093,backward,0.17917215451598167,13317.25
8,1775750085.4128497,optimizer,0.002544136717915535,13317.25
9,1775750085.499274,forward,0.08322309516370296,13317.25
9,1775750085.6785614,backward,0.17908578552305698,13317.25
9,1775750085.6812477,optimizer,0.002488482743501663,13317.25
10,1775750085.7700288,forward,0.08327255770564079,13317.25
10,1775750085.9495966,backward,0.17925750650465488,13317.25
10,1775750085.9523623,optimizer,0.0025778859853744507,13317.25
11,1775750086.0389843,forward,0.0833006203174591,13317.25
11,1775750086.2183197,backward,0.179134551435709,13317.25
11,1775750086.221008,optimizer,0.002494512125849724,13317.25
12,1775750086.3077946,forward,0.08316994644701481,13317.25
12,1775750086.4870799,backward,0.17905782163143158,13317.25
12,1775750086.4904149,optimizer,0.003066224977374077,13317.25
13,1775750086.5865524,forward,0.08336709067225456,13317.25
13,1775750086.7657602,backward,0.178992860019207,13317.25
13,1775750086.7684329,optimizer,0.0024907030165195465,13317.25
14,1775750086.8549585,forward,0.0832606703042984,13317.25
14,1775750087.0343683,backward,0.17919806391000748,13317.25
14,1775750087.0370996,optimizer,0.002544296905398369,13317.25
15,1775750087.1234095,forward,0.08313715644180775,13317.25
15,1775750087.3027298,backward,0.17911729216575623,13317.25
15,1775750087.3056378,optimizer,0.0027059372514486313,13317.25
16,1775750087.3923209,forward,0.0833948515355587,13317.25
16,1775750087.5718105,backward,0.17926285788416862,13317.25
16,1775750087.574563,optimizer,0.0025590546429157257,13317.25
17,1775750087.660986,forward,0.08315319754183292,13317.25
17,1775750087.8403401,backward,0.17914168536663055,13317.25
17,1775750087.843143,optimizer,0.002596907317638397,13317.25
18,1775750087.9301088,forward,0.08341621980071068,13317.25
18,1775750088.109474,backward,0.1791537832468748,13317.25
18,1775750088.1123893,optimizer,0.0026570595800876617,13317.25
19,1775750088.1991146,forward,0.08334332145750523,13317.25
19,1775750088.378532,backward,0.17921002581715584,13317.25
19,1775750088.3812728,optimizer,0.0025469157844781876,13317.25
20,1775750088.4679608,forward,0.08318482898175716,13317.25
20,1775750088.6472611,backward,0.17908750474452972,13317.25
20,1775750088.6500204,optimizer,0.0025663934648036957,13317.25
21,1775750088.736575,forward,0.08332757093012333,13317.25
21,1775750088.9161782,backward,0.179299158975482,13317.25
21,1775750088.9190097,optimizer,0.0026241764426231384,13317.25
22,1775750089.0058472,forward,0.08324112929403782,13317.25
22,1775750089.1852374,backward,0.1791646722704172,13317.25
22,1775750089.1880028,optimizer,0.0025691669434309006,13317.25
23,1775750089.274515,forward,0.08328014798462391,13317.25
23,1775750089.4539058,backward,0.17917558550834656,13317.25
23,1775750089.4565618,optimizer,0.0024733636528253555,13317.25
24,1775750089.5432072,forward,0.08318983763456345,13317.25
24,1775750089.7225819,backward,0.17916197329759598,13317.25
24,1775750089.725987,optimizer,0.0031633153557777405,13317.25
25,1775750089.8127363,forward,0.08340960368514061,13317.25
25,1775750089.9921808,backward,0.17923877574503422,13317.25
25,1775750089.9948354,optimizer,0.002467455342411995,13317.25
26,1775750090.0813003,forward,0.08321378752589226,13317.25
26,1775750090.2606797,backward,0.17915849201381207,13317.25
26,1775750090.2634325,optimizer,0.0025617964565753937,13317.25
27,1775750090.349822,forward,0.08322522789239883,13317.25
27,1775750090.5291874,backward,0.1791618261486292,13317.25
27,1775750090.5323963,optimizer,0.0029991455376148224,13317.25
28,1775750090.622814,forward,0.08332625217735767,13317.25
28,1775750090.802211,backward,0.17918717116117477,13317.25
28,1775750090.804871,optimizer,0.00246470607817173,13317.25
29,1775750090.891341,forward,0.08319506607949734,13317.25
29,1775750091.0706666,backward,0.1791132315993309,13317.25
29,1775750091.0733316,optimizer,0.0024787448346614838,13317.25
30,1775750091.159906,forward,0.08319272845983505,13317.25
30,1775750091.3393388,backward,0.17922157421708107,13317.25
30,1775750091.3419998,optimizer,0.002476086840033531,13317.25
31,1775750091.4288263,forward,0.08325349912047386,13317.25
