step,phase,cuda_sec,sync_start_sec,sync_stop_sec,sync_total_sec,nvml_mem_sec,nvml_util_sec,psutil_sec
0,forward,0.3020863328129053,9.657256305217743e-05,5.665235221385956e-05,0.000153224915266037,0.0001048017293214798,0.0,0.0
0,backward,0.3899532724171877,1.008063554763794e-05,0.07542411237955093,0.07543419301509857,0.0001126118004322052,0.0,0.0
0,optimizer,0.010947361588478088,2.8731301426887512e-05,0.001189330592751503,0.0012180618941783905,4.5062974095344543e-05,0.0010724887251853943,0.0005953479558229446
1,forward,0.011726286262273788,3.709085285663605e-05,0.18167859129607677,0.1817156821489334,0.00011774525046348572,0.0,0.0
1,backward,0.07223512418568134,4.0022656321525574e-05,0.3285467382520437,0.32858676090836525,9.64626669883728e-05,0.0,0.0
1,optimizer,0.0038791559636592865,3.0079856514930725e-05,0.0012221727520227432,0.001252252608537674,2.8740614652633667e-05,0.0005151685327291489,0.0005497876554727554
2,forward,0.012740882113575935,5.630962550640106e-05,0.18065685592591763,0.18071316555142403,0.00012367218732833862,0.0,0.0
2,backward,0.07226317748427391,3.2670795917510986e-05,0.328746547922492,0.32877921871840954,0.00011212006211280823,0.0,0.0
2,optimizer,0.0013866759836673737,5.581974983215332e-05,0.0012470800429582596,0.001302899792790413,2.5369226932525635e-05,0.0005261003971099854,0.000512927770614624
3,forward,0.011984800919890404,3.494136035442352e-05,0.1814760286360979,0.18151096999645233,0.00010056048631668091,0.0,0.0
3,backward,0.07212919369339943,3.0299648642539978e-05,0.32857937552034855,0.3286096751689911,0.00011667981743812561,0.0,0.0
3,optimizer,0.002224227413535118,6.856955587863922e-05,0.0009615793824195862,0.0010301489382982254,2.6732683181762695e-05,0.0006066001951694489,0.0004953183233737946
4,forward,0.012877190485596657,3.439001739025116e-05,0.18073571473360062,0.18077010475099087,9.942054748535156e-05,0.0,0.0
4,backward,0.07253132946789265,2.932921051979065e-05,0.32875706255435944,0.3287863917648792,9.799934923648834e-05,0.0,0.0
4,optimizer,0.0017977338284254074,5.8319419622421265e-05,0.0012149903923273087,0.00127330981194973,2.5799497961997986e-05,0.0005162898451089859,0.00047786906361579895
5,forward,0.012180531397461891,3.378093242645264e-05,0.18127956800162792,0.18131334893405437,9.857304394245148e-05,0.0,0.0
5,backward,0.07223616726696491,2.8779730200767517e-05,0.32867105677723885,0.3286998365074396,9.706057608127594e-05,0.0,0.0
5,optimizer,0.0014994069933891296,3.544054925441742e-05,0.0012410115450620651,0.0012764520943164825,2.4663284420967102e-05,0.0005010291934013367,0.00047124922275543213
6,forward,0.011992568150162697,3.444962203502655e-05,0.1815289817750454,0.18156343139708042,0.00011681206524372101,0.0,0.0
6,backward,0.07227395474910736,4.956871271133423e-05,0.3286248091608286,0.3286743778735399,9.93926078081131e-05,0.0,0.0
6,optimizer,0.0013948846608400345,2.8440728783607483e-05,0.0012315791100263596,0.001260019838809967,2.5311484932899475e-05,0.0005316566675901413,0.0004852898418903351
7,forward,0.012578185647726059,3.552064299583435e-05,0.18094784766435623,0.18098336830735207,0.00011448189616203308,0.0,0.0
7,backward,0.0722507182508707,5.401112139225006e-05,0.3287925496697426,0.32884656079113483,9.625963866710663e-05,0.0,0.0
7,optimizer,0.0014956556260585785,3.203004598617554e-05,0.0012045800685882568,0.0012366101145744324,2.4508684873580933e-05,0.0005092993378639221,0.0005291309207677841
8,forward,0.012241285294294357,4.871189594268799e-05,0.18136650696396828,0.18141521885991096,0.0001150723546743393,0.0,0.0
8,backward,0.07229394651949406,3.181956708431244e-05,0.3289278130978346,0.3289596326649189,9.988248348236084e-05,0.0,0.0
8,optimizer,0.0013521332293748856,2.972036600112915e-05,0.001242591068148613,0.0012723114341497421,2.6298686861991882e-05,0.0005187410861253738,0.0004954468458890915
9,forward,0.01188160851597786,3.5122036933898926e-05,0.18155723996460438,0.18159236200153828,9.96813178062439e-05,0.0,0.0
9,backward,0.07227594591677189,2.977997064590454e-05,0.32891711220145226,0.32894689217209816,9.905919432640076e-05,0.0,0.0
9,optimizer,0.0013171453028917313,3.0742958188056946e-05,0.0012466814368963242,0.001277424395084381,2.4419277906417847e-05,0.0004568677395582199,0.000489506870508194
10,forward,0.011914318427443504,3.467872738838196e-05,0.1815820410847664,0.18161671981215477,0.00010097213089466095,0.0,0.0
10,backward,0.07239321619272232,2.8369948267936707e-05,0.32863304764032364,0.3286614175885916,0.00010793283581733704,0.0,0.0
10,optimizer,0.0022325795143842697,6.99218362569809e-05,0.0009585153311491013,0.0010284371674060822,2.473965287208557e-05,0.00051858089864254,0.0004960503429174423
11,forward,0.01295432634651661,3.460049629211426e-05,0.18055297248065472,0.18058757297694683,9.676069021224976e-05,0.0,0.0
11,backward,0.0723016057163477,2.9910355806350708e-05,0.32873357087373734,0.3287634812295437,9.923242032527924e-05,0.0,0.0
11,optimizer,0.001788843423128128,5.693361163139343e-05,0.0012254603207111359,0.0012823939323425293,2.5851652026176453e-05,0.0005035474896430969,0.00047978758811950684
12,forward,0.012184333056211472,3.512948751449585e-05,0.18131827749311924,0.18135340698063374,9.945221245288849e-05,0.0,0.0
12,backward,0.07223493978381157,3.0118972063064575e-05,0.3287808280438185,0.32881094701588154,9.88207757472992e-05,0.0,0.0
12,optimizer,0.001333652064204216,3.195367753505707e-05,0.0012429114431142807,0.0012748651206493378,2.392008900642395e-05,0.0005158204585313797,0.0004775486886501312
13,forward,0.01189589872956276,3.528036177158356e-05,0.1817757859826088,0.18181106634438038,0.0001009628176689148,0.0,0.0
13,backward,0.0722093265503645,3.096088767051697e-05,0.3288154602050781,0.32884642109274864,9.898282587528229e-05,0.0,0.0
13,optimizer,0.0013183951377868652,2.8401613235473633e-05,0.0012481007725000381,0.0012765023857355118,2.3229047656059265e-05,0.0005225371569395065,0.00047375820577144623
14,forward,0.012855546548962593,4.4910237193107605e-05,0.1809155698865652,0.18096048012375832,0.00012592226266860962,0.0,0.0
14,backward,0.07263690419495106,3.067962825298309e-05,0.32870139740407467,0.32873207703232765,9.887292981147766e-05,0.0,0.0
14,optimizer,0.0012561585754156113,2.8390437364578247e-05,0.0012393053621053696,0.0012676957994699478,2.7101486921310425e-05,0.000570986419916153,0.0004813000559806824
15,forward,0.011857178062200546,3.384985029697418e-05,0.1816599816083908,0.18169383145868778,0.00011170096695423126,0.0,0.0
