step,wall_timestamp,phase,duration_sec,gpu_mem_mb,nvml_mem_query_sec,nvml_util_query_sec,psutil_query_sec,gpu_util_pct,cpu_util_pct,ram_mb
26,1775663959.1996524,backward,0.08135712146759033,7523.25,9.28826630115509e-05,0.0,0.0,,,
26,1775663959.203564,optimizer,0.002460561692714691,7523.25,2.4080276489257812e-05,0.0008903574198484421,0.0004719384014606476,59.0,0.9,20508.86328125
27,1775663959.3086736,forward,0.035960327833890915,7523.25,8.777901530265808e-05,0.0,0.0,,,
27,1775663959.3899338,backward,0.08111841604113579,7523.25,9.203329682350159e-05,0.0,0.0,,,
27,1775663959.3938,optimizer,0.0027610380202531815,7523.25,2.6239082217216492e-05,0.0004941802471876144,0.00048164837062358856,59.0,0.8,20509.6015625
28,1775663959.5030406,forward,0.036033930256962776,7523.25,8.567050099372864e-05,0.0,0.0,,,
28,1775663959.584773,backward,0.08158950693905354,7523.25,9.154342114925385e-05,0.0,0.0,,,
28,1775663959.5884209,optimizer,0.0025770049542188644,7523.25,2.9480084776878357e-05,0.000499919056892395,0.00047824718058109283,59.0,0.9,20509.6015625
29,1775663959.6886854,forward,0.035944895818829536,7523.25,8.826889097690582e-05,0.0,0.0,,,
29,1775663959.7700667,backward,0.08123767003417015,7523.25,9.327195584774017e-05,0.0,0.0,,,
29,1775663959.7737246,optimizer,0.0025761742144823074,7523.25,2.4842098355293274e-05,0.0005169808864593506,0.0004750266671180725,59.0,0.8,20509.6015625
30,1775663959.8765604,forward,0.035863906145095825,7523.25,8.412078022956848e-05,0.0,0.0,,,
30,1775663959.9581087,backward,0.0814057644456625,7523.25,9.218230843544006e-05,0.0,0.0,,,
30,1775663959.9620535,optimizer,0.00245005264878273,7523.25,2.575106918811798e-05,0.0009365249425172806,0.00046732835471630096,59.0,0.9,20509.6015625
31,1775663960.063724,forward,0.035853756591677666,7523.25,8.931010961532593e-05,0.0,0.0,,,
31,1775663960.1453722,backward,0.08150586485862732,7523.25,9.308196604251862e-05,0.0,0.0,,,
31,1775663960.1489058,optimizer,0.0024588629603385925,7523.25,2.648867666721344e-05,0.0005040597170591354,0.0004778672009706497,59.0,0.9,20509.6015625
32,1775663960.2515078,forward,0.03607502207159996,7523.25,0.00011582300066947937,0.0,0.0,,,
32,1775663960.3327959,backward,0.08112566731870174,7523.25,9.104236960411072e-05,0.0,0.0,,,
32,1775663960.336583,optimizer,0.002677515149116516,7523.25,2.4791806936264038e-05,0.000495418906211853,0.0005227401852607727,61.0,0.9,20509.6015625
33,1775663960.438165,forward,0.03587435558438301,7523.25,8.676387369632721e-05,0.0,0.0,,,
33,1775663960.5196946,backward,0.08138790354132652,7523.25,9.10591334104538e-05,0.0,0.0,,,
33,1775663960.5236068,optimizer,0.0025675445795059204,7523.25,2.432800829410553e-05,0.000779964029788971,0.00047480687499046326,65.0,0.9,20509.6015625
34,1775663960.6246395,forward,0.03587611764669418,7523.25,8.766911923885345e-05,0.0,0.0,,,
34,1775663960.7062128,backward,0.08142950385808945,7523.25,9.449198842048645e-05,0.0,0.0,,,
34,1775663960.7097526,optimizer,0.0024679042398929596,7523.25,2.7691945433616638e-05,0.0004943478852510452,0.0004813782870769501,65.0,0.8,20509.6015625
35,1775663960.8172119,forward,0.035930147394537926,7523.25,8.81534069776535e-05,0.0,0.0,,,
35,1775663960.8986719,backward,0.08131762035191059,7523.25,9.136088192462921e-05,0.0,0.0,,,
35,1775663960.9026885,optimizer,0.002567283809185028,7523.25,2.536177635192871e-05,0.0008852556347846985,0.00047164037823677063,62.0,0.9,20487.9765625
36,1775663961.01044,forward,0.03597418777644634,7523.25,8.697062730789185e-05,0.0,0.0,,,
36,1775663961.0916662,backward,0.08108105696737766,7523.25,9.42423939704895e-05,0.0,0.0,,,
36,1775663961.0952866,optimizer,0.0025735236704349518,7523.25,2.32011079788208e-05,0.0004847180098295212,0.00047256797552108765,62.0,0.8,20506.43359375
37,1775663961.201984,forward,0.03587954677641392,7523.25,8.699297904968262e-05,0.0,0.0,,,
37,1775663961.283812,backward,0.08168231695890427,7523.25,9.378232061862946e-05,0.0,0.0,,,
37,1775663961.2876647,optimizer,0.002582704648375511,7523.25,2.4590641260147095e-05,0.0007085446268320084,0.0004726983606815338,63.0,0.9,20506.43359375
38,1775663961.3933506,forward,0.0359044075012207,7523.25,8.410029113292694e-05,0.0,0.0,,,
38,1775663961.474737,backward,0.08124325983226299,7523.25,9.221211075782776e-05,0.0,0.0,,,
38,1775663961.4782484,optimizer,0.002454770728945732,7523.25,2.4570152163505554e-05,0.0004928987473249435,0.00047620758414268494,63.0,0.8,20506.6484375
39,1775663961.583439,forward,0.035868436098098755,7523.25,8.814223110675812e-05,0.0,0.0,,,
39,1775663961.6650689,backward,0.08148641139268875,7523.25,9.20221209526062e-05,0.0,0.0,,,
39,1775663961.668693,optimizer,0.002568494528532028,7523.25,2.5469809770584106e-05,0.0004972312599420547,0.0004698876291513443,64.0,0.8,20506.6484375
40,1775663961.769319,forward,0.03595200926065445,7523.25,8.848868310451508e-05,0.0,0.0,,,
40,1775663961.8506362,backward,0.08117472752928734,7523.25,9.050220251083374e-05,0.0,0.0,,,
40,1775663961.854746,optimizer,0.0025705862790346146,7523.25,2.790987491607666e-05,0.000970037654042244,0.000475909560918808,66.0,0.8,20507.38671875
41,1775663961.9612095,forward,0.03598636947572231,7523.25,9.887106716632843e-05,0.0,0.0,,,
41,1775663962.0429394,backward,0.08157746307551861,7523.25,9.135156869888306e-05,0.0,0.0,,,
41,1775663962.047136,optimizer,0.0025922060012817383,7523.25,2.4819746613502502e-05,0.0010239090770483017,0.0004862062633037567,63.0,0.8,20507.38671875
42,1775663962.1538606,forward,0.03590010479092598,7523.25,8.75517725944519e-05,0.0,0.0,,,
42,1775663962.235237,backward,0.0812292993068695,7523.25,9.535066783428192e-05,0.0,0.0,,,
42,1775663962.238801,optimizer,0.0024565234780311584,7523.25,2.500973641872406e-05,0.0005442388355731964,0.00047437846660614014,62.0,0.8,20512.0625
43,1775663962.3399026,forward,0.035891495645046234,7523.25,8.719973266124725e-05,0.0,0.0,,,
43,1775663962.421643,backward,0.08159481734037399,7523.25,9.386241436004639e-05,0.0,0.0,,,
43,1775663962.4253273,optimizer,0.0024609118700027466,7523.25,2.4570152163505554e-05,0.0006665121763944626,0.0004685986787080765,66.0,0.8,20512.28125
44,1775663962.5268457,forward,0.03594059869647026,7523.25,8.907169103622437e-05,0.0,0.0,,,
44,1775663962.608151,backward,0.08116216771304607,7523.25,9.125098586082458e-05,0.0,0.0,,,
44,1775663962.611758,optimizer,0.002554234117269516,7523.25,2.6268884539604187e-05,0.000490998849272728,0.0004700087010860443,66.0,1.0,20512.28125
45,1775663962.7186403,forward,0.035879336297512054,7523.25,8.66428017616272e-05,0.0,0.0,,,
45,1775663962.8003762,backward,0.08159482292830944,7523.25,9.133294224739075e-05,0.0,0.0,,,
45,1775663962.8044121,optimizer,0.0025865957140922546,7523.25,2.4709850549697876e-05,0.0008910857141017914,0.0004711579531431198,61.0,0.9,20512.28125
46,1775663962.9166882,forward,0.03589653968811035,7523.25,8.450262248516083e-05,0.0,0.0,,,
46,1775663962.9982107,backward,0.08136115968227386,7523.25,0.00010980106890201569,0.0,0.0,,,
46,1775663963.0028052,optimizer,0.0030570346862077713,7523.25,2.670101821422577e-05,0.0008880272507667542,0.0004983078688383102,59.0,0.9,20481.03515625
47,1775663963.110058,forward,0.03599314019083977,7523.25,8.401274681091309e-05,0.0,0.0,,,
47,1775663963.1913326,backward,0.08113159611821175,7523.25,9.169243276119232e-05,0.0,0.0,,,
47,1775663963.1950092,optimizer,0.0025688353925943375,7523.25,2.6008114218711853e-05,0.0005461201071739197,0.00047244876623153687,59.0,0.9,20490.140625
48,1775663963.297924,forward,0.03588520735502243,7523.25,8.585304021835327e-05,0.0,0.0,,,
48,1775663963.3798296,backward,0.08175918832421303,7523.25,9.490177035331726e-05,0.0,0.0,,,
48,1775663963.3839042,optimizer,0.0025814343243837357,7523.25,2.322159707546234e-05,0.0009198766201734543,0.0004721079021692276,59.0,0.9,20508.32421875
49,1775663963.484816,forward,0.03591848909854889,7523.25,8.414313197135925e-05,0.0,0.0,,,
49,1775663963.5662103,backward,0.08125550113618374,7523.25,8.805282413959503e-05,0.0,0.0,,,
49,1775663963.5698664,optimizer,0.0025776252150535583,7523.25,2.6959925889968872e-05,0.0005076192319393158,0.000479651615023613,59.0,0.8,20508.32421875
50,1775663963.676637,forward,0.035917507484555244,7523.25,8.809193968772888e-05,0.0,0.0,,,
50,1775663963.7582066,backward,0.08142372220754623,7523.25,9.394250810146332e-05,0.0,0.0,,,
50,1775663963.7621958,optimizer,0.002557864412665367,7523.25,2.4382025003433228e-05,0.0008704960346221924,0.0004709884524345398,59.0,0.9,20508.32421875
51,1775663963.8742,forward,0.03589852526783943,7523.25,8.728168904781342e-05,0.0,0.0,,,
51,1775663963.955632,backward,0.08128667995333672,7523.25,9.290128946304321e-05,0.0,0.0,,,
51,1775663963.9597118,optimizer,0.002559443935751915,7523.25,2.5020912289619446e-05,0.000957166776061058,0.0004709474742412567,59.0,0.9,20488.265625
52,1775663964.0612824,forward,0.03592444770038128,7523.25,8.675083518028259e-05,0.0,0.0,,,
52,1775663964.1434188,backward,0.08199274353682995,7523.25,9.253248572349548e-05,0.0,0.0,,,
52,1775663964.146964,optimizer,0.002459833398461342,7523.25,3.1299889087677e-05,0.0005233604460954666,0.0004649367183446884,59.0,0.9,20488.265625
53,1775663964.253241,forward,0.03592384792864323,7523.25,8.760392665863037e-05,0.0,0.0,,,
53,1775663964.3338075,backward,0.08041974529623985,7523.25,9.394250810146332e-05,0.0,0.0,,,
53,1775663964.337443,optimizer,0.002563614398241043,7523.25,2.4693086743354797e-05,0.000508161261677742,0.00047393888235092163,59.0,0.8,20488.265625
54,1775663964.436828,forward,0.03593210689723492,7523.25,8.547119796276093e-05,0.0,0.0,,,
54,1775663964.51842,backward,0.081448033452034,7523.25,9.30987298488617e-05,0.0,0.0,,,
54,1775663964.522316,optimizer,0.002558864653110504,7523.25,2.34115868806839e-05,0.0007779411971569061,0.00046998076140880585,66.0,0.8,20488.51171875
55,1775663964.6328702,forward,0.03589700534939766,7523.25,8.769892156124115e-05,0.0,0.0,,,
55,1775663964.7142954,backward,0.08127875253558159,7523.25,9.453855454921722e-05,0.0,0.0,,,
55,1775663964.7179272,optimizer,0.002554163336753845,7523.25,2.4279579520225525e-05,0.0004996880888938904,0.0004850495606660843,61.0,0.9,20504.75390625
56,1775663964.8261764,forward,0.03593714162707329,7523.25,0.00011246465146541595,0.0,0.0,,,
56,1775663964.9074728,backward,0.08115656860172749,7523.25,9.377114474773407e-05,0.0,0.0,,,
56,1775663964.9109964,optimizer,0.0024718027561903,7523.25,2.4510547518730164e-05,0.000494958832859993,0.0004653278738260269,62.0,0.8,20504.75390625
57,1775663965.0149806,forward,0.0358942486345768,7523.25,8.855201303958893e-05,0.0,0.0,,,
57,1775663965.0966377,backward,0.08151296339929104,7523.25,9.297206997871399e-05,0.0,0.0,,,
57,1775663965.1005883,optimizer,0.0025744549930095673,7523.25,2.7028843760490417e-05,0.0008143223822116852,0.00047231465578079224,63.0,0.9,20504.75390625
58,1775663965.218009,forward,0.036240141838788986,7523.25,8.802302181720734e-05,0.0,0.0,,,
58,1775663965.2998676,backward,0.08170541934669018,7523.25,9.285286068916321e-05,0.0,0.0,,,
58,1775663965.3038015,optimizer,0.0025779735296964645,7523.25,2.6769936084747314e-05,0.0007933434098958969,0.00047250837087631226,58.0,0.9,20487.89453125
59,1775663965.4153724,forward,0.035890016704797745,7523.25,8.61920416355133e-05,0.0,0.0,,,
59,1775663965.4968789,backward,0.08136545307934284,7523.25,9.219348430633545e-05,0.0,0.0,,,
59,1775663965.5008438,optimizer,0.0025874432176351547,7523.25,2.6032328605651855e-05,0.0008172634989023209,0.0004717782139778137,60.0,0.9,20506.84375
60,1775663965.6027458,forward,0.03590530529618263,7523.25,8.701905608177185e-05,0.0,0.0,,,
60,1775663965.6844797,backward,0.08159051463007927,7523.25,9.295903146266937e-05,0.0,0.0,,,
60,1775663965.6879973,optimizer,0.002457672730088234,7523.25,2.760067582130432e-05,0.0004987474530935287,0.00046977587044239044,65.0,0.9,20506.84375
61,1775663965.7875533,forward,0.03597182035446167,7523.25,8.854269981384277e-05,0.0,0.0,,,
61,1775663965.8688807,backward,0.08118284866213799,7523.25,9.118020534515381e-05,0.0,0.0,,,
61,1775663965.8723805,optimizer,0.0024546030908823013,7523.25,2.5210902094841003e-05,0.0004853978753089905,0.0004695281386375427,66.0,0.8,20506.84375
62,1775663965.9792268,forward,0.035931557416915894,7523.25,8.60113650560379e-05,0.0,0.0,,,
62,1775663966.060989,backward,0.08161643519997597,7523.25,9.34898853302002e-05,0.0,0.0,,,
62,1775663966.064811,optimizer,0.002460973337292671,7523.25,2.493150532245636e-05,0.0008001141250133514,0.00046930834650993347,63.0,0.9,20506.84375
63,1775663966.1719477,forward,0.03588079661130905,7523.25,8.434057235717773e-05,0.0,0.0,,,
63,1775663966.2532718,backward,0.08118239976465702,7523.25,9.148195385932922e-05,0.0,0.0,,,
63,1775663966.2569044,optimizer,0.002577114850282669,7523.25,2.586282789707184e-05,0.0004927683621644974,0.00047093071043491364,62.0,0.9,20506.84375
64,1775663966.363412,forward,0.036017607897520065,7523.25,0.00011268071830272675,0.0,0.0,,,
64,1775663966.4449325,backward,0.08135987259447575,7523.25,9.2359259724617e-05,0.0,0.0,,,
64,1775663966.4487123,optimizer,0.0026636160910129547,7523.25,2.5739893317222595e-05,0.0005092192441225052,0.0005172006785869598,63.0,0.8,20506.84375
65,1775663966.5532272,forward,0.0359259769320488,7523.25,8.820183575153351e-05,0.0,0.0,,,
65,1775663966.6346648,backward,0.08129314891994,7523.25,9.26721841096878e-05,0.0,0.0,,,
65,1775663966.6386054,optimizer,0.002570904791355133,7523.25,2.642907202243805e-05,0.0008057635277509689,0.0004703681915998459,64.0,0.9,20506.84375
66,1775663966.7398853,forward,0.035907914862036705,7523.25,8.923187851905823e-05,0.0,0.0,,,
66,1775663966.8216386,backward,0.0816086158156395,7523.25,9.432993829250336e-05,0.0,0.0,,,
66,1775663966.8257618,optimizer,0.0025664325803518295,7523.25,2.7449801564216614e-05,0.0009838081896305084,0.0004816688597202301,65.0,0.9,20506.84375
67,1775663966.9283097,forward,0.03592493757605553,7523.25,8.635222911834717e-05,0.0,0.0,,,
67,1775663967.009515,backward,0.08106193505227566,7523.25,9.372085332870483e-05,0.0,0.0,,,
67,1775663967.013161,optimizer,0.002582395449280739,7523.25,2.4331733584403992e-05,0.000494789332151413,0.00047091953456401825,65.0,0.9,20519.640625
68,1775663967.118539,forward,0.03591546788811684,7523.25,8.617155253887177e-05,0.0,0.0,,,
68,1775663967.2001302,backward,0.08144578151404858,7523.25,9.337067604064941e-05,0.0,0.0,,,
68,1775663967.2086682,optimizer,0.007485751062631607,7523.25,2.9910355806350708e-05,0.0004932191222906113,0.00046602077782154083,61.0,0.9,20439.90625
69,1775663967.319408,forward,0.03590054623782635,7523.25,8.763186633586884e-05,0.0,0.0,,,
69,1775663967.4011009,backward,0.08153421431779861,7523.25,0.00010325200855731964,0.0,0.0,,,
69,1775663967.4051392,optimizer,0.002657664939761162,7523.25,2.3808330297470093e-05,0.0007491447031497955,0.0004933774471282959,59.0,0.9,20481.40234375
70,1775663967.515319,forward,0.035943977534770966,7523.25,8.387118577957153e-05,0.0,0.0,,,
70,1775663967.5968046,backward,0.08134258165955544,7523.25,9.257160127162933e-05,0.0,0.0,,,
70,1775663967.6007519,optimizer,0.002590186893939972,7523.25,2.454034984111786e-05,0.0008016247302293777,0.00046912766993045807,59.0,0.9,20500.10546875
71,1775663967.701504,forward,0.03596183471381664,7523.25,8.641183376312256e-05,0.0,0.0,,,
71,1775663967.7831495,backward,0.0814923420548439,7523.25,9.180232882499695e-05,0.0,0.0,,,
71,1775663967.7867808,optimizer,0.0025846343487501144,7523.25,2.528168261051178e-05,0.0004908796399831772,0.0004670489579439163,59.0,0.8,20500.10546875
72,1775663967.8875628,forward,0.035971660166978836,7523.25,8.600950241088867e-05,0.0,0.0,,,
72,1775663967.968787,backward,0.081078315153718,7523.25,9.239278733730316e-05,0.0,0.0,,,
72,1775663967.9723022,optimizer,0.002463100478053093,7523.25,2.493150532245636e-05,0.0004914887249469757,0.0004678480327129364,59.0,0.8,20500.10546875
73,1775663968.0781724,forward,0.035892847925424576,7523.25,8.605234324932098e-05,0.0,0.0,,,
73,1775663968.1599298,backward,0.08161122351884842,7523.25,9.496323764324188e-05,0.0,0.0,,,
73,1775663968.1638577,optimizer,0.0022676922380924225,7523.25,2.481229603290558e-05,0.0008786134421825409,0.00047538988292217255,59.0,0.9,20500.10546875
74,1775663968.2696638,forward,0.03592252545058727,7523.25,8.600391447544098e-05,0.0,0.0,,,
74,1775663968.3509274,backward,0.08112273924052715,7523.25,8.932314813137054e-05,0.0,0.0,,,
74,1775663968.35445,optimizer,0.002462271600961685,7523.25,2.394057810306549e-05,0.0005012284964323044,0.0004675593227148056,59.0,0.9,20500.10546875
75,1775663968.4590688,forward,0.03587917611002922,7523.25,8.677132427692413e-05,0.0,0.0,,,
75,1775663968.540698,backward,0.08148480392992496,7523.25,9.247101843357086e-05,0.0,0.0,,,
75,1775663968.5445135,optimizer,0.0024541132152080536,7523.25,2.4400651454925537e-05,0.0007981844246387482,0.0004719682037830353,59.0,0.8,20500.10546875
76,1775663968.6520364,forward,0.03591177985072136,7523.25,8.759275078773499e-05,0.0,0.0,,,
76,1775663968.7333992,backward,0.08122004941105843,7523.25,9.157136082649231e-05,0.0,0.0,,,
76,1775663968.737374,optimizer,0.0025841444730758667,7523.25,2.6149675250053406e-05,0.0008291862905025482,0.00047004781663417816,59.0,0.8,20500.10546875
77,1775663968.8454666,forward,0.03665700927376747,7523.25,0.00010034441947937012,0.0,0.0,,,
77,1775663968.92689,backward,0.08128008060157299,7523.25,9.414181113243103e-05,0.0,0.0,,,
77,1775663968.930576,optimizer,0.0026013050228357315,7523.25,2.538040280342102e-05,0.0004985872656106949,0.000483829528093338,62.0,0.9,20500.10546875
78,1775663969.032128,forward,0.035928746685385704,7523.25,8.656084537506104e-05,0.0,0.0,,,
78,1775663969.1135077,backward,0.08123421669006348,7523.25,9.414553642272949e-05,0.0,0.0,,,
