step,wall_timestamp,duration_sec,throughput_samples_sec
0,1775663954.2053716,0.31758718751370907,100.75973231325233
1,1775663954.42972,0.12777703255414963,250.43624319917564
2,1775663954.6306136,0.12218017689883709,261.9082801500231
3,1775663954.8190916,0.12186633795499802,262.58276515879834
4,1775663955.0088198,0.12308673933148384,259.97926481601786
5,1775663955.1996543,0.12189465016126633,262.5217756289064
6,1775663955.3893294,0.12282207421958447,260.5394852947165
7,1775663955.5813432,0.12215894646942616,261.9537981035956
8,1775663955.7783706,0.12240041792392731,261.43701584326465
9,1775663955.9743233,0.12205439992249012,262.17817645510036
10,1775663956.1658628,0.12293507531285286,260.29999915454886
11,1775663956.349926,0.1226937435567379,260.811994746921
12,1775663956.5434272,0.12267030403017998,260.8618300328594
13,1775663956.7291875,0.12249279953539371,261.23984529191654
14,1775663956.9203382,0.12214979343116283,261.9734270613688
15,1775663957.1098888,0.1222405843436718,261.778853331018
16,1775663957.294435,0.12205301225185394,262.1811572660627
17,1775663957.479238,0.1219128780066967,262.4825245963124
18,1775663957.6715727,0.12215753458440304,261.95682574037255
19,1775663957.8699915,0.12644671835005283,253.07102009094274
20,1775663958.0606184,0.1223626658320427,261.51767601993737
21,1775663958.2538898,0.12211639247834682,262.04508134052605
22,1775663958.446699,0.12276162393391132,260.66778016253016
23,1775663958.6381164,0.12235628627240658,261.5313113439644
24,1775663958.8260913,0.1242066603153944,257.6351374293723
25,1775663959.0188382,0.12208597920835018,262.1103603173732
26,1775663959.2038834,0.12252888083457947,261.1629175263725
27,1775663959.3941379,0.12235051952302456,261.54363810427526
28,1775663959.5887535,0.12267457507550716,260.85274785181645
29,1775663959.7740939,0.12227802537381649,261.6986977191749
30,1775663959.9623845,0.12260900996625423,260.9922387335758
31,1775663960.1492329,0.12229394353926182,261.6646341911983
32,1775663960.3368893,0.12244541011750698,261.3409516068476
33,1775663960.5239146,0.12256302312016487,261.090165576498
34,1775663960.7129595,0.1251235157251358,255.7472895046825
35,1775663960.902997,0.12264023348689079,260.9257915626892
36,1775663961.0955937,0.12207246199250221,262.13938408128007
37,1775663961.2880106,0.12283544428646564,260.5111267833453
38,1775663961.4785845,0.12207198143005371,262.1404160489993
39,1775663961.6690185,0.12237522006034851,261.49084744623474
40,1775663961.8550518,0.12261362001299858,260.98242590511234
41,1775663962.0474532,0.12321724370121956,259.7039102545943
42,1775663962.2391188,0.12208994291722775,262.1018507781166
43,1775663962.425671,0.12258688360452652,261.0393466174908
44,1775663962.6120698,0.12209678068757057,262.0871723217973
45,1775663962.8047414,0.12291246466338634,260.3478832487547
46,1775663963.00316,0.12329103238880634,259.54847956083216
47,1775663963.19535,0.12221867591142654,261.82577876388393
48,1775663963.3842733,0.12316004000604153,259.82453398383325
49,1775663963.570193,0.12221634387969971,261.83077470799094
50,1775663963.7625024,0.12270987592637539,260.7777064268214
51,1775663963.9600291,0.1226538997143507,260.8967189345383
52,1775663964.1473198,0.12289930693805218,260.3757563590632
53,1775663964.3378057,0.121424850076437,263.53748824771856
54,1775663964.522625,0.12265296280384064,260.8987118491196
55,1775663964.718237,0.12219446338713169,261.8776588806553
56,1775663964.91133,0.12204162403941154,262.2056224822612
57,1775663965.100926,0.12276881374418736,260.6525144624938
58,1775663965.3041267,0.12331009469926357,259.50835637620435
59,1775663965.5011802,0.12262098304927349,260.96675466336177
60,1775663965.6883314,0.12241345457732677,261.409173611599
61,1775663965.8727129,0.12205732241272926,262.17189896886305
62,1775663966.0651278,0.12275796383619308,260.6755521189685
63,1775663966.2572198,0.12207615375518799,262.13145660022127
64,1775663966.449021,0.12260614149272442,260.9983448659374
65,1775663966.6389158,0.1225424725562334,261.13395080481627
66,1775663966.826088,0.12303753942251205,260.08322460116585
67,1775663967.0134742,0.12201428227126598,262.26437925403354
68,1775663967.2089856,0.1272863820195198,251.4015992307228
69,1775663967.4054701,0.12288875505328178,260.3981136119861
70,1775663967.6010883,0.12263892218470573,260.9285814808858
71,1775663967.7871144,0.12249800004065037,261.2287546684922
72,1775663967.9726655,0.12199964001774788,262.29585591682735
73,1775663968.1641834,0.1228300966322422,260.52246865692183
74,1775663968.354771,0.12195312976837158,262.39588980437276
75,1775663968.544833,0.12257002294063568,261.0752550442008
76,1775663968.7376938,0.12249300070106983,261.23941626748405
77,1775663968.930939,0.12312131188809872,259.90626244369327
78,1775663969.1178195,0.12254448048770428,261.12967203945817
79,1775663969.3092782,0.12222561426460743,261.8109157604468
80,1775663969.5003135,0.12265671230852604,260.8907364116235
81,1775663969.6868927,0.12247977219522,261.26763159712067
82,1775663969.8890717,0.12233478762209415,261.57727186196274
83,1775663970.0826972,0.12286328710615635,260.45209072382505
84,1775663970.274952,0.12248163111507893,261.26366630383995
85,1775663970.4619687,0.1231317799538374,259.88416647592464
86,1775663970.6471953,0.12241610698401928,261.40350962294053
87,1775663970.835445,0.12212249264121056,262.0319918789597
88,1775663971.022259,0.12380067445337772,258.48001346754313
89,1775663971.2138686,0.12224912270903587,261.76056965384475
90,1775663971.4050834,0.12236952595412731,261.5030151542456
91,1775663971.592026,0.12208283133804798,262.11711875678765
92,1775663971.7921762,0.12259974330663681,261.01196574257193
93,1775663971.9822335,0.12297000735998154,260.2260558245184
94,1775663972.170082,0.12214204296469688,261.9900504632059
95,1775663972.3629088,0.12298422679305077,260.1959684947839
96,1775663972.5552244,0.12220436707139015,261.85643579583393
97,1775663972.7533748,0.12213706225156784,262.0007343396638
98,1775663972.9460418,0.12241356819868088,261.40893097783936
99,1775663973.1396945,0.12325935252010822,259.615188184439
100,1775663973.3252559,0.12253616191446781,261.1473992659939
101,1775663973.5120606,0.12207858264446259,262.12624120314115
102,1775663973.7042112,0.12303617969155312,260.0860989037757
103,1775663973.893309,0.12208209186792374,262.118706440742
104,1775663974.0820668,0.12293371558189392,260.302878250538
105,1775663974.2743402,0.12216346338391304,261.94411253253554
106,1775663974.4671073,0.1224540788680315,261.3224507979545
107,1775663974.6543796,0.12218661420047283,261.8944817269204
108,1775663974.8395157,0.12265472114086151,260.89497169252815
109,1775663975.0254035,0.12242901884019375,261.3759409586506
110,1775663975.212759,0.12209789454936981,262.08478138057427
111,1775663975.4003782,0.122910987585783,260.35101196844835
112,1775663975.5918086,0.1221031416207552,262.07351895490143
113,1775663975.7776272,0.12265017256140709,260.90464719059895
114,1775663975.967816,0.12205769307911396,262.17110280184147
115,1775663976.1554835,0.12252496927976608,261.1712550356421
116,1775663976.3480704,0.12208509258925915,262.11226384256605
117,1775663976.5405326,0.12265651114284992,260.8911642915696
118,1775663976.7302423,0.12292241677641869,260.3268048187192
119,1775663976.9243555,0.1225755512714386,261.06348018078495
120,1775663977.113051,0.12209126353263855,262.0990157206905
121,1775663977.3003376,0.12278807535767555,260.61162622498637
122,1775663977.491398,0.1220682431012392,262.14844407533826
123,1775663977.6816623,0.12277847528457642,260.63200349923125
124,1775663977.8721032,0.12203368172049522,262.2226876125273
125,1775663978.0621762,0.12268760241568089,260.8250497192048
126,1775663978.2540817,0.12220545671880245,261.8541009476584
127,1775663978.446341,0.12218511290848255,261.8976996319364
128,1775663978.6386113,0.12325128354132175,259.6321845952342
129,1775663978.830229,0.12199562974274158,262.3044781807351
130,1775663979.0224512,0.1229091975837946,260.35480361983224
131,1775663979.2230735,0.12292744591832161,260.3161544677517
132,1775663979.4142203,0.1224768590182066,261.27384598622905
133,1775663979.605084,0.12212450429797173,262.0276756409439
134,1775663979.790828,0.12210306338965893,262.0736868646829
135,1775663979.9778354,0.12264293245971203,260.92004943303147
136,1775663980.1633008,0.1224161759018898,261.40336245796743
137,1775663980.3484387,0.12193859182298183,262.42717356006847
138,1775663980.543837,0.12289261817932129,260.38992800451643
139,1775663980.7351568,0.1225530207157135,261.1114749609515
140,1775663980.9257872,0.12217318452894688,261.92327001526377
141,1775663981.1188068,0.1231541596353054,259.83694009817555
142,1775663981.3063502,0.12219030410051346,261.88657304328234
143,1775663981.4984381,0.12281029485166073,260.5644749786811
144,1775663981.6903868,0.12192175909876823,262.46340469937735
145,1775663981.8828063,0.12234431505203247,261.55690181755114
146,1775663982.0741885,0.12248354777693748,261.25957796615444
147,1775663982.2649317,0.1226388830691576,260.9286647037938
148,1775663982.4512603,0.12215402536094189,261.9643511987926
149,1775663982.641629,0.1225484237074852,261.121269714426
150,1775663982.8396142,0.12294720858335495,260.2743109722971
