timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-04-04T18:10:05,resnet152_energy_bs32,3747b1ab-2fc1-422c-9e44-330b43278168,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,299.87456262484193,0.00019182822655276882,6.396948940039156e-07,360.0,201.43497039022103,10.0,0.029876393895968766,0.01801387691109113,0.0008298027593176816,0.04872007356637754,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N,1.0,0.0
