step,wall_timestamp,duration_sec,throughput_samples_sec,gpu_util_pct,gpu_mem_mb,cpu_util_pct,ram_mb
0,1775529486.0172014,0.3089628480374813,103.57232334975748,21.0,7523.25,1.0,20979.82421875
1,1775529486.2373602,0.12044431082904339,265.68295156273723,41.0,7523.25,1.4,21060.67578125
2,1775529486.4283116,0.12278767116367817,260.6124841096092,59.0,7523.25,1.5,21078.78515625
3,1775529486.616286,0.12030456773936749,265.9915629249095,58.0,7523.25,1.4,21097.48828125
4,1775529486.8046558,0.12053891457617283,265.47443298718326,58.0,7523.25,1.4,21097.48828125
5,1775529486.9916677,0.12075571902096272,264.99780101052545,59.0,7523.25,1.4,21097.48828125
6,1775529487.1909428,0.12071203626692295,265.0936972783758,59.0,7523.25,1.4,21097.48828125
7,1775529487.3769217,0.12032772041857243,265.9403825542833,62.0,7523.25,1.3,21097.48828125
8,1775529487.5626192,0.12042281217873096,265.73038298180376,66.0,7523.25,1.4,21097.48828125
9,1775529487.7565765,0.12377850897610188,258.52630044346625,63.0,7523.25,1.3,21054.17578125
10,1775529487.9508057,0.12049627304077148,265.5683797719817,60.0,7523.25,1.4,21077.91015625
11,1775529488.1409485,0.12026050128042698,266.0890288938798,63.0,7523.25,1.3,21077.91015625
12,1775529488.326528,0.12066535465419292,265.19625365297884,66.0,7523.25,1.4,21077.91015625
13,1775529488.5191882,0.12016972713172436,266.290027977871,62.0,7523.25,1.4,21093.90625
14,1775529488.7102842,0.12053263187408447,265.4882707068829,63.0,7523.25,1.4,21093.90625
15,1775529488.8940864,0.12032439932227135,265.947722824634,67.0,7523.25,1.3,21093.90625
16,1775529489.0876007,0.12158122099936008,263.1985411642512,62.0,7523.25,1.4,21093.90625
17,1775529489.277189,0.12026370875537395,266.08193220691845,64.0,7523.25,1.4,21093.90625
18,1775529489.4599462,0.12024232745170593,266.129246482296,64.0,7523.25,1.3,21093.90625
19,1775529489.6441529,0.12052911520004272,265.4960168494513,64.0,7523.25,1.4,21094.3984375
20,1775529489.8305843,0.12070699594914913,265.1047666986991,59.0,7523.25,1.4,21094.3984375
21,1775529490.0200562,0.12035213224589825,265.886440089146,59.0,7523.25,1.3,21094.3984375
22,1775529490.2069793,0.12062005512416363,265.29584957542846,58.0,7523.25,1.4,21094.3984375
23,1775529490.397552,0.12019152753055096,266.24172816063145,59.0,7523.25,1.4,21094.890625
24,1775529490.5892863,0.12084773927927017,264.7960167963951,58.0,7523.25,1.4,21094.890625
25,1775529490.789145,0.12082676962018013,264.8419725247331,59.0,7523.25,1.4,21076.05859375
26,1775529490.9818757,0.12038271874189377,265.8188844248443,59.0,7523.25,1.4,21094.26953125
27,1775529491.1657965,0.12044935300946236,265.6718296982975,67.0,7523.25,1.4,21094.26953125
28,1775529491.3558557,0.12060840241611004,265.3214814138493,64.0,7523.25,1.4,21094.515625
29,1775529491.5415812,0.12043658085167408,265.7000038834563,65.0,7523.25,1.4,21094.515625
30,1775529491.731959,0.12059402279555798,265.35311832369445,63.0,7523.25,1.3,21094.515625
31,1775529491.9170704,0.12024322897195816,266.1272511857004,66.0,7523.25,1.4,21090.578125
32,1775529492.1072116,0.12056249566376209,265.4225082503692,63.0,7523.25,1.4,21090.578125
33,1775529492.2935731,0.12048686482012272,265.58911668731236,65.0,7523.25,1.5,21090.578125
34,1775529492.4835436,0.12052382342517376,265.5076738406572,64.0,7523.25,1.4,21090.3125
35,1775529492.6724691,0.12037498131394386,265.8359706535898,64.0,7523.25,1.5,21090.3125
36,1775529492.863328,0.1205032728612423,265.55295337785157,62.0,7523.25,1.4,21090.3125
37,1775529493.0570254,0.12023849785327911,266.1377227038212,62.0,7523.25,1.4,21090.3125
38,1775529493.2421458,0.12098984234035015,264.48501279952484,58.0,7523.25,1.4,21090.3125
39,1775529493.4322493,0.12039989978075027,265.7809521292991,58.0,7523.25,1.3,21090.3125
40,1775529493.623785,0.12054164335131645,265.4684232795514,58.0,7523.25,1.4,21090.3125
41,1775529493.8087997,0.12050453387200832,265.5501745186468,59.0,7523.25,1.4,21090.3125
