step,wall_timestamp,duration_sec,throughput_samples_sec,gpu_util_pct,gpu_mem_mb,cpu_util_pct,ram_mb
0,1775607499.8571572,0.8210293687880039,155.9018530469287,85.0,24989.25,0.5,20347.40625
1,1775607500.8428512,0.6017743982374668,212.7042964521229,100.0,24989.25,0.8,20562.4921875
2,1775607501.7348182,0.6020930632948875,212.5917201230225,100.0,24989.25,0.8,20555.5703125
3,1775607502.6416237,0.6019976008683443,212.62543208705137,100.0,24989.25,0.8,20559.23046875
4,1775607503.532598,0.6021657045930624,212.5660744603533,100.0,24989.25,0.8,20569.90625
5,1775607504.4217176,0.6017379686236382,212.71717371063656,100.0,24989.25,0.8,20630.59765625
6,1775607505.2985,0.6018167268484831,212.68933595497427,100.0,24989.25,0.8,20638.625
7,1775607506.1702976,0.6018145997077227,212.69008771499477,100.0,24989.25,0.8,20638.87109375
8,1775607507.0409794,0.6023492459207773,212.50130363213722,100.0,24989.25,0.8,20552.05859375
9,1775607507.9579353,0.6032253503799438,212.19267379823924,100.0,24989.25,0.8,20553.52734375
10,1775607508.8694882,0.6017997693270445,212.69532911774706,100.0,24989.25,0.8,20557.07421875
11,1775607509.7839475,0.6015808917582035,212.77271561252928,100.0,24989.25,0.8,20560.98046875
12,1775607510.6961536,0.6016084663569927,212.76296321941248,100.0,24989.25,0.8,20552.08984375
13,1775607511.6258342,0.6019604410976171,212.63855772084338,100.0,24989.25,0.8,20552.3046875
14,1775607512.510022,0.6017457153648138,212.71443523681566,100.0,24989.25,0.8,20553.7734375
15,1775607513.4242713,0.6019414588809013,212.6452632752212,100.0,24989.25,0.8,20558.91015625
16,1775607514.3314235,0.6017812173813581,212.7018861721708,100.0,24989.25,0.8,20562.32421875
17,1775607515.240269,0.6014930438250303,212.80379102311647,100.0,24989.25,0.8,20597.26953125
18,1775607516.1258805,0.6019514929503202,212.64171864187733,100.0,24989.25,0.8,20567.8359375
19,1775607517.039446,0.601726995781064,212.72105273231298,100.0,24989.25,0.9,20585.0078125
20,1775607517.9547634,0.6015909258276224,212.7691667288822,100.0,24989.25,0.8,20619.48046875
21,1775607518.8305328,0.6020052321255207,212.62273676271212,100.0,24989.25,0.8,20588.64453125
22,1775607519.7290359,0.6018013264983892,212.6947787649029,100.0,24989.25,0.8,20606.63671875
23,1775607520.611093,0.6018052082508802,212.69340684509234,100.0,24989.25,0.8,20608.0390625
24,1775607521.50941,0.6022969372570515,212.5197590791857,100.0,24989.25,0.8,20553.82421875
25,1775607522.4175515,0.6032215934246778,212.19399536628643,100.0,24989.25,0.8,20552.59375
26,1775607523.3135848,0.6023464370518923,212.5022945706787,100.0,24989.25,0.8,20561.72265625
27,1775607524.2047176,0.6015558317303658,212.7815794451033,100.0,24989.25,0.8,20558.27734375
28,1775607525.118235,0.6019578389823437,212.63947690488408,100.0,24989.25,0.8,20556.2421875
29,1775607526.0473185,0.6016764361411333,212.73892795425255,100.0,24989.25,0.8,20557.93359375
30,1775607526.936842,0.6020053811371326,212.622684133188,100.0,24989.25,0.8,20557.36328125
31,1775607527.8201284,0.6017223559319973,212.72269301303095,100.0,24989.25,0.8,20553.91015625
32,1775607528.707969,0.6020458713173866,212.60838434106782,100.0,24989.25,0.8,20554.6171875
33,1775607529.6001642,0.6020457316190004,212.6084336746095,100.0,24989.25,0.8,20569.375
34,1775607530.4813294,0.601442651823163,212.82162083449103,100.0,24989.25,0.8,20570.69921875
35,1775607531.393043,0.6024897284805775,212.45175469265507,100.0,24989.25,0.8,20557.1328125
36,1775607532.3015137,0.601562624797225,212.77917663708962,100.0,24989.25,0.8,20558.65625
37,1775607533.2100575,0.6038449816405773,211.97493378555325,100.0,24989.25,0.9,20550.2890625
38,1775607534.1201503,0.6015785541385412,212.77354240676954,100.0,24989.25,0.8,20554.71875
39,1775607535.0052729,0.6017402075231075,212.7163822521942,100.0,24989.25,0.8,20553.95703125
40,1775607535.9194171,0.6020751539617777,212.5980438782996,100.0,24989.25,0.8,20554.91015625
41,1775607536.8425076,0.6020056717097759,212.62258150569085,99.0,24989.25,0.8,20554.6328125
42,1775607537.7323127,0.6018003262579441,212.69513228069695,100.0,24989.25,0.8,20568.90234375
43,1775607538.6404147,0.6016281545162201,212.75600059463153,100.0,24989.25,0.8,20558.53125
44,1775607539.546673,0.6016897261142731,212.73422902968133,100.0,24989.25,0.8,20554.80859375
45,1775607540.4607852,0.6019416898488998,212.64518168218373,100.0,24989.25,0.8,20562.16015625
46,1775607541.3473496,0.6016598157584667,212.74480470104214,100.0,24989.25,0.8,20636.77734375
47,1775607542.2275279,0.6076486967504025,210.64802851470154,100.0,24989.25,0.8,20549.90625
48,1775607543.1067271,0.6017003152519464,212.73048518580768,100.0,24989.25,0.8,20635.38671875
49,1775607544.0196104,0.6016943473368883,212.73259515654527,100.0,24989.25,0.8,20559.1171875
50,1775607544.9260871,0.6019643601030111,212.63717336703456,100.0,24989.25,0.8,20568.29296875
51,1775607545.833931,0.6024819482117891,212.45449823005228,100.0,24989.25,0.8,20569.76171875
52,1775607546.7359111,0.6016160640865564,212.7602762641395,100.0,24989.25,0.8,20560.1328125
53,1775607547.6202903,0.6019115094095469,212.65584392224582,100.0,24989.25,0.8,20549.96875
54,1775607548.5279639,0.6019590720534325,212.6390413277768,100.0,24989.25,0.8,20557.3515625
55,1775607549.4350328,0.6013581603765488,212.85152249343557,100.0,24989.25,0.8,20560.84375
56,1775607550.3423734,0.6019726004451513,212.63426259824047,100.0,24989.25,0.8,20563.02734375
57,1775607551.2270122,0.6021191645413637,212.58250449061532,100.0,24989.25,0.8,20568.2890625
58,1775607552.1327913,0.6019665598869324,212.63639632082268,100.0,24989.25,0.8,20564.10546875
59,1775607553.0383344,0.6019631121307611,212.6376142001792,99.0,24989.25,0.8,20554.30078125
60,1775607553.929663,0.6014694925397635,212.81212361994878,100.0,24989.25,0.8,20560.421875
61,1775607554.8450003,0.6023542582988739,212.4995353423557,100.0,24989.25,0.8,20565.3125
62,1775607555.7308428,0.6019447017461061,212.64411768838698,100.0,24989.25,0.8,20558.37890625
63,1775607556.6202393,0.6017970368266106,212.69629487537554,100.0,24989.25,0.8,20553.42578125
64,1775607557.5256486,0.6024579778313637,212.46295129289328,100.0,24989.25,0.8,20559.79296875
65,1775607558.4270592,0.601963272318244,212.63755761552406,100.0,24989.25,0.8,20568.25390625
66,1775607559.3072634,0.6017434876412153,212.71522273011945,100.0,24989.25,0.8,20629.68359375
67,1775607560.179514,0.6015862319618464,212.77082685648628,100.0,24989.25,0.8,20652.32421875
68,1775607561.0703561,0.6043479237705469,211.798526917084,100.0,24989.25,0.8,20631.95703125
69,1775607561.9674098,0.6020561810582876,212.60474358888408,100.0,24989.25,0.8,20644.63671875
70,1775607562.851769,0.6020888034254313,212.59322424163435,100.0,24989.25,0.8,20644.7890625
71,1775607563.7410784,0.6018280107527971,212.6853481609988,100.0,24989.25,0.8,20659.4609375
72,1775607564.633197,0.6019301991909742,212.6492410117298,99.0,24989.25,0.8,20659.61328125
73,1775607565.5081236,0.6020302511751652,212.61390063064695,100.0,24989.25,0.8,20659.765625
74,1775607566.3973868,0.6090791895985603,210.15329728202317,100.0,24989.25,0.8,20552.8671875
75,1775607567.3013153,0.6015867125242949,212.77065688985073,100.0,24989.25,0.8,20566.9921875
76,1775607568.213025,0.6021278854459524,212.57942555708027,100.0,24989.25,0.8,20557.625
77,1775607569.1205974,0.6018892675638199,212.6637022754818,100.0,24989.25,0.8,20560.34765625
78,1775607570.020497,0.6022338028997183,212.54203829756477,100.0,24989.25,0.8,20553.6953125
79,1775607570.908898,0.601760258898139,212.70929428669163,100.0,24989.25,0.8,20577.390625
80,1775607571.8173246,0.6018246579915285,212.6865330296948,100.0,24989.25,0.8,20550.390625
81,1775607572.7067034,0.6015905160456896,212.76931165962506,100.0,24989.25,0.8,20561.30859375
82,1775607573.5964296,0.6021904535591602,212.5573383694052,100.0,24989.25,0.8,20559.80078125
83,1775607574.5053086,0.6017185468226671,212.72403962931688,100.0,24989.25,0.8,20560.5078125
84,1775607575.4021637,0.6017089858651161,212.72741974422416,100.0,24989.25,0.8,20627.59765625
85,1775607576.3023322,0.6018660087138414,212.67192057170632,100.0,24989.25,0.8,20643.3984375
86,1775607577.1879857,0.6019182913005352,212.65344790143644,100.0,24989.25,0.8,20642.4140625
87,1775607578.0709527,0.6016681753098965,212.74184883398902,100.0,24989.25,0.8,20642.71875
88,1775607578.956613,0.6020665597170591,212.60107862518313,100.0,24989.25,0.8,20650.74609375
89,1775607579.8463821,0.6022942680865526,212.52070089700035,100.0,24989.25,0.8,20650.359375
90,1775607580.7140472,0.6017333082854748,212.71882117463596,100.0,24989.25,0.8,20650.265625
91,1775607581.585026,0.6019740011543036,212.63376782810568,100.0,24989.25,0.8,20657.5546875
92,1775607582.472774,0.6028854064643383,212.3123210937623,100.0,24989.25,0.8,20658.9375
93,1775607583.363869,0.601972060278058,212.6344534011683,100.0,24989.25,0.8,20659.08984375
94,1775607584.2480888,0.6018674783408642,212.6714012739993,100.0,24989.25,0.8,20635.1796875
95,1775607585.1220012,0.6018971484154463,212.66091779463093,100.0,24989.25,0.8,20635.953125
96,1775607585.9918952,0.601875077933073,212.66871597270767,100.0,24989.25,0.8,20634.96875
97,1775607586.8667505,0.6023921277374029,212.48617653881135,100.0,24989.25,0.8,20550.76171875
98,1775607587.7719808,0.6018849276006222,212.66523571252108,100.0,24989.25,0.8,20619.109375
99,1775607588.6732738,0.601855268701911,212.67571566843972,100.0,24989.25,0.8,20623.3203125
100,1775607589.5780892,0.6065061166882515,211.04486249689865,100.0,24989.25,0.8,20551.31640625
101,1775607590.481674,0.6020133532583714,212.6198684916298,100.0,24989.25,0.8,20628.390625
102,1775607591.3520565,0.6018081177026033,212.6923785751491,100.0,24989.25,0.8,20628.54296875
103,1775607592.2479024,0.6020479407161474,212.60765354955217,100.0,24989.25,0.8,20651.578125
104,1775607593.1662595,0.6018838789314032,212.66560624161224,100.0,24989.25,0.8,20550.92578125
105,1775607594.0558696,0.6018018070608377,212.6946089197438,100.0,24989.25,0.8,20561.1640625
106,1775607594.942453,0.601569414138794,212.77677520098766,100.0,24989.25,0.8,20553.50390625
107,1775607595.8290157,0.6019105277955532,212.65619072786325,100.0,24989.25,0.8,20596.49609375
108,1775607596.7353635,0.602095253765583,212.59094669733923,100.0,24989.25,0.8,20601.8359375
109,1775607597.6444774,0.6025210898369551,212.44069653169714,100.0,24989.25,0.8,20551.8046875
110,1775607598.5609436,0.6017493009567261,212.7131677535674,100.0,24989.25,0.8,20557.53125
111,1775607599.4504952,0.6017300859093666,212.71996032333928,100.0,24989.25,0.8,20559.22265625
112,1775607600.3586617,0.60187135823071,212.67003031391118,100.0,24989.25,0.8,20555.5
113,1775607601.2411273,0.6019997112452984,212.62468670494678,100.0,24989.25,0.8,20567.8984375
114,1775607602.130083,0.6022418681532145,212.53919192385993,100.0,24989.25,0.8,20558.515625
115,1775607603.042888,0.6018657796084881,212.67200152709069,100.0,24989.25,0.8,20559.79296875
116,1775607603.9348464,0.6017741970717907,212.70436755654015,100.0,24989.25,0.8,20560.74609375
117,1775607604.843518,0.6019310392439365,212.6489442391542,100.0,24989.25,0.8,20557.515625
118,1775607605.7486234,0.6021407824009657,212.57487242371297,100.0,24989.25,0.8,20558.9609375
119,1775607606.652203,0.6019190512597561,212.65317941359203,100.0,24989.25,0.8,20560.65234375
120,1775607607.540185,0.6021699346601963,212.56458124604018,100.0,24989.25,0.8,20577.703125
121,1775607608.4324908,0.6019441075623035,212.64432759108203,100.0,24989.25,0.8,20564.3828125
122,1775607609.3360887,0.6036989595741034,212.02620605856478,100.0,24989.25,0.8,20552.39453125
123,1775607610.2426474,0.6018006280064583,212.69502563335038,100.0,24989.25,0.8,20635.7578125
124,1775607611.1261716,0.6022067926824093,212.55157124656415,100.0,24989.25,0.8,20635.59765625
125,1775607612.020552,0.6018963009119034,212.66121723305744,99.0,24989.25,0.8,20650.85546875
126,1775607612.9186494,0.6019286699593067,212.64978125838965,100.0,24989.25,0.8,20663.46484375
127,1775607613.803832,0.6026933118700981,212.37999074990327,100.0,24989.25,0.8,20663.37109375
128,1775607614.6977742,0.6019549407064915,212.64050071550423,100.0,24989.25,0.8,20550.56640625
129,1775607615.6133504,0.6018361579626799,212.68246898508437,100.0,24989.25,0.8,20553.2578125
130,1775607616.5061088,0.6017769444733858,212.703396458654,100.0,24989.25,0.8,20560.85546875
131,1775607617.3919137,0.6020809318870306,212.59600366154237,100.0,24989.25,0.8,20562.0546875
132,1775607618.280549,0.6020124815404415,212.62017636656145,100.0,24989.25,0.8,20561.53125
133,1775607619.1929688,0.602274876087904,212.52754362165686,100.0,24989.25,0.8,20554.36328125
134,1775607620.0823498,0.6016993671655655,212.73082038123385,100.0,24989.25,0.8,20580.76171875
135,1775607620.994141,0.6042722575366497,211.82504806988706,100.0,24989.25,0.8,20550.31640625
136,1775607621.9052892,0.6019337605684996,212.64798285962513,100.0,24989.25,0.8,20569.37890625
137,1775607622.8071842,0.6017345953732729,212.71836617703192,100.0,24989.25,0.8,20589.23828125
138,1775607623.6878576,0.6015980951488018,212.7666311316028,100.0,24989.25,0.8,20624.37890625
139,1775607624.580987,0.601616146042943,212.76024728043691,100.0,24989.25,0.8,20627.87109375
140,1775607625.458033,0.6020991653203964,212.58956559404473,100.0,24989.25,0.9,20555.6015625
