step,wall_timestamp,duration_sec,throughput_samples_sec,gpu_util_pct,gpu_mem_mb,cpu_util_pct,ram_mb
0,1774675978.6764987,0.8866152800619602,144.36926915026194,73.0,480.2119140625,0.6,18082.046875
1,1774675979.281037,0.6022202186286449,212.5468326046528,100.0,481.9619140625,1.0,18084.10546875
2,1774675979.8841577,0.6017421390861273,212.7156994429459,100.0,481.9619140625,0.9,18084.73828125
3,1774675980.4874575,0.6019751038402319,212.6333783298321,100.0,481.9619140625,0.9,18083.4765625
4,1774675981.0909214,0.6019499450922012,212.64226543021633,100.0,481.9619140625,0.9,18080.55078125
5,1774675981.6944423,0.6016486678272486,212.74874664353558,100.0,481.9619140625,0.9,18083.01953125
6,1774675982.2983813,0.6022854596376419,212.52380902074196,100.0,481.9619140625,0.9,18081.6796875
7,1774675982.902691,0.6020050551742315,212.6227992603059,100.0,481.9619140625,0.9,18086.3125
8,1774675983.505668,0.6016642190515995,212.74324772339926,100.0,481.9619140625,0.9,18086.17578125
9,1774675984.1084638,0.6013791933655739,212.84407809930624,100.0,481.9619140625,0.9,18088.8203125
10,1774675984.7120187,0.6022207885980606,212.54663144056767,100.0,481.9619140625,0.9,18087.20703125
11,1774675985.315265,0.601752320304513,212.71210044562255,100.0,481.9619140625,0.9,18086.90234375
12,1774675985.9187155,0.601566469296813,212.77781680488707,100.0,481.9619140625,0.9,18087.61328125
13,1774675986.5219471,0.6018744427710772,212.66894040338042,100.0,481.9619140625,0.9,18087.53515625
14,1774675987.125299,0.6017786525189877,212.70279273650584,100.0,481.9619140625,0.9,18088.61328125
15,1774675987.728521,0.6018612235784531,212.67361143314312,100.0,481.9619140625,0.9,18085.21484375
16,1774675988.33134,0.6013525314629078,212.85351487357164,100.0,481.9619140625,0.9,18110.71484375
17,1774675988.9346142,0.601918913424015,212.6532281098664,100.0,481.9619140625,0.8,18086.26171875
18,1774675989.538376,0.6020066868513823,212.62222296809708,100.0,481.9619140625,0.9,18091.67578125
19,1774675990.1414113,0.6013415940105915,212.85738634228838,100.0,481.9619140625,0.9,18090.5703125
20,1774675990.744695,0.6019267123192549,212.6504728570848,100.0,481.9619140625,0.9,18090.58984375
21,1774675991.348453,0.6021709777414799,212.56421304141983,100.0,481.9619140625,0.9,18090.17578125
22,1774675991.951222,0.6014063060283661,212.83448264003192,100.0,481.9619140625,0.9,18089.8515625
23,1774675992.5550427,0.6021080557256937,212.586426610299,100.0,481.9619140625,0.9,18090.65234375
24,1774675993.1586497,0.6016856711357832,212.73566272299357,100.0,481.9619140625,0.9,18095.8203125
25,1774675993.7624326,0.6024178806692362,212.47709290733974,100.0,481.9619140625,0.9,18090.9921875
26,1774675994.3656933,0.6018751412630081,212.6686935954818,100.0,481.9619140625,0.9,18092.0859375
27,1774675994.9687803,0.601725909858942,212.7214366255328,100.0,481.9619140625,0.9,18090.36328125
28,1774675995.572229,0.6020545959472656,212.60530334230953,100.0,481.9619140625,0.9,18090.2734375
29,1774675996.175774,0.6017021499574184,212.72983652968227,100.0,481.9619140625,0.9,18089.13671875
30,1774675996.7794917,0.6023431811481714,212.50344322983722,100.0,481.9619140625,0.9,18087.5
31,1774675997.3827593,0.6017348393797874,212.71827991866076,100.0,481.9619140625,0.9,18089.8828125
32,1774675997.986315,0.6021166555583477,212.5833903088174,100.0,481.9619140625,0.9,18089.38671875
33,1774675998.5895677,0.6017689127475023,212.70623538126807,100.0,481.9619140625,0.9,18091.61328125
34,1774675999.1930118,0.6015998795628548,212.7660000414389,100.0,481.9619140625,0.9,18091.62890625
35,1774675999.7969017,0.6022249981760979,212.54514573068462,100.0,481.9619140625,0.9,18091.046875
36,1774676000.400291,0.6019020639359951,212.65918106838595,100.0,481.9619140625,0.9,18093.36328125
37,1774676001.0033877,0.6017292998731136,212.72023819845785,100.0,481.9619140625,0.9,18092.1328125
38,1774676001.606853,0.6021072678267956,212.58670479430413,100.0,481.9619140625,0.9,18090.83984375
39,1774676002.2099094,0.6016794014722109,212.73787948665847,100.0,481.9619140625,0.9,18088.65625
40,1774676002.8135173,0.6019344925880432,212.64772425593773,100.0,481.9619140625,0.9,18087.6640625
41,1774676003.4171436,0.6021602470427752,212.56800100739193,100.0,481.9619140625,0.9,18088.20703125
42,1774676004.0205247,0.6020174082368612,212.61843635863588,100.0,481.9619140625,0.9,18089.1796875
43,1774676004.623692,0.6018054634332657,212.69331665712593,100.0,481.9619140625,0.9,18086.39453125
44,1774676005.2269537,0.6018913760781288,212.66295728315086,100.0,481.9619140625,0.9,18086.02734375
45,1774676005.8310392,0.6020561251789331,212.60476332162216,100.0,481.9619140625,0.8,18086.21484375
46,1774676006.4346797,0.6017698924988508,212.70588907078704,100.0,481.9619140625,0.9,18084.78125
47,1774676007.0378308,0.6017896514385939,212.69890516397658,100.0,481.9619140625,0.9,18082.15234375
48,1774676007.6412165,0.601730091497302,212.71995834792634,100.0,481.9619140625,0.9,18086.4453125
49,1774676008.2441669,0.6015235763043165,212.79298940602717,100.0,481.9619140625,0.9,18084.62890625
50,1774676008.84724,0.6016906779259443,212.7338925063987,100.0,481.9619140625,0.9,18086.09375
51,1774676009.45167,0.6027024481445551,212.37677131402634,100.0,481.9619140625,0.9,18084.94140625
52,1774676010.055258,0.602136729285121,212.57630331231636,100.0,481.9619140625,0.9,18082.51171875
53,1774676010.6581466,0.6015212144702673,212.7938249239037,100.0,481.9619140625,0.9,18081.62890625
54,1774676011.2612922,0.601782551035285,212.7014147881048,100.0,481.9619140625,0.9,18081.83203125
55,1774676011.8653593,0.6026084441691637,212.4099010535404,100.0,481.9619140625,0.9,18086.67578125
56,1774676012.4693007,0.6021096166223288,212.5858755056018,100.0,481.9619140625,0.9,18089.75390625
57,1774676013.0731118,0.6020285449922085,212.61450319047012,100.0,481.9619140625,0.9,18086.65234375
58,1774676013.6763191,0.6018379330635071,212.6818416852651,100.0,481.9619140625,0.9,18086.58984375
59,1774676014.2796423,0.6019461434334517,212.64360839642305,100.0,481.9619140625,0.9,18086.25
60,1774676014.883125,0.6021165084093809,212.58344226126482,100.0,481.9619140625,0.9,18080.0703125
61,1774676015.486418,0.6019570846110582,212.63974338420567,99.0,481.9619140625,0.9,18085.50390625
62,1774676016.0926542,0.6021461393684149,212.57298126042613,100.0,481.9619140625,0.8,18087.3515625
63,1774676016.69649,0.6025076527148485,212.44543438285444,100.0,481.9619140625,0.9,18102.171875
64,1774676017.300149,0.601980023086071,212.63164073751759,100.0,481.9619140625,0.9,18086.03515625
65,1774676017.9034338,0.601968914270401,212.63556467054232,100.0,481.9619140625,0.9,18084.86328125
66,1774676018.5070305,0.60189557261765,212.661474553346,100.0,481.9619140625,0.9,18087.015625
67,1774676019.1107585,0.6019572839140892,212.63967298096196,100.0,481.9619140625,0.9,18085.7265625
68,1774676019.7143831,0.602154428139329,212.57005515266732,100.0,481.9619140625,0.9,18084.92578125
69,1774676020.3176315,0.6018807422369719,212.66671454592574,100.0,481.9619140625,0.9,18081.66796875
70,1774676020.9207935,0.6017918512225151,212.69812766652345,100.0,481.9619140625,0.9,18082.421875
71,1774676021.5240855,0.6019295044243336,212.6494864584104,100.0,481.9619140625,0.9,18084.68359375
72,1774676022.1284542,0.6026093754917383,212.40957277763903,100.0,481.9619140625,0.9,18086.09765625
73,1774676022.7320924,0.6021730192005634,212.56349241606844,100.0,481.9619140625,0.9,18088.08203125
74,1774676023.3353338,0.6018850710242987,212.66518503635143,100.0,481.9619140625,0.9,18087.12890625
75,1774676023.9387586,0.602087365463376,212.59373197690198,100.0,481.9619140625,0.9,18089.58984375
76,1774676024.5421927,0.6020935084670782,212.59156293826558,100.0,481.9619140625,0.9,18088.9140625
77,1774676025.1456337,0.6016866602003574,212.73531302385348,100.0,481.9619140625,0.9,18086.453125
78,1774676025.7498436,0.6025661434978247,212.42481241474215,100.0,481.9619140625,0.9,18085.625
79,1774676026.3533611,0.6020399052649736,212.61049123257672,100.0,481.9619140625,0.8,18084.21484375
80,1774676026.9570622,0.6021269988268614,212.5797385757249,100.0,481.9619140625,0.9,18083.16796875
81,1774676027.5603814,0.6019603051245213,212.63860575245403,100.0,481.9619140625,0.9,18086.046875
82,1774676028.1645744,0.602357842028141,212.4982710759165,100.0,481.9619140625,0.9,18083.49609375
83,1774676028.7684295,0.6021654084324837,212.56617900586645,100.0,481.9619140625,0.9,18083.8359375
84,1774676029.3719273,0.6020979285240173,212.59000228381313,100.0,481.9619140625,0.9,18081.8671875
85,1774676029.9752898,0.6020179558545351,212.61824295308642,100.0,481.9619140625,0.9,18080.20703125
86,1774676030.57858,0.6019302159547806,212.64923508943082,100.0,481.9619140625,0.9,18081.609375
87,1774676031.1821973,0.6021678373217583,212.56532160419147,100.0,481.9619140625,0.9,18083.25390625
88,1774676031.7861338,0.6022125873714685,212.5495260049165,100.0,481.9619140625,0.9,18083.4453125
89,1774676032.3900545,0.6022135075181723,212.549201241783,100.0,481.9619140625,0.9,18084.96484375
90,1774676032.993336,0.6019228827208281,212.65182579770178,100.0,481.9619140625,0.9,18083.765625
91,1774676033.5966494,0.6019570771604776,212.63974601610354,100.0,481.9619140625,0.9,18081.828125
92,1774676034.200262,0.6021389253437519,212.57552802607265,100.0,481.9619140625,0.9,18082.50390625
93,1774676034.8040817,0.6021186970174313,212.58266955343262,100.0,481.9619140625,0.9,18081.20703125
94,1774676035.4075675,0.6019026022404432,212.65899087917148,100.0,481.9619140625,0.9,18082.87890625
95,1774676036.0109446,0.6020198743790388,212.61756537859694,100.0,481.9619140625,0.9,18084.5859375
96,1774676036.6146324,0.6021046079695225,212.58764391731603,100.0,481.9619140625,0.9,18088.00390625
97,1774676037.2181575,0.6021672897040844,212.56551491347437,100.0,481.9619140625,0.9,18085.6953125
98,1774676037.822061,0.6021959073841572,212.55541333054148,100.0,481.9619140625,0.9,18087.16796875
99,1774676038.4259133,0.6020064242184162,212.62231572724852,100.0,481.9619140625,0.9,18085.69140625
100,1774676039.0300508,0.602768499404192,212.3534991070733,100.0,481.9619140625,0.9,18084.4609375
101,1774676039.6336653,0.6021915283054113,212.55695901301803,100.0,481.9619140625,0.9,18083.70703125
102,1774676040.2370312,0.6019429843872786,212.6447243675279,100.0,481.9619140625,0.9,18085.70703125
103,1774676040.8410995,0.6022160202264786,212.54831439366617,100.0,481.9619140625,0.8,18084.4765625
104,1774676041.4448156,0.6020524967461824,212.6060446419229,100.0,481.9619140625,0.9,18083.1875
105,1774676042.0483944,0.6021860782057047,212.55888276493107,100.0,481.9619140625,0.9,18086.32421875
106,1774676042.6520162,0.6022422108799219,212.53907097110016,100.0,481.9619140625,0.9,18086.03515625
107,1774676043.2560496,0.6025762837380171,212.42123769950882,100.0,481.9619140625,0.9,18086.14453125
108,1774676043.8597643,0.6019298322498798,212.64937064435645,100.0,481.9619140625,0.9,18084.453125
109,1774676044.4635267,0.6021249070763588,212.58047706664226,100.0,481.9619140625,0.9,18088.3125
110,1774676045.0669065,0.602006085216999,212.6224354590388,100.0,481.9619140625,0.9,18085.17578125
111,1774676045.670415,0.60214320756495,212.57401626704112,100.0,481.9619140625,0.9,18084.25390625
112,1774676046.274021,0.6022582203149796,212.53342118444863,100.0,481.9619140625,0.9,18085.9453125
113,1774676046.878011,0.6025403738021851,212.43389748688043,100.0,481.9619140625,0.9,18086.015625
114,1774676047.4834394,0.6024721041321754,212.4579696256248,100.0,481.9619140625,0.9,18087.78515625
115,1774676048.086874,0.6021042950451374,212.58775440292175,100.0,481.9619140625,0.9,18089.34375
116,1774676048.6902292,0.6020357962697744,212.61194233480884,100.0,481.9619140625,0.8,18090.66796875
117,1774676049.2935247,0.6019916161894798,212.62754589544213,100.0,481.9619140625,0.9,18088.0859375
118,1774676049.8973923,0.6021476369351149,212.5724525824101,100.0,481.9619140625,0.9,18089.92578125
119,1774676050.5011537,0.602081224322319,212.59590040209642,100.0,481.9619140625,0.9,18090.98828125
120,1774676051.1048825,0.6023422107100487,212.5037855957529,100.0,481.9619140625,0.9,18092.6640625
121,1774676051.7086263,0.6020168960094452,212.61861726550575,100.0,481.9619140625,0.9,18091.86328125
122,1774676052.312171,0.602112976834178,212.5846891276207,100.0,481.9619140625,0.9,18091.625
123,1774676052.9157274,0.6020159963518381,212.61893500449872,100.0,481.9619140625,0.9,18092.1171875
124,1774676053.519624,0.6021330561488867,212.5776000717523,100.0,481.9619140625,0.9,18095.546875
125,1774676054.122928,0.6019409839063883,212.64543106755147,100.0,481.9619140625,0.9,18093.609375
126,1774676054.7261913,0.6019109040498734,212.65605779654413,100.0,481.9619140625,0.9,18091.94921875
127,1774676055.329625,0.6020880155265331,212.5935024434301,100.0,481.9619140625,0.9,18107.0859375
128,1774676055.9333348,0.6021555494517088,212.5696593123655,100.0,481.9619140625,0.8,18124.1171875
129,1774676056.537116,0.6020542960613966,212.6054092419378,100.0,481.9619140625,0.9,18121.296875
130,1774676057.1406777,0.6022044103592634,212.55241210146184,100.0,481.9619140625,0.9,18121.56640625
131,1774676057.7443035,0.6022521704435349,212.5355561703216,100.0,481.9619140625,0.9,18122.8359375
132,1774676058.3478482,0.602174486964941,212.56297430524026,100.0,481.9619140625,0.8,18159.8125
133,1774676058.9513526,0.602137727662921,212.57595084899728,100.0,481.9619140625,0.8,18163.734375
134,1774676059.5548863,0.6018315814435482,212.68408629035432,100.0,481.9619140625,0.9,18162.26953125
135,1774676060.158748,0.6022222395986319,212.54611932848783,100.0,481.9619140625,0.8,18163.16015625
136,1774676060.7623785,0.6022789105772972,212.52611996211067,100.0,481.9619140625,0.8,18161.9296875
137,1774676061.365725,0.6018818151205778,212.66633545716473,100.0,481.9619140625,0.8,18163.359375
138,1774676061.9692361,0.6019737645983696,212.63385138619824,100.0,481.9619140625,0.8,18165.234375
