step,wall_timestamp,phase,duration_sec,gpu_mem_mb
0,1774675978.150115,forward,0.35708043724298477,21933.97412109375
0,1774675978.664441,backward,0.514078127220273,554.212890625
0,1774675978.676366,optimizer,0.011563749983906746,554.212890625
1,1774675978.8757117,forward,0.19390866719186306,21945.849609375
1,1774675979.2779033,backward,0.4018808286637068,555.96337890625
1,1774675979.2806058,optimizer,0.0022338684648275375,555.96337890625
2,1774675979.4790485,forward,0.19367608428001404,21945.849609375
2,1774675979.8808146,backward,0.4015703834593296,555.96337890625
2,1774675979.883694,optimizer,0.0022298190742731094,555.96337890625
3,1774675980.0821238,forward,0.19368203356862068,21945.849609375
3,1774675980.484203,backward,0.40188282914459705,555.96337890625
3,1774675980.4870834,optimizer,0.002359829843044281,555.96337890625
4,1774675980.6855981,forward,0.19367708452045918,21945.849609375
4,1774675981.0876374,backward,0.4018389377743006,555.96337890625
4,1774675981.0905578,optimizer,0.0023127328604459763,555.96337890625
5,1774675981.2894068,forward,0.19363455474376678,21945.849609375
5,1774675981.6913452,backward,0.40172944590449333,555.96337890625
5,1774675981.6940813,optimizer,0.0022091176360845566,555.96337890625
6,1774675981.8934448,forward,0.19420024380087852,21945.849609375
6,1774675982.295265,backward,0.40159304253757,555.96337890625
6,1774675982.2980156,optimizer,0.0022411178797483444,555.96337890625
7,1774675982.497212,forward,0.19357692264020443,21945.849609375
7,1774675982.8990862,backward,0.4016763959079981,555.96337890625
7,1774675982.9022846,optimizer,0.0023497790098190308,555.96337890625
8,1774675983.1005502,forward,0.19358684308826923,21945.849609375
8,1774675983.5023434,backward,0.40158684365451336,555.96337890625
8,1774675983.505267,optimizer,0.002251056954264641,555.96337890625
9,1774675983.7038321,forward,0.1937925759702921,21945.849609375
9,1774675984.1053798,backward,0.4013427123427391,555.96337890625
9,1774675984.108111,optimizer,0.002213139086961746,555.96337890625
10,1774675984.306457,forward,0.1937051061540842,21945.849609375
10,1774675984.7087705,backward,0.401978412643075,555.96337890625
10,1774675984.711641,optimizer,0.002362089231610298,555.96337890625
11,1774675984.9101918,forward,0.19371459633111954,21945.849609375
11,1774675985.3120148,backward,0.401623273268342,555.96337890625
11,1774675985.3148973,optimizer,0.0022974181920289993,555.96337890625
12,1774675985.5138044,forward,0.19367491640150547,21945.849609375
12,1774675985.9156344,backward,0.4016243852674961,555.96337890625
12,1774675985.9183543,optimizer,0.002212001010775566,555.96337890625
13,1774675986.1165628,forward,0.19354127161204815,21945.849609375
13,1774675986.5182128,backward,0.4014540631324053,555.96337890625
13,1774675986.5215366,optimizer,0.0027005858719348907,555.96337890625
14,1774675986.720288,forward,0.19378763623535633,21945.849609375
14,1774675987.1222205,backward,0.4017335269600153,555.96337890625
14,1774675987.1249447,optimizer,0.002217959612607956,555.96337890625
15,1774675987.3233743,forward,0.19376134686172009,21945.849609375
15,1774675987.7254145,backward,0.40180747769773006,555.96337890625
15,1774675987.7281528,optimizer,0.0022320281714200974,555.96337890625
16,1774675987.9266424,forward,0.1936946827918291,21945.849609375
16,1774675988.32825,backward,0.40140339359641075,555.96337890625
16,1774675988.3309677,optimizer,0.0022099874913692474,555.96337890625
17,1774675988.5294428,forward,0.1937985084950924,21945.849609375
17,1774675988.9315183,backward,0.40182009898126125,555.96337890625
17,1774675988.934241,optimizer,0.002216467633843422,555.96337890625
18,1774675989.132882,forward,0.1935663651674986,21945.849609375
18,1774675989.535031,backward,0.4019470512866974,555.96337890625
18,1774675989.5380185,optimizer,0.00236344151198864,555.96337890625
19,1774675989.7366548,forward,0.19363265484571457,21945.849609375
19,1774675990.1383338,backward,0.40147375501692295,555.96337890625
19,1774675990.141045,optimizer,0.00222695991396904,555.96337890625
20,1774675990.339476,forward,0.1937558650970459,21945.849609375
20,1774675990.7414458,backward,0.401761407032609,555.96337890625
20,1774675990.7443252,optimizer,0.002294819802045822,555.96337890625
21,1774675990.942978,forward,0.19371739588677883,21945.849609375
