step,wall_timestamp,phase,duration_sec,gpu_mem_mb
0,1774676910.8309083,forward,0.22948945313692093,11152.7294921875
0,1774676911.0999978,backward,0.26884528435766697,519.27490234375
0,1774676911.1116745,optimizer,0.011383432894945145,519.27490234375
1,1774676911.1995316,forward,0.08408506400883198,11161.35498046875
1,1774676911.3804035,backward,0.1806145403534174,524.150390625
1,1774676911.3831213,optimizer,0.0022550877183675766,524.150390625
2,1774676911.4706564,forward,0.08413673378527164,11161.35498046875
2,1774676911.6516032,backward,0.18070591241121292,524.150390625
2,1774676911.6543314,optimizer,0.0022473689168691635,524.150390625
3,1774676911.742414,forward,0.08410411141812801,11161.35498046875
3,1774676911.9234247,backward,0.18075817078351974,524.150390625
3,1774676911.9262278,optimizer,0.0022544916719198227,524.150390625
4,1774676912.0137322,forward,0.0840927641838789,11161.35498046875
4,1774676912.1946383,backward,0.18066167272627354,524.150390625
4,1774676912.1976404,optimizer,0.002285407856106758,524.150390625
5,1774676912.2853122,forward,0.08422600664198399,11161.35498046875
5,1774676912.466343,backward,0.18077505379915237,524.150390625
5,1774676912.4691265,optimizer,0.002236597239971161,524.150390625
6,1774676912.5569067,forward,0.08401602506637573,11161.35498046875
6,1774676912.7378259,backward,0.1806635521352291,524.150390625
6,1774676912.7406037,optimizer,0.0022418685257434845,524.150390625
7,1774676912.8317187,forward,0.08413772284984589,11161.35498046875
7,1774676913.0126739,backward,0.18064922094345093,524.150390625
7,1774676913.015592,optimizer,0.0023687612265348434,524.150390625
8,1774676913.1034508,forward,0.08415737561881542,11161.35498046875
8,1774676913.2844694,backward,0.18075967207551003,524.150390625
8,1774676913.2872558,optimizer,0.0022479984909296036,524.150390625
9,1774676913.3756993,forward,0.08413059450685978,11161.35498046875
9,1774676913.5569854,backward,0.18094267696142197,524.150390625
9,1774676913.5598295,optimizer,0.0023070108145475388,524.150390625
10,1774676913.651578,forward,0.08418659679591656,11161.35498046875
10,1774676913.8325038,backward,0.1806383915245533,524.150390625
10,1774676913.8352823,optimizer,0.0022403690963983536,524.150390625
11,1774676913.9236503,forward,0.08408104069530964,11161.35498046875
11,1774676914.1046448,backward,0.18073697201907635,524.150390625
11,1774676914.1073859,optimizer,0.0022148005664348602,524.150390625
12,1774676914.1945472,forward,0.08375834859907627,11161.35498046875
12,1774676914.3759112,backward,0.18109277822077274,524.150390625
12,1774676914.378756,optimizer,0.0023028887808322906,524.150390625
13,1774676914.466,forward,0.08387761004269123,11161.35498046875
13,1774676914.6469553,backward,0.1807697732001543,524.150390625
13,1774676914.649672,optimizer,0.002209775149822235,524.150390625
14,1774676914.7371185,forward,0.08380368910729885,11161.35498046875
14,1774676914.9181643,backward,0.18085124343633652,524.150390625
14,1774676914.920913,optimizer,0.002213498577475548,524.150390625
15,1774676915.0080683,forward,0.08389273844659328,11161.35498046875
15,1774676915.1894283,backward,0.18114018999040127,524.150390625
15,1774676915.1921673,optimizer,0.0022088680416345596,524.150390625
16,1774676915.2796006,forward,0.08378073759377003,11161.35498046875
16,1774676915.4605558,backward,0.18075581267476082,524.150390625
16,1774676915.4633043,optimizer,0.0022273585200309753,524.150390625
17,1774676915.5504797,forward,0.08380172774195671,11161.35498046875
17,1774676915.7313836,backward,0.18071401119232178,524.150390625
17,1774676915.7341006,optimizer,0.002204539254307747,524.150390625
18,1774676915.821257,forward,0.08379505760967731,11161.35498046875
18,1774676916.0028863,backward,0.1813250556588173,524.150390625
18,1774676916.0056524,optimizer,0.0022601690143346786,524.150390625
19,1774676916.0927005,forward,0.08380830846726894,11161.35498046875
19,1774676916.2736313,backward,0.18073768354952335,524.150390625
19,1774676916.2763557,optimizer,0.002205098047852516,524.150390625
20,1774676916.3635557,forward,0.08386600017547607,11161.35498046875
20,1774676916.544609,backward,0.1808574851602316,524.150390625
20,1774676916.54735,optimizer,0.0022173896431922913,524.150390625
21,1774676916.6347442,forward,0.08383363299071789,11161.35498046875
21,1774676916.815779,backward,0.1807868368923664,524.150390625
21,1774676916.8186111,optimizer,0.002311369404196739,524.150390625
22,1774676916.9059112,forward,0.08395421132445335,11161.35498046875
22,1774676917.0869787,backward,0.18087642639875412,524.150390625
22,1774676917.089699,optimizer,0.0022086985409259796,524.150390625
23,1774676917.1771064,forward,0.08377492800354958,11161.35498046875
23,1774676917.3582435,backward,0.1809408962726593,524.150390625
23,1774676917.360977,optimizer,0.002208201214671135,524.150390625
24,1774676917.4481506,forward,0.08393028005957603,11161.35498046875
24,1774676917.6293519,backward,0.18093327432870865,524.150390625
24,1774676917.6321561,optimizer,0.0022491086274385452,524.150390625
25,1774676917.719716,forward,0.08381494879722595,11161.35498046875
25,1774676917.900714,backward,0.18079954385757446,524.150390625
25,1774676917.9034512,optimizer,0.00221380777657032,524.150390625
26,1774676917.9907615,forward,0.08380553685128689,11161.35498046875
26,1774676918.1716895,backward,0.1807333528995514,524.150390625
26,1774676918.1744099,optimizer,0.0021959077566862106,524.150390625
27,1774676918.2614987,forward,0.0838332399725914,11161.35498046875
27,1774676918.4426332,backward,0.1809355467557907,524.150390625
27,1774676918.4460444,optimizer,0.0026792045682668686,524.150390625
28,1774676918.5335743,forward,0.08383558131754398,11161.35498046875
28,1774676918.7146547,backward,0.18088845536112785,524.150390625
28,1774676918.7173834,optimizer,0.002207178622484207,524.150390625
29,1774676918.8046412,forward,0.08387557044625282,11161.35498046875
29,1774676918.9856484,backward,0.18080447055399418,524.150390625
29,1774676918.9883575,optimizer,0.0021949857473373413,524.150390625
30,1774676919.0757332,forward,0.08374736830592155,11161.35498046875
30,1774676919.256388,backward,0.18044955655932426,524.150390625
30,1774676919.259125,optimizer,0.0022116880863904953,524.150390625
31,1774676919.3462505,forward,0.0838868897408247,11161.35498046875
31,1774676919.5273018,backward,0.18085128627717495,524.150390625
31,1774676919.53037,optimizer,0.0023190807551145554,524.150390625
32,1774676919.6179492,forward,0.08381374925374985,11161.35498046875
32,1774676919.7990782,backward,0.18093489669263363,524.150390625
32,1774676919.8018093,optimizer,0.0022029485553503036,524.150390625
33,1774676919.8889909,forward,0.08393357321619987,11161.35498046875
33,1774676920.0700743,backward,0.1808911543339491,524.150390625
33,1774676920.0728078,optimizer,0.0022066477686166763,524.150390625
34,1774676920.159865,forward,0.08382006734609604,11161.35498046875
34,1774676920.3409345,backward,0.1808818057179451,524.150390625
34,1774676920.343667,optimizer,0.0022154171019792557,524.150390625
35,1774676920.4306948,forward,0.08379140868782997,11161.35498046875
