step,wall_timestamp,phase,duration_sec,gpu_mem_mb
0,1775343229.4313364,forward,0.2657126523554325,5677.294921875
0,1775343229.5599031,backward,0.1283335816115141,508.64990234375
0,1775343229.5722036,optimizer,0.01190597377717495,508.64990234375
1,1775343229.611159,forward,0.035820068791508675,5685.23291015625
1,1775343229.6926765,backward,0.08138668350875378,507.650390625
1,1775343229.6953945,optimizer,0.0022547096014022827,507.650390625
2,1775343229.734102,forward,0.03575233742594719,5685.23291015625
2,1775343229.8155587,backward,0.08130826242268085,507.650390625
2,1775343229.8183131,optimizer,0.0022384393960237503,507.650390625
3,1775343229.856713,forward,0.035482944920659065,5685.23291015625
3,1775343229.9382572,backward,0.0814055036753416,507.650390625
3,1775343229.9408998,optimizer,0.00223337858915329,507.650390625
4,1775343229.9790916,forward,0.03547116555273533,5685.23291015625
4,1775343230.0606036,backward,0.08136072382330894,507.650390625
4,1775343230.0633507,optimizer,0.0022324174642562866,507.650390625
5,1775343230.1015172,forward,0.03555856645107269,5685.23291015625
5,1775343230.1827734,backward,0.08110894076526165,507.650390625
5,1775343230.1854827,optimizer,0.00221392884850502,507.650390625
6,1775343230.2244606,forward,0.03553175553679466,5685.23291015625
6,1775343230.3053257,backward,0.08071780391037464,507.650390625
6,1775343230.3080475,optimizer,0.0022018086165189743,507.650390625
7,1775343230.3460846,forward,0.03547435626387596,5685.23291015625
7,1775343230.4270518,backward,0.08083025738596916,507.650390625
7,1775343230.4297159,optimizer,0.002186225727200508,507.650390625
8,1775343230.4677699,forward,0.035465653985738754,5685.23291015625
8,1775343230.5487988,backward,0.08089135587215424,507.650390625
8,1775343230.5515118,optimizer,0.002227548509836197,507.650390625
9,1775343230.5898833,forward,0.035457415506243706,5685.23291015625
9,1775343230.671058,backward,0.08103449828922749,507.650390625
9,1775343230.6740084,optimizer,0.002256486564874649,507.650390625
10,1775343230.7125595,forward,0.0356055349111557,5685.23291015625
10,1775343230.7940187,backward,0.08132005296647549,507.650390625
10,1775343230.7967162,optimizer,0.002209467813372612,507.650390625
11,1775343230.8351014,forward,0.03549213521182537,5685.23291015625
11,1775343230.9163797,backward,0.0811285711824894,507.650390625
11,1775343230.919057,optimizer,0.0021949075162410736,507.650390625
12,1775343230.9575512,forward,0.03546442463994026,5685.23291015625
12,1775343231.038825,backward,0.08113418333232403,507.650390625
12,1775343231.0415032,optimizer,0.002195168286561966,507.650390625
13,1775343231.0795102,forward,0.03546619229018688,5685.23291015625
13,1775343231.1605766,backward,0.08092192560434341,507.650390625
13,1775343231.1632624,optimizer,0.002210160717368126,507.650390625
14,1775343231.2013721,forward,0.03552302531898022,5685.23291015625
14,1775343231.2823293,backward,0.0808177962899208,507.650390625
14,1775343231.2852068,optimizer,0.002314416691660881,507.650390625
15,1775343231.3234315,forward,0.03551690652966499,5685.23291015625
15,1775343231.404406,backward,0.08083111606538296,507.650390625
15,1775343231.4071555,optimizer,0.002265447750687599,507.650390625
16,1775343231.4452405,forward,0.03546867333352566,5685.23291015625
16,1775343231.5261908,backward,0.0808057151734829,507.650390625
16,1775343231.5288827,optimizer,0.0022136475890874863,507.650390625
17,1775343231.567052,forward,0.035486623644828796,5685.23291015625
17,1775343231.6480968,backward,0.0808937381953001,507.650390625
17,1775343231.650769,optimizer,0.0021911580115556717,507.650390625
18,1775343231.6887798,forward,0.03548463247716427,5685.23291015625
18,1775343231.7699625,backward,0.08103963918983936,507.650390625
18,1775343231.7726343,optimizer,0.0022017601877450943,507.650390625
19,1775343231.8112094,forward,0.03549298457801342,5685.23291015625
19,1775343231.8924925,backward,0.08113748021423817,507.650390625
19,1775343231.895265,optimizer,0.002253938466310501,507.650390625
20,1775343231.933661,forward,0.03550361283123493,5685.23291015625
20,1775343232.0150707,backward,0.08125467225909233,507.650390625
20,1775343232.0177517,optimizer,0.0022016968578100204,507.650390625
21,1775343232.0561643,forward,0.03546994365751743,5685.23291015625
21,1775343232.137465,backward,0.08115014992654324,507.650390625
21,1775343232.140167,optimizer,0.0021842774003744125,507.650390625
22,1775343232.1783006,forward,0.035470932722091675,5685.23291015625
22,1775343232.2593815,backward,0.08093385584652424,507.650390625
22,1775343232.2620528,optimizer,0.002177257090806961,507.650390625
23,1775343232.3001359,forward,0.03549966216087341,5685.23291015625
23,1775343232.3811283,backward,0.08085004612803459,507.650390625
23,1775343232.3838289,optimizer,0.0021873582154512405,507.650390625
24,1775343232.4219027,forward,0.035532476380467415,5685.23291015625
24,1775343232.502847,backward,0.08080392703413963,507.650390625
24,1775343232.5055144,optimizer,0.0021758954972028732,507.650390625
25,1775343232.5436096,forward,0.035496992990374565,5685.23291015625
25,1775343232.6245472,backward,0.08079458400607109,507.650390625
25,1775343232.6272504,optimizer,0.0022235792130231857,507.650390625
26,1775343232.6654775,forward,0.03550444543361664,5685.23291015625
26,1775343232.7465067,backward,0.08087064512073994,507.650390625
26,1775343232.7498233,optimizer,0.002691635861992836,507.650390625
27,1775343232.7880425,forward,0.035559436306357384,5685.23291015625
27,1775343232.8692791,backward,0.08109386824071407,507.650390625
27,1775343232.872024,optimizer,0.0022220760583877563,507.650390625
28,1775343232.9105237,forward,0.035489244386553764,5685.23291015625
28,1775343232.9917247,backward,0.0810515470802784,507.650390625
28,1775343232.9944105,optimizer,0.0021918490529060364,507.650390625
29,1775343233.0326853,forward,0.0354488231241703,5685.23291015625
29,1775343233.114023,backward,0.08117743209004402,507.650390625
29,1775343233.116703,optimizer,0.002199726179242134,507.650390625
30,1775343233.155227,forward,0.0354748647660017,5685.23291015625
30,1775343233.236484,backward,0.0811105202883482,507.650390625
30,1775343233.2391899,optimizer,0.0022102054208517075,507.650390625
31,1775343233.2772825,forward,0.03547119349241257,5685.23291015625
31,1775343233.3584764,backward,0.0810497310012579,507.650390625
31,1775343233.361145,optimizer,0.0021886788308620453,507.650390625
32,1775343233.3992288,forward,0.03550924360752106,5685.23291015625
32,1775343233.4802837,backward,0.08091014623641968,507.650390625
32,1775343233.4829655,optimizer,0.0021968986839056015,507.650390625
33,1775343233.5211236,forward,0.035545095801353455,5685.23291015625
33,1775343233.602139,backward,0.08088006637990475,507.650390625
33,1775343233.6048162,optimizer,0.0021905358880758286,507.650390625
34,1775343233.6429667,forward,0.03553333692252636,5685.23291015625
34,1775343233.723909,backward,0.08079790696501732,507.650390625
34,1775343233.7265613,optimizer,0.0021799691021442413,507.650390625
35,1775343233.764587,forward,0.03549519367516041,5685.23291015625
35,1775343233.8455417,backward,0.08080308511853218,507.650390625
35,1775343233.8482094,optimizer,0.002183917909860611,507.650390625
36,1775343233.8863053,forward,0.03548463620245457,5685.23291015625
36,1775343233.9674122,backward,0.0809652078896761,507.650390625
36,1775343233.9700832,optimizer,0.0021892767399549484,507.650390625
37,1775343234.008083,forward,0.035487983375787735,5685.23291015625
37,1775343234.0892375,backward,0.08101382851600647,507.650390625
37,1775343234.091948,optimizer,0.0022002961486577988,507.650390625
38,1775343234.1305213,forward,0.03545847348868847,5685.23291015625
38,1775343234.2117147,backward,0.08104104921221733,507.650390625
38,1775343234.2143905,optimizer,0.002190515398979187,507.650390625
39,1775343234.2528493,forward,0.03547864407300949,5685.23291015625
39,1775343234.3343055,backward,0.08131305314600468,507.650390625
39,1775343234.337297,optimizer,0.0022602081298828125,507.650390625
40,1775343234.375979,forward,0.03558516502380371,5685.23291015625
40,1775343234.4574108,backward,0.08128566294908524,507.650390625
40,1775343234.4600954,optimizer,0.0021754447370767593,507.650390625
41,1775343234.4982584,forward,0.03553180396556854,5685.23291015625
41,1775343234.5793571,backward,0.08095520921051502,507.650390625
41,1775343234.5820427,optimizer,0.0021861083805561066,507.650390625
42,1775343234.6201582,forward,0.03551234491169453,5685.23291015625
42,1775343234.7012103,backward,0.08090524561703205,507.650390625
42,1775343234.7039073,optimizer,0.002196216955780983,507.650390625
43,1775343234.7419746,forward,0.03550194390118122,5685.23291015625
43,1775343234.8230011,backward,0.08087658509612083,507.650390625
43,1775343234.825679,optimizer,0.0021902285516262054,507.650390625
44,1775343234.8637853,forward,0.035504596307873726,5685.23291015625
44,1775343234.9447477,backward,0.08082342520356178,507.650390625
44,1775343234.9474607,optimizer,0.0022179558873176575,507.650390625
45,1775343234.9855115,forward,0.03550073690712452,5685.23291015625
45,1775343235.066619,backward,0.08095723576843739,507.650390625
45,1775343235.0693004,optimizer,0.0022037606686353683,507.650390625
46,1775343235.1073241,forward,0.03547261469066143,5685.23291015625
46,1775343235.1885283,backward,0.0810618195682764,507.650390625
46,1775343235.191351,optimizer,0.0022930465638637543,507.650390625
47,1775343235.230209,forward,0.03553956560790539,5685.23291015625
47,1775343235.3114493,backward,0.0810945201665163,507.650390625
47,1775343235.3141265,optimizer,0.0021933484822511673,507.650390625
48,1775343235.3526137,forward,0.03550034388899803,5685.23291015625
48,1775343235.434025,backward,0.08126229234039783,507.650390625
48,1775343235.4366982,optimizer,0.0021948684006929398,507.650390625
49,1775343235.4751248,forward,0.03547567129135132,5685.23291015625
49,1775343235.5563936,backward,0.08112632855772972,507.650390625
49,1775343235.5590823,optimizer,0.0022011976689100266,507.650390625
50,1775343235.5971177,forward,0.03550162352621555,5685.23291015625
50,1775343235.6783524,backward,0.08108168840408325,507.650390625
50,1775343235.6810286,optimizer,0.0021938160061836243,507.650390625
51,1775343235.7191665,forward,0.0355461947619915,5685.23291015625
51,1775343235.8001797,backward,0.08087146654725075,507.650390625
51,1775343235.802868,optimizer,0.0021952781826257706,507.650390625
52,1775343235.840966,forward,0.03555268235504627,5685.23291015625
52,1775343235.9220393,backward,0.0809264574199915,507.650390625
52,1775343235.924713,optimizer,0.0021924562752246857,507.650390625
53,1775343235.9628575,forward,0.035535264760255814,5685.23291015625
53,1775343236.0439575,backward,0.0808965377509594,507.650390625
53,1775343236.046695,optimizer,0.0022411681711673737,507.650390625
54,1775343236.0849028,forward,0.03553272597491741,5685.23291015625
54,1775343236.1659846,backward,0.08094164542853832,507.650390625
54,1775343236.1686637,optimizer,0.002191796898841858,507.650390625
55,1775343236.206799,forward,0.03550627455115318,5685.23291015625
55,1775343236.287949,backward,0.08101445063948631,507.650390625
55,1775343236.2906156,optimizer,0.0021902471780776978,507.650390625
56,1775343236.3290255,forward,0.03546552360057831,5685.23291015625
56,1775343236.4103088,backward,0.08114002086222172,507.650390625
56,1775343236.412985,optimizer,0.0022004395723342896,507.650390625
57,1775343236.4513133,forward,0.03548628278076649,5685.23291015625
57,1775343236.532678,backward,0.08122303150594234,507.650390625
57,1775343236.5353773,optimizer,0.0022134482860565186,507.650390625
58,1775343236.5735762,forward,0.035466473549604416,5685.23291015625
58,1775343236.6549273,backward,0.08120949380099773,507.650390625
58,1775343236.6576073,optimizer,0.002201968804001808,507.650390625
59,1775343236.6962612,forward,0.03547527641057968,5685.23291015625
59,1775343236.777498,backward,0.0810947697609663,507.650390625
59,1775343236.7801847,optimizer,0.002198215574026108,507.650390625
60,1775343236.8182487,forward,0.03552777320146561,5685.23291015625
60,1775343236.899371,backward,0.08097582124173641,507.650390625
60,1775343236.9020586,optimizer,0.0022057555615901947,507.650390625
61,1775343236.9401305,forward,0.03552843630313873,5685.23291015625
61,1775343237.0211532,backward,0.08087773434817791,507.650390625
61,1775343237.0244076,optimizer,0.002637634053826332,507.650390625
62,1775343237.0627084,forward,0.035602275282144547,5685.23291015625
62,1775343237.143708,backward,0.0808532852679491,507.650390625
62,1775343237.1464128,optimizer,0.002193586900830269,507.650390625
63,1775343237.184414,forward,0.03548949398100376,5685.23291015625
63,1775343237.2654796,backward,0.08091303706169128,507.650390625
63,1775343237.2681568,optimizer,0.0021930672228336334,507.650390625
64,1775343237.306292,forward,0.03549984470009804,5685.23291015625
64,1775343237.387473,backward,0.0810405183583498,507.650390625
64,1775343237.3901358,optimizer,0.0021910183131694794,507.650390625
65,1775343237.4285977,forward,0.035486483946442604,5685.23291015625
