step,wall_timestamp,phase,duration_sec,gpu_mem_mb
0,1775540423.750049,forward,0.20787880010902882,12333.25
0,1775540423.9820323,backward,0.23177136480808258,13317.25
0,1775540423.99422,optimizer,0.012057757005095482,13317.25
1,1775540424.2716622,forward,0.08442079834640026,13317.25
1,1775540424.4523447,backward,0.18051662668585777,13317.25
1,1775540424.455044,optimizer,0.0025332793593406677,13317.25
2,1775540424.6865344,forward,0.08411183394491673,13317.25
2,1775540424.8676274,backward,0.1809058003127575,13317.25
2,1775540424.8703854,optimizer,0.002592882141470909,13317.25
3,1775540425.1015437,forward,0.08409550413489342,13317.25
3,1775540425.2820725,backward,0.18036467395722866,13317.25
3,1775540425.2849462,optimizer,0.0026516448706388474,13317.25
4,1775540425.519927,forward,0.08414698392152786,13317.25
4,1775540425.7006383,backward,0.18054947815835476,13317.25
4,1775540425.7033792,optimizer,0.002580145373940468,13317.25
5,1775540425.923556,forward,0.08413316495716572,13317.25
5,1775540426.1044781,backward,0.1807437278330326,13317.25
5,1775540426.1087863,optimizer,0.004130909219384193,13317.25
6,1775540426.3345923,forward,0.08403187245130539,13317.25
6,1775540426.5154707,backward,0.18071903102099895,13317.25
6,1775540426.5182745,optimizer,0.002582050859928131,13317.25
7,1775540426.7400572,forward,0.08409949392080307,13317.25
7,1775540426.9207342,backward,0.18052091635763645,13317.25
7,1775540426.9234781,optimizer,0.0025792308151721954,13317.25
8,1775540427.1574612,forward,0.0840939711779356,13317.25
8,1775540427.338123,backward,0.18048840574920177,13317.25
8,1775540427.3415666,optimizer,0.0031767208129167557,13317.25
9,1775540427.572526,forward,0.08380062878131866,13317.25
9,1775540427.752747,backward,0.1800615694373846,13317.25
9,1775540427.7554762,optimizer,0.0025680791586637497,13317.25
10,1775540427.986708,forward,0.08379118703305721,13317.25
10,1775540428.1666667,backward,0.17979862354695797,13317.25
10,1775540428.1698678,optimizer,0.0030039213597774506,13317.25
11,1775540428.3923068,forward,0.08378196693956852,13317.25
11,1775540428.5724356,backward,0.17996795661747456,13317.25
11,1775540428.575164,optimizer,0.002566911280155182,13317.25
12,1775540428.8065467,forward,0.08381147868931293,13317.25
12,1775540428.9870305,backward,0.18030344136059284,13317.25
12,1775540428.9897695,optimizer,0.002578113228082657,13317.25
13,1775540429.224119,forward,0.08377393707633018,13317.25
13,1775540429.4040506,backward,0.17977165430784225,13317.25
13,1775540429.4067774,optimizer,0.0025627724826335907,13317.25
14,1775540429.628833,forward,0.08381101861596107,13317.25
14,1775540429.8089948,backward,0.17991275526583195,13317.25
14,1775540429.8119075,optimizer,0.0027514025568962097,13317.25
15,1775540430.035852,forward,0.08374127745628357,13317.25
15,1775540430.2157214,backward,0.1797117218375206,13317.25
15,1775540430.21845,optimizer,0.0025634411722421646,13317.25
16,1775540430.4387026,forward,0.08377762697637081,13317.25
16,1775540430.6191006,backward,0.18015828914940357,13317.25
16,1775540430.6218994,optimizer,0.002623084932565689,13317.25
17,1775540430.8434005,forward,0.08384223096072674,13317.25
17,1775540431.023625,backward,0.18006191030144691,13317.25
17,1775540431.0263486,optimizer,0.0025588516145944595,13317.25
18,1775540431.2545884,forward,0.0836463663727045,13317.25
18,1775540431.4349115,backward,0.1801653914153576,13317.25
18,1775540431.4382572,optimizer,0.0030960813164711,13317.25
19,1775540431.6567585,forward,0.08375286869704723,13317.25
19,1775540431.836917,backward,0.17999721504747868,13317.25
19,1775540431.8396516,optimizer,0.0025710798799991608,13317.25
20,1775540432.0613482,forward,0.08383681066334248,13317.25
20,1775540432.241681,backward,0.18017238937318325,13317.25
20,1775540432.2444148,optimizer,0.0025638919323682785,13317.25
21,1775540432.4755352,forward,0.08372560702264309,13317.25
21,1775540432.6563675,backward,0.18064350821077824,13317.25
21,1775540432.6591196,optimizer,0.0025889724493026733,13317.25
22,1775540432.8823197,forward,0.08384346961975098,13317.25
22,1775540433.0624254,backward,0.17994911596179008,13317.25
22,1775540433.06514,optimizer,0.0025486834347248077,13317.25
23,1775540433.2860475,forward,0.08383161947131157,13317.25
23,1775540433.4662275,backward,0.18002126924693584,13317.25
23,1775540433.4689696,optimizer,0.002567630261182785,13317.25
24,1775540433.7137911,forward,0.08397050015628338,13317.25
24,1775540433.893792,backward,0.17984450794756413,13317.25
24,1775540433.8965154,optimizer,0.0025584716349840164,13317.25
25,1775540434.1188285,forward,0.0838109478354454,13317.25
25,1775540434.2987974,backward,0.179807024076581,13317.25
25,1775540434.3015397,optimizer,0.0025755316019058228,13317.25
26,1775540434.522754,forward,0.08386762998998165,13317.25
26,1775540434.702831,backward,0.17983319610357285,13317.25
26,1775540434.7057376,optimizer,0.002749495208263397,13317.25
27,1775540434.9268951,forward,0.08382547087967396,13317.25
27,1775540435.1068754,backward,0.17981822416186333,13317.25
27,1775540435.1096108,optimizer,0.0025686919689178467,13317.25
28,1775540435.3305163,forward,0.08375022932887077,13317.25
28,1775540435.51056,backward,0.17988477647304535,13317.25
28,1775540435.5132976,optimizer,0.002579180523753166,13317.25
29,1775540435.745973,forward,0.08381608687341213,13317.25
29,1775540435.9259865,backward,0.17983808740973473,13317.25
29,1775540435.9287386,optimizer,0.0025901105254888535,13317.25
30,1775540436.1475844,forward,0.08378413692116737,13317.25
30,1775540436.3277721,backward,0.1800277754664421,13317.25
30,1775540436.3304286,optimizer,0.002489149570465088,13317.25
31,1775540436.55138,forward,0.08374527655541897,13317.25
31,1775540436.7313697,backward,0.17983041517436504,13317.25
31,1775540436.7340138,optimizer,0.0024826806038618088,13317.25
32,1775540436.966256,forward,0.08438771776854992,13317.25
32,1775540437.146313,backward,0.17987502738833427,13317.25
32,1775540437.1490712,optimizer,0.002597341313958168,13317.25
33,1775540437.3683846,forward,0.08377858996391296,13317.25
33,1775540437.548658,backward,0.18011151999235153,13317.25
33,1775540437.5513248,optimizer,0.0025039799511432648,13317.25
34,1775540437.7731252,forward,0.08370481617748737,13317.25
34,1775540437.9530458,backward,0.1797615047544241,13317.25
34,1775540437.9557343,optimizer,0.00252637080848217,13317.25
35,1775540438.1855874,forward,0.0837890300899744,13317.25
35,1775540438.3656263,backward,0.17987275682389736,13317.25
35,1775540438.3687627,optimizer,0.00293835811316967,13317.25
36,1775540438.6016629,forward,0.08389284834265709,13317.25
36,1775540438.7817829,backward,0.1799592487514019,13317.25
36,1775540438.7844355,optimizer,0.002490151673555374,13317.25
37,1775540439.0170217,forward,0.08382252044975758,13317.25
37,1775540439.1970284,backward,0.17984740436077118,13317.25
37,1775540439.1996903,optimizer,0.002495948225259781,13317.25
38,1775540439.4211395,forward,0.0838720090687275,13317.25
38,1775540439.6014786,backward,0.18018139898777008,13317.25
38,1775540439.604464,optimizer,0.0027421042323112488,13317.25
39,1775540439.846495,forward,0.08393479138612747,13317.25
39,1775540440.026783,backward,0.18012835085391998,13317.25
39,1775540440.0295115,optimizer,0.0025646910071372986,13317.25
40,1775540440.2628474,forward,0.0838878471404314,13317.25
40,1775540440.442872,backward,0.17986542731523514,13317.25
40,1775540440.445541,optimizer,0.0025038104504346848,13317.25
41,1775540440.6824677,forward,0.08385844714939594,13317.25
41,1775540440.862529,backward,0.17990317568182945,13317.25
41,1775540440.8651702,optimizer,0.002480989322066307,13317.25
42,1775540441.0929637,forward,0.08388315886259079,13317.25
42,1775540441.273118,backward,0.1799503955990076,13317.25
42,1775540441.2758768,optimizer,0.002358507364988327,13317.25
43,1775540441.506553,forward,0.08379134722054005,13317.25
43,1775540441.6867402,backward,0.18002697825431824,13317.25
43,1775540441.6894023,optimizer,0.0024942122399806976,13317.25
44,1775540441.9101675,forward,0.08374197781085968,13317.25
44,1775540442.0902843,backward,0.17995555698871613,13317.25
44,1775540442.0929544,optimizer,0.0022468343377113342,13317.25
45,1775540442.313308,forward,0.08379779756069183,13317.25
45,1775540442.4934835,backward,0.18000117503106594,13317.25
45,1775540442.4961834,optimizer,0.002530403435230255,13317.25
46,1775540442.7176218,forward,0.08381597697734833,13317.25
46,1775540442.8976955,backward,0.17991645634174347,13317.25
46,1775540442.9003446,optimizer,0.0024828799068927765,13317.25
47,1775540443.1303551,forward,0.08380511961877346,13317.25
47,1775540443.310477,backward,0.1799600962549448,13317.25
47,1775540443.3132048,optimizer,0.0025650523602962494,13317.25
48,1775540443.5351148,forward,0.08375994861125946,13317.25
48,1775540443.7152646,backward,0.17998973838984966,13317.25
48,1775540443.7179816,optimizer,0.0025558117777109146,13317.25
49,1775540443.947727,forward,0.08383711986243725,13317.25
49,1775540444.127885,backward,0.17999765649437904,13317.25
49,1775540444.1306047,optimizer,0.002555103972554207,13317.25
50,1775540444.3528347,forward,0.0838357899338007,13317.25
50,1775540444.5331287,backward,0.18013148196041584,13317.25
50,1775540444.5358438,optimizer,0.002548700198531151,13317.25
51,1775540444.7568302,forward,0.08382429741322994,13317.25
51,1775540444.937186,backward,0.1802006233483553,13317.25
51,1775540444.9399176,optimizer,0.002567872405052185,13317.25
52,1775540445.173141,forward,0.08381023816764355,13317.25
52,1775540445.353174,backward,0.17987490631639957,13317.25
52,1775540445.3559115,optimizer,0.00257313996553421,13317.25
53,1775540445.5898347,forward,0.08375993557274342,13317.25
53,1775540445.769943,backward,0.17994650825858116,13317.25
53,1775540445.7733898,optimizer,0.003186352550983429,13317.25
54,1775540446.0041099,forward,0.08388753049075603,13317.25
54,1775540446.184279,backward,0.1800108663737774,13317.25
54,1775540446.187022,optimizer,0.002579791471362114,13317.25
55,1775540446.4184084,forward,0.08386137895286083,13317.25
55,1775540446.5986452,backward,0.18006984144449234,13317.25
55,1775540446.6013782,optimizer,0.002568962052464485,13317.25
56,1775540446.8232167,forward,0.08381436951458454,13317.25
56,1775540447.0033607,backward,0.1799848359078169,13317.25
56,1775540447.006064,optimizer,0.002539152279496193,13317.25
57,1775540447.2297404,forward,0.08376075699925423,13317.25
57,1775540447.409867,backward,0.17997087724506855,13317.25
57,1775540447.4130192,optimizer,0.00296148844063282,13317.25
58,1775540447.642454,forward,0.08395923860371113,13317.25
58,1775540447.8226368,backward,0.18002157844603062,13317.25
58,1775540447.8253083,optimizer,0.0025064796209335327,13317.25
59,1775540448.0563345,forward,0.08384763821959496,13317.25
59,1775540448.236383,backward,0.17989178374409676,13317.25
59,1775540448.2391071,optimizer,0.0025594905018806458,13317.25
60,1775540448.4658506,forward,0.08378482051193714,13317.25
60,1775540448.6459944,backward,0.17998766712844372,13317.25
60,1775540448.6487017,optimizer,0.0025407932698726654,13317.25
61,1775540448.8765044,forward,0.08387736044824123,13317.25
61,1775540449.056609,backward,0.17994344793260098,13317.25
61,1775540449.059332,optimizer,0.0025586802512407303,13317.25
62,1775540449.3020792,forward,0.0841277539730072,13317.25
62,1775540449.4822567,backward,0.1800167690962553,13317.25
62,1775540449.4849887,optimizer,0.0025707706809043884,13317.25
63,1775540449.7155433,forward,0.08386720903217793,13317.25
63,1775540449.8957093,backward,0.18000706657767296,13317.25
63,1775540449.8983672,optimizer,0.0024970397353172302,13317.25
64,1775540450.1246743,forward,0.08387313969433308,13317.25
