step,wall_timestamp,duration_sec,throughput_samples_sec,gpu_util_pct,gpu_mem_mb,cpu_util_pct,ram_mb
0,1775578080.1301877,0.4431171081960201,144.4313451596379,63.0,13317.25,0.5,20115.30078125
1,1775578080.4227705,0.10014314390718937,639.0851884909256,48.0,13317.25,1.0,20257.05078125
2,1775578080.689204,0.11367190815508366,563.0238907636194,100.0,13317.25,1.1,20277.07421875
3,1775578080.9551,0.13208987563848495,484.5185877467306,100.0,13317.25,0.9,20277.8125
4,1775578081.2204704,0.1200373973697424,533.1671745836466,99.0,13317.25,1.0,20277.6875
5,1775578081.486232,0.10497767850756645,609.6534130861646,99.0,13317.25,1.1,20278.14453125
6,1775578081.75172,0.11642109602689743,549.7285473520514,100.0,13317.25,0.9,20278.01953125
7,1775578082.0173037,0.12960285507142544,493.81628178429366,99.0,13317.25,1.0,20277.6484375
8,1775578082.2829773,0.1299998126924038,492.3084016392562,99.0,13317.25,1.0,20277.76953125
9,1775578082.548467,0.11756117269396782,544.3974275979973,100.0,13317.25,1.0,20277.64453125
10,1775578082.814388,0.12211176194250584,524.1100364282129,99.0,13317.25,1.0,20277.765625
11,1775578083.079626,0.13094332441687584,488.7610749536747,99.0,13317.25,0.9,20277.51953125
12,1775578083.345231,0.12854287587106228,497.8883471083733,100.0,13317.25,1.0,20277.76171875
13,1775578083.6109486,0.12959693372249603,493.8388444979897,99.0,13317.25,1.0,20277.8828125
14,1775578083.8764951,0.13218344002962112,484.1756273377223,99.0,13317.25,1.0,20277.7578125
15,1775578084.1420438,0.12075535953044891,529.9971798258955,100.0,13317.25,1.0,20277.87890625
16,1775578084.4076924,0.13227054849267006,483.85676727988044,99.0,13317.25,1.0,20277.75390625
17,1775578084.6733308,0.12332652509212494,518.9475658394817,99.0,13317.25,0.9,20277.3828125
18,1775578084.9389014,0.12823914736509323,499.06757269520676,100.0,13317.25,1.2,20280.3359375
19,1775578085.2045162,0.11779399774968624,543.321401961421,99.0,13317.25,1.0,20279.71875
20,1775578085.4702322,0.11896436847746372,537.9762093397233,99.0,13317.25,1.0,20279.46875
21,1775578085.7359533,0.11851279065012932,540.0260988616773,100.0,13317.25,1.0,20279.58984375
22,1775578086.0014474,0.12029136158525944,532.041529471245,99.0,13317.25,1.0,20279.7109375
23,1775578086.2671928,0.12064794637262821,530.4690375941607,99.0,13317.25,1.0,20279.5859375
24,1775578086.5328665,0.13121183961629868,487.7608620316161,100.0,13317.25,1.0,20278.96875
25,1775578086.7989545,0.11693730391561985,547.3018263374826,99.0,13317.25,1.0,20278.84375
26,1775578087.064595,0.13219237700104713,484.14289425700423,99.0,13317.25,1.0,20280.07421875
27,1775578087.3303437,0.11742124333977699,545.0461788656577,100.0,13317.25,1.0,20279.703125
28,1775578087.5960355,0.11931374296545982,536.4009074673601,99.0,13317.25,1.0,20279.20703125
29,1775578087.862009,0.12766469828784466,501.3132123314126,99.0,13317.25,1.0,20279.57421875
30,1775578088.1277149,0.11236043646931648,569.595508980398,100.0,13317.25,1.0,20279.44921875
31,1775578088.393477,0.1304781585931778,490.50355009643977,99.0,13317.25,1.0,20279.5703125
32,1775578088.65914,0.12063492834568024,530.5262818792212,99.0,13317.25,1.0,20279.4453125
33,1775578088.9248557,0.11879422515630722,538.7467270887115,100.0,13317.25,1.0,20279.19921875
34,1775578089.190673,0.13051963970065117,490.34766067991757,99.0,13317.25,1.0,20279.07421875
35,1775578089.4563518,0.11698405630886555,547.083098495276,99.0,13317.25,1.0,20279.5625
36,1775578089.7221735,0.13011877238750458,491.8583139518305,100.0,13317.25,1.0,20279.68359375
37,1775578089.9878297,0.11785986088216305,543.017779937714,99.0,13317.25,1.0,20279.8046875
38,1775578090.253825,0.13029146380722523,491.2063931885223,99.0,13317.25,1.0,20279.43359375
39,1775578090.51943,0.13134746253490448,487.2572241964137,100.0,13317.25,1.0,20279.296875
40,1775578090.7852154,0.13029083609580994,491.20875970845196,99.0,13317.25,1.0,20278.92578125
41,1775578091.0513592,0.1318212915211916,485.50578788489076,99.0,13317.25,1.0,20279.171875
42,1775578091.316941,0.11856682226061821,539.7800057365415,100.0,13317.25,1.0,20279.29296875
43,1775578091.5828357,0.13139478489756584,487.0817365384312,99.0,13317.25,1.0,20279.53515625
44,1775578091.8486013,0.1329673919826746,481.3210144660059,99.0,13317.25,0.9,20279.41015625
45,1775578092.11436,0.11561417020857334,553.5653621397881,100.0,13317.25,1.0,20279.53125
46,1775578092.3801327,0.1330350525677204,481.07621837050294,100.0,13317.25,0.9,20279.40625
47,1775578092.6460755,0.12288656830787659,520.8054947035073,99.0,13317.25,1.0,20279.03515625
48,1775578092.9124045,0.1187716443091631,538.8491535353988,99.0,13317.25,1.0,20278.91015625
49,1775578093.1780076,0.11913471110165119,537.206993731594,100.0,13317.25,1.0,20279.27734375
50,1775578093.4438417,0.12092641182243824,529.2474905645437,99.0,13317.25,1.0,20279.3984375
51,1775578093.7097654,0.12987309880554676,492.7887344539639,99.0,13317.25,1.0,20279.2734375
52,1775578093.9755058,0.12940714694559574,494.5631018888496,100.0,13317.25,1.0,20279.51953125
53,1775578094.2412553,0.13005205988883972,492.1106213519659,99.0,13317.25,1.0,20279.640625
54,1775578094.5075963,0.12687594257295132,504.4297500544769,99.0,13317.25,1.0,20279.390625
55,1775578094.7732906,0.12942134961485863,494.50882864732756,100.0,13317.25,1.0,20278.7734375
56,1775578095.0390766,0.1321505755186081,484.29603691728283,99.0,13317.25,1.0,20278.6484375
57,1775578095.3049467,0.1298990473151207,492.69029544722594,99.0,13317.25,1.0,20279.26171875
58,1775578095.570741,0.12303041107952595,520.1965874813739,100.0,13317.25,1.0,20279.62890625
59,1775578095.836858,0.1238410547375679,516.7914641523578,99.0,13317.25,1.0,20279.75
60,1775578096.1026876,0.12494363263249397,512.2309848973895,99.0,13317.25,1.0,20279.2578125
61,1775578096.368697,0.13063178211450577,489.92671587302215,100.0,13317.25,1.0,20279.43359375
62,1775578096.6347356,0.12954669259488583,494.03036633392645,99.0,13317.25,1.0,20279.0625
63,1775578096.9006393,0.11835720762610435,540.7359744594416,99.0,13317.25,1.0,20274.26171875
64,1775578097.1667614,0.11789491958916187,542.8563013828422,100.0,13317.25,1.0,20274.62890625
65,1775578097.4325407,0.13320314325392246,480.4691423684957,99.0,13317.25,1.0,20274.50390625
66,1775578097.6983635,0.12040764093399048,531.5277294992092,99.0,13317.25,1.0,20274.37890625
67,1775578097.9642406,0.13232278637588024,483.66575215699885,100.0,13317.25,1.0,20274.625
68,1775578098.230272,0.11879871599376202,538.7263613468732,99.0,13317.25,1.0,20274.5
69,1775578098.4960368,0.13172071985900402,485.8764822156046,99.0,13317.25,1.0,20274.00390625
70,1775578098.7620864,0.12941731698811054,494.52423747804653,100.0,13317.25,1.0,20273.87890625
71,1775578099.0279455,0.1305650770664215,490.17701699392177,99.0,13317.25,1.1,20274.984375
72,1775578099.2938209,0.1313585340976715,487.21615568892435,99.0,13317.25,1.0,20274.61328125
73,1775578099.559862,0.12865413539111614,497.4577754957991,100.0,13317.25,1.0,20275.546875
74,1775578099.8257995,0.1196465790271759,534.9087330400259,99.0,13317.25,1.0,20275.17578125
75,1775578100.091656,0.12243441119790077,522.7288584461076,99.0,13317.25,1.0,20275.17578125
76,1775578100.3579547,0.13109721802175045,488.1873236194967,100.0,13317.25,1.0,20275.6640625
77,1775578100.6235764,0.11976312473416328,534.3881945470278,99.0,13317.25,1.0,20275.78515625
78,1775578100.88962,0.13057224825024605,490.15009588669926,99.0,13317.25,1.0,20275.66015625
79,1775578101.1555192,0.1204595249146223,531.2987914020171,100.0,13317.25,1.0,20275.78125
80,1775578101.4214265,0.11745939403772354,544.8691483922147,99.0,13317.25,1.0,20275.65625
81,1775578101.6875005,0.11958988010883331,535.1623393363762,99.0,13317.25,1.0,20275.53125
