step,wall_timestamp,duration_sec,throughput_samples_sec,gpu_util_pct,gpu_mem_mb,cpu_util_pct,ram_mb
0,1775574068.9991274,0.4466766957193613,143.28036500075217,62.0,13317.25,0.5,20113.0625
1,1775574069.4692807,0.2686252389103174,238.25013710408234,37.0,13317.25,0.8,20232.63671875
2,1775574069.879102,0.26862428337335587,238.2509845956391,99.0,13317.25,0.8,20226.73046875
3,1775574070.2997744,0.2684338167309761,238.42003507382486,99.0,13317.25,0.8,20231.81640625
4,1775574070.7113702,0.2683659363538027,238.480340946196,99.0,13317.25,0.8,20236.234375
5,1775574071.1294205,0.2683370877057314,238.50597972571285,99.0,13317.25,0.8,20237.484375
6,1775574071.5385377,0.26816261373460293,238.6611582751799,100.0,13317.25,0.8,20235.04296875
7,1775574071.9555252,0.2690127566456795,237.9069334778622,93.0,13317.25,0.9,20233.0703125
8,1775574072.366905,0.2682398445904255,238.59244363089078,87.0,13317.25,0.8,20227.16015625
9,1775574072.7897534,0.26858384907245636,238.2868523964544,75.0,13317.25,0.9,20231.09765625
10,1775574073.2021055,0.26840302534401417,238.4473867907067,69.0,13317.25,0.9,20248.8125
11,1775574073.6315093,0.2686140798032284,238.26003479371897,54.0,13317.25,0.8,20249.25390625
12,1775574074.0406773,0.2699395827949047,237.09009007628964,51.0,13317.25,0.8,20231.38671875
13,1775574074.4559307,0.26838002540171146,238.4678215310724,42.0,13317.25,0.8,20233.57421875
14,1775574074.879829,0.26839276775717735,238.45649990801033,99.0,13317.25,0.9,20232.5859375
15,1775574075.3013198,0.26826812513172626,238.56729146846806,99.0,13317.25,0.8,20235.04296875
16,1775574075.7248514,0.26821527630090714,238.61429849431565,99.0,13317.25,0.8,20235.78125
17,1775574076.1308193,0.2689292561262846,237.98080179847256,99.0,13317.25,0.8,20237.9140625
18,1775574076.53961,0.26862206123769283,238.2529554911314,99.0,13317.25,0.8,20230.078125
19,1775574076.963341,0.26902408711612225,237.8969135666089,88.0,13317.25,0.8,20221.4609375
20,1775574077.3756595,0.27029445581138134,236.77881149238556,83.0,13317.25,0.9,20214.9609375
21,1775574077.7968228,0.26828564889729023,238.55170883367524,71.0,13317.25,0.8,20231.828125
22,1775574078.227391,0.2687852717936039,238.1082846278297,56.0,13317.25,0.8,20232.33984375
23,1775574078.6353326,0.2684143166989088,238.43735605128467,52.0,13317.25,0.8,20231.1484375
24,1775574079.0513365,0.26884538494050503,238.0550442186801,44.0,13317.25,0.8,20230.4296875
25,1775574079.4614272,0.26848047971725464,238.37859671362492,39.0,13317.25,0.8,20230.203125
26,1775574079.8797345,0.2682787347584963,238.55785684099266,99.0,13317.25,0.8,20231.20703125
27,1775574080.2891555,0.2684508077800274,238.40494476158386,99.0,13317.25,0.8,20230.2421875
28,1775574080.7050211,0.26826669462025166,238.5685636101642,100.0,13317.25,0.8,20229.99609375
29,1775574081.127435,0.26827057637274265,238.5651116322075,99.0,13317.25,0.8,20228.78515625
30,1775574081.5378578,0.26927311159670353,237.67690587634408,99.0,13317.25,0.9,20228.82421875
31,1775574081.9487739,0.26834212616086006,238.50150148111533,94.0,13317.25,0.8,20231.05859375
32,1775574082.3719482,0.2684239074587822,238.42883670795052,83.0,13317.25,0.8,20221.37890625
33,1775574082.7799609,0.26879055611789227,238.10360350580706,79.0,13317.25,0.9,20231.9609375
34,1775574083.1864882,0.2683170270174742,238.52381159482655,75.0,13317.25,0.8,20230.50390625
35,1775574083.5935593,0.268474530428648,238.38387908833374,72.0,13317.25,0.8,20252.0546875
36,1775574084.0074332,0.2686282489448786,238.2474674624877,65.0,13317.25,0.8,20252.17578125
37,1775574084.440962,0.2684339378029108,238.41992753908036,48.0,13317.25,0.8,20230.98046875
38,1775574084.8603587,0.26826826483011246,238.5671672366077,39.0,13317.25,0.8,20230.26171875
39,1775574085.2703784,0.26894564740359783,237.9662977179821,98.0,13317.25,0.8,20228.55859375
40,1775574085.6816196,0.2685950715094805,238.27689629718697,99.0,13317.25,0.9,20229.296875
41,1775574086.0990148,0.26821285486221313,238.6164527158037,100.0,13317.25,0.8,20228.578125
