step,wall_timestamp,duration_sec,throughput_samples_sec
0,1775663100.8947952,0.32495734840631485,98.47446182379714
1,1775663101.1172807,0.1220443956553936,262.19966781887865
2,1775663101.3104856,0.1225432213395834,261.1323551820446
3,1775663101.4991598,0.12183125130832195,262.65838737071374
4,1775663101.684587,0.1223586704581976,261.526215348445
5,1775663101.8821428,0.12242496013641357,261.38460624650065
6,1775663102.0733433,0.12226437777280807,261.7279094934951
7,1775663102.2630923,0.12196443416178226,262.37156938352155
8,1775663102.451033,0.12279249541461468,260.6022452101041
9,1775663102.6421824,0.12195220403373241,262.3978816418003
10,1775663102.8288448,0.12293986976146698,260.2898478913938
11,1775663103.027954,0.12277863547205925,260.6316634564834
12,1775663103.2142715,0.12213757820427418,261.9996275550858
13,1775663103.400314,0.12187058478593826,262.5736149228049
14,1775663103.590134,0.12281585484743118,260.5526789660196
15,1775663103.784861,0.12309818342328072,259.9550952751758
16,1775663103.9740543,0.12224610894918442,261.76702289397076
17,1775663104.1612387,0.1218678206205368,262.5795705302656
18,1775663104.3485236,0.12265490368008614,260.8945834197041
19,1775663104.5401514,0.12190471217036247,262.50010709413624
20,1775663104.7335699,0.12260054610669613,261.01025661134673
21,1775663104.9203749,0.12188761122524738,262.5369361030814
22,1775663105.106111,0.12237747199833393,261.48603560331475
23,1775663105.2951021,0.1219908744096756,262.31470308620027
24,1775663105.481199,0.12188908457756042,262.5337626490891
25,1775663105.6715071,0.12227273918688297,261.7100116739092
26,1775663105.8607306,0.12265156581997871,260.90168344828027
27,1775663106.048127,0.12291153892874718,260.3498441147227
28,1775663106.241288,0.12211552634835243,262.046939950251
29,1775663106.4293358,0.12311465293169022,259.92032010807924
30,1775663106.614715,0.12214687652885914,261.9796830616417
31,1775663106.8069556,0.12266785465180874,260.86703880842805
32,1775663106.9952385,0.12230285070836544,261.6455774714924
33,1775663107.1877396,0.12319337204098701,259.754234094294
34,1775663107.3747256,0.12209398671984673,262.09316985795755
35,1775663107.5658631,0.12287185713648796,260.43392478762576
36,1775663107.7560828,0.12205072492361069,262.18607075073265
37,1775663107.9428685,0.12262188456952572,260.96483602693473
38,1775663108.1335917,0.12214215658605099,261.98980674993663
39,1775663108.320101,0.1220109760761261,262.2714859688877
40,1775663108.5163229,0.12244085967540741,261.35066418867433
41,1775663108.7116332,0.12240887060761452,261.4189628672991
42,1775663108.9044464,0.12273582816123962,260.7225655247235
43,1775663109.092171,0.12244156189262867,261.3491653108885
44,1775663109.2769678,0.1220431849360466,262.2022689490505
45,1775663109.4649277,0.12254022248089314,261.1387457288936
46,1775663109.650553,0.12285133823752403,260.4774230308371
47,1775663109.84107,0.12232988141477108,261.5877627764631
48,1775663110.032362,0.1222611702978611,261.7347758248951
49,1775663110.2193794,0.12202290631830692,262.24584355108976
50,1775663110.4122016,0.12223253771662712,261.79608635947585
51,1775663110.5983086,0.12192112393677235,262.4647720324087
52,1775663110.7902431,0.12244054302573204,261.3513400808333
53,1775663110.978511,0.12254211492836475,261.134712900185
54,1775663111.1650476,0.12270042300224304,260.79779691888285
55,1775663111.355958,0.1221136674284935,262.0509290554093
56,1775663111.540083,0.12217576056718826,261.91774744387374
57,1775663111.7284849,0.12283242866396904,260.5175225146932
58,1775663111.9177647,0.12109225243330002,264.2613326366708
59,1775663112.1096058,0.12231851182878017,261.61207753077616
60,1775663112.2951725,0.12204680405557156,262.19449372414084
61,1775663112.486953,0.12336240522563457,259.3983145956888
62,1775663112.6749234,0.12283232621848583,260.5177397933551
63,1775663112.8687956,0.12283464893698692,260.51281358255613
64,1775663113.0598576,0.12219936773180962,261.867148692866
65,1775663113.2520475,0.12218465656042099,261.89867779491465
