step,wall_timestamp,phase,duration_sec,gpu_mem_mb,nvml_mem_query_sec,nvml_util_query_sec,psutil_query_sec,gpu_util_pct,cpu_util_pct,ram_mb
17,1775663104.1609185,optimizer,0.0026060622185468674,7523.25,2.5840476155281067e-05,0.0004923269152641296,0.0004682857543230057,64.0,0.9,20491.02734375
18,1775663104.2626705,forward,0.03586851246654987,7523.25,8.822232484817505e-05,0.0,0.0,,,
18,1775663104.3442492,backward,0.08143404871225357,7523.25,9.105168282985687e-05,0.0,0.0,,,
18,1775663104.3482122,optimizer,0.002590140327811241,7523.25,2.4590641260147095e-05,0.0008141323924064636,0.0004641357809305191,65.0,0.9,20491.2734375
19,1775663104.4550824,forward,0.03590477257966995,7523.25,8.98502767086029e-05,0.0,0.0,,,
19,1775663104.5362124,backward,0.0809813030064106,7523.25,9.582191705703735e-05,0.0,0.0,,,
19,1775663104.5398417,optimizer,0.0025677233934402466,7523.25,2.4380162358283997e-05,0.0004958678036928177,0.0004706382751464844,63.0,0.8,20491.2734375
20,1775663104.6478198,forward,0.035903604701161385,7523.25,0.00010389275848865509,0.0,0.0,,,
20,1775663104.7295296,backward,0.0814923495054245,7523.25,9.183213114738464e-05,0.0,0.0,,,
20,1775663104.7332542,optimizer,0.002629833295941353,7523.25,2.6941299438476562e-05,0.0005057398229837418,0.0004916153848171234,62.0,0.8,20491.2734375
21,1775663104.8353467,forward,0.03592589311301708,7523.25,8.993223309516907e-05,0.0,0.0,,,
21,1775663104.916498,backward,0.08100475184619427,7523.25,9.512342512607574e-05,0.0,0.0,,,
21,1775663104.9200563,optimizer,0.0025071073323488235,7523.25,2.3351982235908508e-05,0.0004921797662973404,0.00046756863594055176,65.0,0.9,20497.91796875
22,1775663105.0205336,forward,0.0358725618571043,7523.25,8.781068027019501e-05,0.0,0.0,,,
22,1775663105.1018326,backward,0.08115525543689728,7523.25,9.256228804588318e-05,0.0,0.0,,,
22,1775663105.105808,optimizer,0.002575661987066269,7523.25,2.4769455194473267e-05,0.0008307751268148422,0.00047468580305576324,66.0,0.8,20497.91796875
23,1775663105.2099752,forward,0.035929230973124504,7523.25,9.23890620470047e-05,0.0,0.0,,,
23,1775663105.2911673,backward,0.08104335330426693,7523.25,9.398162364959717e-05,0.0,0.0,,,
23,1775663105.2947974,optimizer,0.002572542056441307,7523.25,2.3851171135902405e-05,0.0004963688552379608,0.0004678480327129364,64.0,0.8,20497.91796875
24,1775663105.396103,forward,0.03586864098906517,7523.25,8.59331339597702e-05,0.0,0.0,,,
24,1775663105.4772604,backward,0.0809935200959444,7523.25,9.193085134029388e-05,0.0,0.0,,,
24,1775663105.4808917,optimizer,0.0025655608624219894,7523.25,2.4020671844482422e-05,0.0005064476281404495,0.0004670470952987671,64.0,0.9,20498.1640625
25,1775663105.5860016,forward,0.035837139934301376,7523.25,8.843839168548584e-05,0.0,0.0,,,
25,1775663105.6674197,backward,0.08127408660948277,7523.25,9.272247552871704e-05,0.0,0.0,,,
25,1775663105.6711924,optimizer,0.0025662127882242203,7523.25,2.7392059564590454e-05,0.0006319209933280945,0.00048002786934375763,63.0,0.8,20498.1640625
26,1775663105.7749133,forward,0.03590281121432781,7523.25,8.892267942428589e-05,0.0,0.0,,,
26,1775663105.8561504,backward,0.08107689209282398,7523.25,0.00010755285620689392,0.0,0.0,,,
26,1775663105.8603904,optimizer,0.0030971411615610123,7523.25,2.4687498807907104e-05,0.0005025956779718399,0.0004975870251655579,59.0,0.8,20498.1640625
27,1775663105.9620674,forward,0.03591218218207359,7523.25,8.917227387428284e-05,0.0,0.0,,,
27,1775663106.043831,backward,0.08161587081849575,7523.25,9.434111416339874e-05,0.0,0.0,,,
27,1775663106.0477712,optimizer,0.0025926120579242706,7523.25,2.49519944190979e-05,0.000784803181886673,0.0004717279225587845,59.0,0.9,20498.1640625
28,1775663106.1559978,forward,0.03588881343603134,7523.25,8.60113650560379e-05,0.0,0.0,,,
28,1775663106.2373264,backward,0.08118735253810883,7523.25,9.058229625225067e-05,0.0,0.0,,,
28,1775663106.2409596,optimizer,0.0025736596435308456,7523.25,2.520158886909485e-05,0.0004973281174898148,0.0004689376801252365,59.0,0.9,20498.1640625
29,1775663106.3430252,forward,0.035875823348760605,7523.25,8.846074342727661e-05,0.0,0.0,,,
29,1775663106.4247684,backward,0.08159900270402431,7523.25,9.359046816825867e-05,0.0,0.0,,,
29,1775663106.4290211,optimizer,0.0026012808084487915,7523.25,2.4380162358283997e-05,0.001087374985218048,0.0004728958010673523,59.0,0.9,20498.1640625
30,1775663106.529427,forward,0.0359321516007185,7523.25,8.863210678100586e-05,0.0,0.0,,,
30,1775663106.610793,backward,0.08122303523123264,7523.25,9.18414443731308e-05,0.0,0.0,,,
30,1775663106.614406,optimizer,0.0025600213557481766,7523.25,2.3270025849342346e-05,0.0004902463406324387,0.0004709474742412567,59.0,0.8,20498.1640625
31,1775663106.7211313,forward,0.03591710329055786,7523.25,8.78404825925827e-05,0.0,0.0,,,
31,1775663106.8027086,backward,0.08143381774425507,7523.25,9.097345173358917e-05,0.0,0.0,,,
31,1775663106.8066466,optimizer,0.002573871985077858,7523.25,2.6309862732887268e-05,0.0007957629859447479,0.0004711560904979706,59.0,0.9,20498.1640625
32,1775663106.9098136,forward,0.0359457116574049,7523.25,8.847936987876892e-05,0.0,0.0,,,
32,1775663106.991266,backward,0.0813102051615715,7523.25,9.144283831119537e-05,0.0,0.0,,,
32,1775663106.9949107,optimizer,0.0025877822190523148,7523.25,2.5602057576179504e-05,0.0004983879625797272,0.0004659462720155716,63.0,0.8,20498.1640625
33,1775663107.1014025,forward,0.035914573818445206,7523.25,8.952431380748749e-05,0.0,0.0,,,
33,1775663107.1834593,backward,0.08188838511705399,7523.25,9.394064545631409e-05,0.0,0.0,,,
33,1775663107.187413,optimizer,0.0025873444974422455,7523.25,2.425350248813629e-05,0.0007996633648872375,0.0004750452935695648,63.0,0.9,20498.1640625
34,1775663107.2895072,forward,0.03593491390347481,7523.25,9.013153612613678e-05,0.0,0.0,,,
34,1775663107.3708067,backward,0.08115135505795479,7523.25,9.027309715747833e-05,0.0,0.0,,,
34,1775663107.374411,optimizer,0.0025468207895755768,7523.25,2.6110559701919556e-05,0.0004943478852510452,0.0004684384912252426,65.0,0.9,20498.1640625
35,1775663107.4798045,forward,0.03588449954986572,7523.25,8.939951658248901e-05,0.0,0.0,,,
35,1775663107.5614705,backward,0.08152063749730587,7523.25,9.44826751947403e-05,0.0,0.0,,,
35,1775663107.5655153,optimizer,0.0025845803320407867,7523.25,2.3368746042251587e-05,0.000896204262971878,0.0004691667854785919,63.0,0.8,20498.1640625
36,1775663107.6708956,forward,0.03593713231384754,7523.25,8.845143020153046e-05,0.0,0.0,,,
36,1775663107.7521167,backward,0.08107923157513142,7523.25,9.120255708694458e-05,0.0,0.0,,,
36,1775663107.755745,optimizer,0.0025765802711248398,7523.25,2.4667009711265564e-05,0.000492386519908905,0.0004713553935289383,63.0,0.8,20498.1640625
37,1775663107.8571053,forward,0.0359304454177618,7523.25,8.989125490188599e-05,0.0,0.0,,,
37,1775663107.9385276,backward,0.08127829618752003,7523.25,9.32794064283371e-05,0.0,0.0,,,
37,1775663107.9425247,optimizer,0.002565639093518257,7523.25,2.4428591132164e-05,0.0008698832243680954,0.0004726182669401169,65.0,0.9,20498.1640625
38,1775663108.0482826,forward,0.03589463233947754,7523.25,8.55419784784317e-05,0.0,0.0,,,
38,1775663108.129654,backward,0.08122457191348076,7523.25,9.382888674736023e-05,0.0,0.0,,,
38,1775663108.1332653,optimizer,0.0025515612214803696,7523.25,2.5369226932525635e-05,0.0004936475306749344,0.00047306716442108154,63.0,0.8,20498.1640625
39,1775663108.2348976,forward,0.035876452922821045,7523.25,8.798018097877502e-05,0.0,0.0,,,
39,1775663108.3161757,backward,0.0811325516551733,7523.25,9.308196604251862e-05,0.0,0.0,,,
39,1775663108.3197875,optimizer,0.0025481712073087692,7523.25,2.290867269039154e-05,0.0004998072981834412,0.00047255679965019226,65.0,0.9,20498.1640625
40,1775663108.431066,forward,0.03623499721288681,7523.25,8.756294846534729e-05,0.0,0.0,,,
40,1775663108.5123663,backward,0.08115760423243046,7523.25,9.212270379066467e-05,0.0,0.0,,,
40,1775663108.5160031,optimizer,0.002582741901278496,7523.25,2.5238841772079468e-05,0.000492459163069725,0.00046959705650806427,60.0,0.9,20498.16015625
41,1775663108.6260507,forward,0.03589519113302231,7523.25,8.839182555675507e-05,0.0,0.0,,,
41,1775663108.7076914,backward,0.08149319142103195,7523.25,9.440258145332336e-05,0.0,0.0,,,
41,1775663108.711296,optimizer,0.002544200047850609,7523.25,2.5968998670578003e-05,0.0004997197538614273,0.000468594953417778,61.0,0.9,20498.16015625
42,1775663108.8185334,forward,0.0358950924128294,7523.25,8.85985791683197e-05,0.0,0.0,,,
42,1775663108.9000869,backward,0.0814057681709528,7523.25,9.415298700332642e-05,0.0,0.0,,,
42,1775663108.904132,optimizer,0.0025792792439460754,7523.25,2.6458874344825745e-05,0.0008972529321908951,0.0004705972969532013,62.0,0.9,20498.16015625
43,1775663109.0065467,forward,0.03588697127997875,7523.25,8.75517725944519e-05,0.0,0.0,,,
43,1775663109.0881946,backward,0.08150449953973293,7523.25,9.131990373134613e-05,0.0,0.0,,,
43,1775663109.0918503,optimizer,0.002588091418147087,7523.25,2.684071660041809e-05,0.0005024075508117676,0.00046954676508903503,65.0,0.9,20498.16015625
44,1775663109.1917903,forward,0.035939231514930725,7523.25,8.829869329929352e-05,0.0,0.0,,,
44,1775663109.2730238,backward,0.08108854480087757,7523.25,9.373947978019714e-05,0.0,0.0,,,
44,1775663109.276659,optimizer,0.002587784081697464,7523.25,2.6052817702293396e-05,0.0004782676696777344,0.0004756879061460495,65.0,0.8,20498.16015625
45,1775663109.3792055,forward,0.03589536063373089,7523.25,8.668005466461182e-05,0.0,0.0,,,
45,1775663109.4606621,backward,0.0813077762722969,7523.25,9.257346391677856e-05,0.0,0.0,,,
45,1775663109.4645934,optimizer,0.0025698915123939514,7523.25,2.355128526687622e-05,0.0008060149848461151,0.0004677381366491318,63.0,0.9,20498.16015625
46,1775663109.5645108,forward,0.03588663227856159,7523.25,8.72202217578888e-05,0.0,0.0,,,
46,1775663109.6462824,backward,0.0816000122576952,7523.25,0.0001171007752418518,0.0,0.0,,,
46,1775663109.6502197,optimizer,0.002742243930697441,7523.25,2.8351321816444397e-05,0.0005087796598672867,0.0005368571728467941,59.0,0.8,20498.16015625
47,1775663109.7556407,forward,0.03596867434680462,7523.25,8.801929652690887e-05,0.0,0.0,,,
47,1775663109.8370783,backward,0.08129366673529148,7523.25,9.395182132720947e-05,0.0,0.0,,,
47,1775663109.8407137,optimizer,0.0025839805603027344,7523.25,2.5702640414237976e-05,0.0004915371537208557,0.0004678778350353241,59.0,0.8,20498.16015625
48,1775663109.946902,forward,0.035876475274562836,7523.25,8.82130116224289e-05,0.0,0.0,,,
48,1775663110.0283866,backward,0.08134102821350098,7523.25,9.247101843357086e-05,0.0,0.0,,,
48,1775663110.0320275,optimizer,0.0025765523314476013,7523.25,2.6671215891838074e-05,0.0004929006099700928,0.00047596730291843414,59.0,0.9,20498.16015625
49,1775663110.1341667,forward,0.03588106296956539,7523.25,8.924491703510284e-05,0.0,0.0,,,
49,1775663110.2154374,backward,0.08112415485084057,7523.25,9.375251829624176e-05,0.0,0.0,,,
49,1775663110.21906,optimizer,0.0025783106684684753,7523.25,2.308376133441925e-05,0.0004902072250843048,0.00046377815306186676,59.0,0.9,20498.16015625
50,1775663110.3267853,forward,0.035883884876966476,7523.25,9.107962250709534e-05,0.0,0.0,,,
50,1775663110.408247,backward,0.0813165158033371,7523.25,9.311176836490631e-05,0.0,0.0,,,
50,1775663110.4118886,optimizer,0.0025783106684684753,7523.25,2.541951835155487e-05,0.0004976578056812286,0.0004706867039203644,59.0,0.9,20498.16015625
51,1775663110.513251,forward,0.03593209385871887,7523.25,8.918158710002899e-05,0.0,0.0,,,
51,1775663110.5943816,backward,0.08099085092544556,7523.25,8.79727303981781e-05,0.0,0.0,,,
51,1775663110.5979881,optimizer,0.002576790750026703,7523.25,2.354942262172699e-05,0.0005016084760427475,0.0004360955208539963,60.0,0.9,20498.16015625
52,1775663110.704668,forward,0.03593616187572479,7523.25,8.932314813137054e-05,0.0,0.0,,,
52,1775663110.7862828,backward,0.08146826922893524,7523.25,9.367987513542175e-05,0.0,0.0,,,
52,1775663110.7899313,optimizer,0.002580331638455391,7523.25,2.8369948267936707e-05,0.0004908591508865356,0.00048284605145454407,63.0,0.8,20498.16015625
53,1775663110.8929083,forward,0.03595354221761227,7523.25,0.00010325200855731964,0.0,0.0,,,
53,1775663110.9741905,backward,0.08112719468772411,7523.25,9.317882359027863e-05,0.0,0.0,,,
53,1775663110.9781902,optimizer,0.0025806408375501633,7523.25,2.4061650037765503e-05,0.0007690917700529099,0.0005590282380580902,65.0,0.9,20498.16015625
54,1775663111.0791798,forward,0.03590642102062702,7523.25,8.817203342914581e-05,0.0,0.0,,,
54,1775663111.1606836,backward,0.08135801926255226,7523.25,9.318999946117401e-05,0.0,0.0,,,
54,1775663111.1647234,optimizer,0.0025872327387332916,7523.25,2.462230622768402e-05,0.0008887536823749542,0.00047537684440612793,65.0,0.9,20498.16015625
55,1775663111.270711,forward,0.03594008460640907,7523.25,8.698925375938416e-05,0.0,0.0,,,
55,1775663111.3519783,backward,0.08112864196300507,7523.25,8.801929652690887e-05,0.0,0.0,,,
55,1775663111.3556182,optimizer,0.002583010122179985,7523.25,2.4920329451560974e-05,0.0004998669028282166,0.00046545639634132385,63.0,0.9,20498.16015625
56,1775663111.4547281,forward,0.03589603304862976,7523.25,8.738040924072266e-05,0.0,0.0,,,
56,1775663111.5361216,backward,0.08124937489628792,7523.25,9.328126907348633e-05,0.0,0.0,,,
56,1775663111.5397599,optimizer,0.0025715678930282593,7523.25,2.647191286087036e-05,0.0005012881010770798,0.00047294795513153076,67.0,0.8,20498.16015625
57,1775663111.6424546,forward,0.03587389178574085,7523.25,8.905120193958282e-05,0.0,0.0,,,
57,1775663111.7241187,backward,0.08151854947209358,7523.25,9.29124653339386e-05,0.0,0.0,,,
57,1775663111.7281506,optimizer,0.0025622304528951645,7523.25,2.3148953914642334e-05,0.000910632312297821,0.00046865828335285187,65.0,0.9,20498.16015625
58,1775663111.833498,forward,0.03589575178921223,7523.25,8.922070264816284e-05,0.0,0.0,,,
58,1775663111.9138012,backward,0.08014976792037487,7523.25,9.229220449924469e-05,0.0,0.0,,,
58,1775663111.9174297,optimizer,0.0025535281747579575,7523.25,2.85319983959198e-05,0.000506967306137085,0.00047444552183151245,63.0,0.9,20498.16015625
59,1775663112.024104,forward,0.03589005209505558,7523.25,8.644908666610718e-05,0.0,0.0,,,
59,1775663112.1056468,backward,0.08140089549124241,7523.25,9.183213114738464e-05,0.0,0.0,,,
59,1775663112.1092687,optimizer,0.0025573279708623886,7523.25,2.5549903512001038e-05,0.0005004182457923889,0.000470506027340889,63.0,0.9,20498.16015625
60,1775663112.21,forward,0.035946331918239594,7523.25,8.833035826683044e-05,0.0,0.0,,,
60,1775663112.291234,backward,0.08109119161963463,7523.25,9.02414321899414e-05,0.0,0.0,,,
60,1775663112.294862,optimizer,0.002569219097495079,7523.25,2.6009976863861084e-05,0.0004941578954458237,0.0004736166447401047,66.0,0.9,20498.16015625
61,1775663112.4004273,forward,0.03591068461537361,7523.25,8.655153214931488e-05,0.0,0.0,,,
61,1775663112.4821506,backward,0.08155998028814793,7523.25,0.00010818429291248322,0.0,0.0,,,
61,1775663112.486586,optimizer,0.003115398809313774,7523.25,2.4219974875450134e-05,0.0006817691028118134,0.0004984885454177856,63.0,0.8,20498.16015625
62,1775663112.5890527,forward,0.036023832857608795,7523.25,8.964911103248596e-05,0.0,0.0,,,
62,1775663112.6706688,backward,0.08146906085312366,7523.25,9.393319487571716e-05,0.0,0.0,,,
62,1775663112.6745865,optimizer,0.002615923061966896,7523.25,2.4799257516860962e-05,0.0007443521171808243,0.0004686471074819565,63.0,1.0,20498.16015625
63,1775663112.7827842,forward,0.03589025139808655,7523.25,8.568912744522095e-05,0.0,0.0,,,
63,1775663112.8645558,backward,0.08162856101989746,7523.25,8.968263864517212e-05,0.0,0.0,,,
63,1775663112.868458,optimizer,0.0025926195085048676,7523.25,2.5309622287750244e-05,0.0007524620741605759,0.0004679970443248749,60.0,0.9,20498.16015625
64,1775663112.9744813,forward,0.035891810432076454,7523.25,8.903071284294128e-05,0.0,0.0,,,
64,1775663113.055846,backward,0.0812214445322752,7523.25,9.276159107685089e-05,0.0,0.0,,,
64,1775663113.05949,optimizer,0.002589380368590355,7523.25,2.497248351573944e-05,0.0004927068948745728,0.00047235749661922455,59.0,0.9,20498.16015625
65,1775663113.1666915,forward,0.03590231202542782,7523.25,8.644163608551025e-05,0.0,0.0,,,
65,1775663113.2480934,backward,0.08125822432339191,7523.25,9.222514927387238e-05,0.0,0.0,,,
65,1775663113.251719,optimizer,0.002569848671555519,7523.25,2.3558735847473145e-05,0.0004960875958204269,0.0004683881998062134,59.0,0.9,20498.16015625
66,1775663113.3531613,forward,0.03594477288424969,7523.25,8.91704112291336e-05,0.0,0.0,,,
66,1775663113.434489,backward,0.08118413388729095,7523.25,9.324215352535248e-05,0.0,0.0,,,
66,1775663113.4381094,optimizer,0.0025719497352838516,7523.25,2.3558735847473145e-05,0.000486668199300766,0.0004715174436569214,59.0,0.8,20498.16015625
67,1775663113.5439887,forward,0.03590427339076996,7523.25,8.476153016090393e-05,0.0,0.0,,,
67,1775663113.625631,backward,0.08149627968668938,7523.25,9.365193545818329e-05,0.0,0.0,,,
67,1775663113.629256,optimizer,0.002559710294008255,7523.25,2.6922672986984253e-05,0.000501047819852829,0.0004691965878009796,59.0,0.8,20498.16015625
68,1775663113.7361734,forward,0.035884324461221695,7523.25,8.993223309516907e-05,0.0,0.0,,,
68,1775663113.817635,backward,0.08131595700979233,7523.25,9.407103061676025e-05,0.0,0.0,,,
68,1775663113.8218038,optimizer,0.0026156120002269745,7523.25,2.3849308490753174e-05,0.0009867269545793533,0.00047722645103931427,59.0,0.9,20498.16015625
69,1775663113.9265547,forward,0.03589954413473606,7523.25,8.900091052055359e-05,0.0,0.0,,,
69,1775663114.0079732,backward,0.0812751054763794,7523.25,9.195134043693542e-05,0.0,0.0,,,
69,1775663114.011585,optimizer,0.002545509487390518,7523.25,2.703256905078888e-05,0.0004928614944219589,0.0004777871072292328,59.0,0.9,20498.16015625
70,1775663114.118215,forward,0.036325728520751,7523.25,8.418038487434387e-05,0.0,0.0,,,
70,1775663114.199807,backward,0.08144693449139595,7523.25,9.230338037014008e-05,0.0,0.0,,,
70,1775663114.2038567,optimizer,0.002600710839033127,7523.25,2.425350248813629e-05,0.0008812528103590012,0.0004750750958919525,59.0,0.9,20498.16015625
71,1775663114.3046346,forward,0.03592015244066715,7523.25,8.632242679595947e-05,0.0,0.0,,,
71,1775663114.3862445,backward,0.08146904781460762,7523.25,9.006261825561523e-05,0.0,0.0,,,
71,1775663114.3898623,optimizer,0.0025498084723949432,7523.25,2.5140121579170227e-05,0.0004993267357349396,0.00047299824655056,64.0,0.9,20498.16015625
72,1775663114.4925084,forward,0.0359345730394125,7523.25,8.838064968585968e-05,0.0,0.0,,,
72,1775663114.5728655,backward,0.08021276816725731,7523.25,9.145215153694153e-05,0.0,0.0,,,
72,1775663114.576659,optimizer,0.0025736019015312195,7523.25,2.3068860173225403e-05,0.000668080523610115,0.0004666075110435486,65.0,0.9,20498.16015625
73,1775663114.6783416,forward,0.035885510966181755,7523.25,8.641183376312256e-05,0.0,0.0,,,
73,1775663114.7598295,backward,0.08134335465729237,7523.25,9.116902947425842e-05,0.0,0.0,,,
73,1775663114.7637486,optimizer,0.0022735558450222015,7523.25,2.3892149329185486e-05,0.0008091442286968231,0.0004697069525718689,65.0,0.9,20498.16015625
74,1775663114.8684525,forward,0.03594798408448696,7523.25,8.880347013473511e-05,0.0,0.0,,,
74,1775663114.9497354,backward,0.08113691210746765,7523.25,9.589269757270813e-05,0.0,0.0,,,
74,1775663114.953357,optimizer,0.0025768205523490906,7523.25,2.3351982235908508e-05,0.00048417598009109497,0.0004731379449367523,64.0,0.8,20498.16015625
75,1775663115.0612147,forward,0.035917824134230614,7523.25,8.708052337169647e-05,0.0,0.0,,,
75,1775663115.1428928,backward,0.08153572864830494,7523.25,9.137950837612152e-05,0.0,0.0,,,
75,1775663115.1468368,optimizer,0.002584712579846382,7523.25,2.54213809967041e-05,0.0007943511009216309,0.0004754289984703064,62.0,0.8,20504.06640625
76,1775663115.254636,forward,0.03590638376772404,7523.25,8.965283632278442e-05,0.0,0.0,,,
76,1775663115.336063,backward,0.08128480426967144,7523.25,9.093061089515686e-05,0.0,0.0,,,
76,1775663115.3400443,optimizer,0.0025610923767089844,7523.25,2.366676926612854e-05,0.0008638966828584671,0.00046656839549541473,62.0,0.9,20504.06640625
77,1775663115.4467635,forward,0.03592783212661743,7523.25,0.00015407055616378784,0.0,0.0,,,
77,1775663115.5281572,backward,0.08125228621065617,7523.25,9.307265281677246e-05,0.0,0.0,,,
77,1775663115.5317852,optimizer,0.0025668125599622726,7523.25,2.6959925889968872e-05,0.0004982892423868179,0.0004675406962633133,63.0,0.9,20505.05078125
